product~product_type~product_volume~product_price_per_unit~product_price~product_unit~product_category~product_subcategory~product_url~product_code~collected_timestamp
Mayonesa Musa~Tarro~540 ml~| 4,167 €/L~2.25~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/17166/mayonesa-musa-tarro~17166~2023-03-11 22:00:43.848308
Salsa ligera Hacendado 60% menos de materia grasa~Tarro~500 ml~| 2,70 €/L~1.35~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/15793/salsa-ligera-hacendado-60-menos-materia-grasa-tarro~15793~2023-03-11 22:00:44.344308
Salsa ligera Hacendado 60% menos de materia grasa~Bote~460 ml~| 3,261 €/L~1.5~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/15794/salsa-ligera-hacendado-60-menos-materia-grasa-bote~15794~2023-03-11 22:00:44.919180
Mayonesa en sobres individuales Hellmann's~Caja~15 sobres (150 ml)~| 13,00 €/L~1.95~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/35209/mayonesa-sobres-individuales-hellmanns-caja~35209~2023-03-11 22:00:45.501890
Ketchup Hacendado~Bote~600 g~| 2,167 €/kg~1.3~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/23579/ketchup-hacendado-bote~23579~2023-03-11 22:00:46.009873
Ketchup Hacendado en sobres individuales~Paquete~12 sobres (240 g)~| 5,834 €/kg~1.4~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/67586/ketchup-hacendado-sobres-individuales-paquete~67586~2023-03-11 22:00:46.631537
Ketchup Heinz~Bote~570 g~| 6,141 €/kg~3.5~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/17438/ketchup-heinz-bote~17438~2023-03-11 22:00:47.108238
Ketchup zero azúcares añadidos Hacendado~Bote~600 g~| 2,667 €/kg~1.6~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/35343/ketchup-zero-azucares-anadidos-hacendado-bote~35343~2023-03-11 22:00:47.639664
Mostaza dulce Hacendado~Bote~300 g~| 4,667 €/L~1.4~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/35207/mostaza-dulce-hacendado-bote~35207~2023-03-11 22:00:48.165385
Mostaza a la antigua Hacendado~Tarro~200 g~| 7,50 €/kg~1.5~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/17229/mostaza-antigua-hacendado-tarro~17229~2023-03-11 22:00:48.700934
Mostaza de Dijon Hacendado~Tarro~200 g~| 5,75 €/kg~1.15~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/17228/mostaza-dijon-hacendado-tarro~17228~2023-03-11 22:00:49.227273
Mostaza clásica Hacendado~Bote~388 g~| 3,222 €/kg~1.25~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/23410/mostaza-clasica-hacendado-bote~23410~2023-03-11 22:00:49.706411
Allioli Chovi~Tarrina~180 ml~| 7,50 €/L~1.35~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/17150/allioli-chovi-tarrina~17150~2023-03-11 22:00:50.218012
Allioli Hacendado~Tarrina~200 ml~| 5,50 €/L~1.1~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/17172/allioli-hacendado-tarrina~17172~2023-03-11 22:00:50.728540
Allioli en sobres individuales Hacendado~Paquete~8 sobres (160 ml)~| 9,375 €/L~1.5~/ud.~Aceite, especias y salsas >~Mayonesa, ketchup y mostaza~https://tienda.mercadona.es/product/17173/allioli-sobres-individuales-hacendado-paquete~17173~2023-03-11 22:00:51.244042
Tomate frito Hacendado~3 bricks x 400 g~| 1,209 €/kg~Not available~1.45~/pack~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17132/tomate-frito-hacendado-pack-3~17132~2023-03-11 22:01:36.971586
Tomate frito Hacendado~3 mini bricks x 210 g~| 1,747 €/kg~Not available~1.1~/pack~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17151/tomate-frito-hacendado-pack-3~17151~2023-03-11 22:01:37.610038
Tomate frito Hacendado~Tarro~560 g~| 1,786 €/kg~1.0~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17108/tomate-frito-hacendado-tarro~17108~2023-03-11 22:01:38.150657
Tomate frito receta artesana Hacendado con aceite de oliva~Tarro~560 g~| 3,84 €/kg~2.15~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17163/tomate-frito-receta-artesana-hacendado-con-aceite-oliva-tarro~17163~2023-03-11 22:01:38.674445
Tomate frito receta artesana Hacendado con aceite de oliva~Tarro~300 g~| 5,334 €/kg~1.6~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17131/tomate-frito-receta-artesana-hacendado-con-aceite-oliva-tarro~17131~2023-03-11 22:01:39.279220
Tomate frito estilo casero Hacendado con aceite de oliva~Brick~380 g~| 3,158 €/kg~1.2~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17153/tomate-frito-estilo-casero-hacendado-con-aceite-oliva-brick~17153~2023-03-11 22:01:39.813875
Tomate frito Hacendado con aceite de oliva~3 mini bricks x 210 g~| 1,905 €/kg~Not available~1.2~/pack~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17128/tomate-frito-hacendado-con-aceite-oliva-pack-3~17128~2023-03-11 22:01:40.309077
Tomate frito sin azúcares añadidos Hacendado~Tarro~560 g~| 2,143 €/kg~1.2~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17330/tomate-frito-sin-azucares-anadidos-hacendado-tarro~17330~2023-03-11 22:01:40.898250
Tomate frito con cebolla Hacendado con aceite de oliva~Brick~380 g~| 3,553 €/kg~1.35~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17154/tomate-frito-con-cebolla-hacendado-con-aceite-oliva-brick~17154~2023-03-11 22:01:41.496542
Salsa barbacoa Hacendado~Bote~350 g~| 3,286 €/kg~1.15~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17346/salsa-barbacoa-hacendado-bote~17346~2023-03-11 22:01:42.064447
Salsa pimienta verde Hacendado~Sobre~50 g~| 25,00 €/kg~1.25~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17502/salsa-pimienta-verde-hacendado~17502~2023-03-11 22:01:42.697288
Salsa burger Hacendado~Bote~250 ml~| 5,40 €/L~1.35~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17347/salsa-burger-hacendado-bote~17347~2023-03-11 22:01:43.282087
Salsa barbacoa dulce y picante Hacendado~Botella~250 ml~| 6,40 €/L~1.6~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17373/salsa-barbacoa-dulce-picante-hacendado-botella~17373~2023-03-11 22:01:43.887233
Salsa estilo argentino Hacendado~Tarro~285 g~| 5,615 €/kg~1.6~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17081/salsa-estilo-argentino-hacendado-tarro~17081~2023-03-11 22:01:44.539042
Salsa Piri Piri Hacendado~Botella~195 ml~| 5,129 €/L~1.0~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17396/salsa-piri-piri-hacendado-botella~17396~2023-03-11 22:01:45.252382
Salsa boloñesa Hacendado~Tarro~300 g~| 4,00 €/kg~1.2~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17169/salsa-bolonesa-hacendado-tarro~17169~2023-03-11 22:01:45.832716
Salsa de tomate, albahaca y orégano Hacendado~Tarro~300 g~| 4,00 €/kg~1.2~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17283/salsa-tomate-albahaca-oregano-hacendado-tarro~17283~2023-03-11 22:01:46.448397
Salsa fresca Trufa Hacendado~Paquete~140 g~| 10,358 €/kg~1.45~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17410/salsa-fresca-trufa-hacendado-paquete~17410~2023-03-11 22:01:47.102285
Salsa fresca Queso Hacendado~Paquete~180 g~| 8,056 €/kg~1.45~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17409/salsa-fresca-queso-hacendado-paquete~17409~2023-03-11 22:01:47.675896
Salsa fresca Pesto Hacendado~Paquete~150 g~| 10,00 €/kg~1.5~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17419/salsa-fresca-pesto-hacendado-paquete~17419~2023-03-11 22:01:48.229717
Salsa fresca Setas Bendita~Paquete~180 g~| 8,889 €/kg~1.6~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/35184/salsa-fresca-setas-bendita-paquete~35184~2023-03-11 22:01:48.915226
Salsa fresca Carbonara Bendita~Paquete~200 g~| 8,00 €/kg~1.6~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/35183/salsa-fresca-carbonara-bendita-paquete~35183~2023-03-11 22:01:49.588581
Salsa de soja Hacendado~Botella~250 ml~| 5,80 €/L~1.45~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17360/salsa-soja-hacendado-botella~17360~2023-03-11 22:01:50.154307
Salsa teriyaki Hacendado~Botella~250 ml~| 6,60 €/L~1.65~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17362/salsa-teriyaki-hacendado-botella~17362~2023-03-11 22:01:50.736145
Salsa de soja dulce Hacendado~Botella~250 ml~| 6,60 €/L~1.65~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17361/salsa-soja-dulce-hacendado-botella~17361~2023-03-11 22:01:51.343634
Salsa agridulce Salsas Asturianas~Bote~340 g~| 5,00 €/kg~1.7~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/22721/salsa-agridulce-salsas-asturianas-bote~22721~2023-03-11 22:01:51.936374
Salsa thai chili dulce J-Lek~Botella~250 ml~| 6,60 €/L~1.65~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/22613/salsa-thai-chili-dulce-j-lek-botella~22613~2023-03-11 22:01:52.565496
Salsa de soja sin gluten Hacendado~Botella~250 ml~| 10,00 €/L~2.5~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17382/salsa-soja-sin-gluten-hacendado-botella~17382~2023-03-11 22:01:53.239460
Guacamole Hacendado 95% aguacate fresco~Tarrina~500 g~| 7,00 €/kg~3.5~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/3840/guacamole-hacendado-95-aguacate-fresco-tarrina~3840~2023-03-11 22:01:54.484933
Guacamole Hacendado 95% aguacate fresco~Tarrina~200 g~| 8,75 €/kg~1.75~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/3852/guacamole-hacendado-95-aguacate-fresco-tarrina~3852~2023-03-11 22:01:55.101467
Salsa yogur Hacendado~Not available~Not available~Not available~1.4~/ud.~Not Available~Compartir~https://tienda.mercadona.es/product/17327/salsa-yogur-hacendado-bote~17327~2023-03-11 22:01:55.566424
Salsa mexicana Hacendado~Tarro~300 g~| 4,167 €/kg~1.25~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17327/salsa-yogur-hacendado-bote~17327~2023-03-11 22:01:56.870404
Salsa ranchera Hacendado~Bote~250 ml~| 5,40 €/L~1.35~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17386/salsa-ranchera-hacendado-bote~17386~2023-03-11 22:01:57.782947
Salsa césar Hacendado~Bote~310 ml~| 4,517 €/L~1.4~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17366/salsa-cesar-hacendado-bote~17366~2023-03-11 22:01:58.753659
Aliño de aceite, ajo y perejil Hacendado~Tarrina~150 ml~| 10,00 €/L~1.5~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17265/alino-aceite-ajo-perejil-hacendado-tarrina~17265~2023-03-11 22:01:59.494870
Salsa miel y mostaza Hacendado~Bote~300 ml~| 4,50 €/L~1.35~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17263/salsa-miel-mostaza-hacendado-bote~17263~2023-03-11 22:02:00.141062
Salsa de trufas~Bote~80 g~| 38,75 €/kg~3.1~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17259/salsa-trufas-bote~17259~2023-03-11 22:02:00.799371
Salsa gajos rústica Hacendado~Bote~250 ml~| 5,40 €/L~1.35~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17348/salsa-gajos-rustica-hacendado-bote~17348~2023-03-11 22:02:01.446820
Salsa de queso Hacendado~Tarro~280 ml~| 6,25 €/L~1.75~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/35344/salsa-queso-hacendado-tarro~35344~2023-03-11 22:02:02.090805
Chili con carne Hacendado~Bote~420 g~| 6,191 €/kg~2.6~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/23137/chili-con-carne-hacendado-bote~23137~2023-03-11 22:02:03.371254
Salsa bechamel Knorr~Brick~500 ml~| 4,50 €/L~2.25~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/86713/salsa-bechamel-knorr-brick~86713~2023-03-11 22:02:04.528681
Extracto original de buey Bovril~Tarro~125 g~| 24,00 €/kg~3.0~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/7307/extracto-original-buey-bovril-tarro~7307~2023-03-11 22:02:05.608152
Salsa cocktail Hacendado~Bote~460 ml~| 3,261 €/L~1.5~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/23072/salsa-cocktail-hacendado-bote~23072~2023-03-11 22:02:06.728835
Salsa aperitivo Dani~Bote~125 ml~| 11,20 €/L~1.4~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/23409/salsa-aperitivo-dani-bote~23409~2023-03-11 22:02:07.794041
Salsa romesco Ferrer~Tarro~130 g~| 13,847 €/kg~1.8~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17290/salsa-romesco-ferrer-tarro~17290~2023-03-11 22:02:08.814113
Salsa picante Mc. Ilhenny Tabasco~Botella~57 ml~| 65,79 €/L~3.75~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17337/salsa-picante-mc-ilhenny-tabasco-botella~17337~2023-03-11 22:02:09.770903
Salsa calçots Ferrer~Tarro~320 g~| 8,094 €/kg~2.59~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17291/salsa-calcots-ferrer-tarro~17291~2023-03-11 22:02:10.835506
Pasta de sésamo Tahini Hacendado~Tarro~200 g~| 14,50 €/kg~2.9~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/17441/pasta-sesamo-tahini-hacendado-tarro~17441~2023-03-11 22:02:11.780288
Salsa brava Hacendado~Bote~310 g~| 5,323 €/kg~1.65~/ud.~Aceite, especias y salsas >~Otras salsas~https://tienda.mercadona.es/product/35163/salsa-brava-hacendado-bote~35163~2023-03-11 22:02:12.728502
Agua mineral grande Font Agudes mineralización débil~Garrafa~8 L~| 0,108 €/L~0.86~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/28039/agua-mineral-grande-font-agudes-mineralizacion-debil-garrafa~28039~2023-03-11 22:13:25.094866
Agua mineral grande Font Agudes mineralización débil~Garrafa~6 L~| 0,125 €/L~0.75~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27335/agua-mineral-grande-font-agudes-mineralizacion-debil-garrafa~27335~2023-03-11 22:13:25.693231
Agua mineral grande Font Agudes mineralización débil~6 botellas x 1,5 L~| 0,16 €/L~Not available~1.44~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/26992/agua-mineral-grande-font-agudes-mineralizacion-debil-pack-6~26992~2023-03-11 22:13:26.229949
Agua mineral grande Font Agudes mineralización débil~Botella~1,5 L~| 0,16 €/L~0.24~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/26993/agua-mineral-grande-font-agudes-mineralizacion-debil-botella~26993~2023-03-11 22:13:26.855661
Agua mineral mediana Font Agudes mineralización débil~6 botellas x 1 L~| 0,40 €/L~Not available~2.4~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/28572/agua-mineral-mediana-font-agudes-mineralizacion-debil-pack-6~28572~2023-03-11 22:13:27.454151
Agua mineral mediana Font Agudes mineralización débil~Botella~1 L~| 0,40 €/L~0.4~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/28573/agua-mineral-mediana-font-agudes-mineralizacion-debil-botella~28573~2023-03-11 22:13:28.057316
Agua mineral pequeña Font Agudes mineralización débil~6 botellas x 500 ml~| 0,40 €/L~Not available~1.2~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27062/agua-mineral-pequena-font-agudes-mineralizacion-debil-pack-6~27062~2023-03-11 22:13:28.650312
Agua mineral pequeña Font Agudes mineralización débil~Botella~500 ml~| 0,40 €/L~0.2~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27514/agua-mineral-pequena-font-agudes-mineralizacion-debil-botella~27514~2023-03-11 22:13:29.261584
Agua mineral pequeña Font Agudes tapón infantil mineralización débil~6 botellas x 330 ml~| 0,667 €/L~Not available~1.32~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27576/agua-mineral-pequena-font-agudes-tapon-infantil-mineralizacion-debil-pack-6~27576~2023-03-11 22:13:29.846594
Agua mineral pequeña Font Agudes tapón infantil mineralización débil~Botella~330 ml~| 0,667 €/L~0.22~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27575/agua-mineral-pequena-font-agudes-tapon-infantil-mineralizacion-debil-botella~27575~2023-03-11 22:13:30.461350
Agua mineral grande Bronchales mineralización muy débil~Garrafa~6 L~| 0,205 €/L~1.23~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/28035/agua-mineral-grande-bronchales-mineralizacion-muy-debil-garrafa~28035~2023-03-11 22:13:30.997853
Agua mineral grande Bronchales mineralización muy débil~6 botellas x 1,5 L~| 0,247 €/L~Not available~2.22~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/23448/agua-mineral-grande-bronchales-mineralizacion-muy-debil-pack-6~23448~2023-03-11 22:13:31.498656
Agua mineral grande Bronchales mineralización muy débil~Botella~1,5 L~| 0,247 €/L~0.37~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/23449/agua-mineral-grande-bronchales-mineralizacion-muy-debil-botella~23449~2023-03-11 22:13:32.066564
Agua mineral mediana Bronchales mineralización muy débil~6 botellas x 1 L~| 0,50 €/L~Not available~3.0~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/28491/agua-mineral-mediana-bronchales-mineralizacion-muy-debil-pack-6~28491~2023-03-11 22:13:32.737395
Agua mineral mediana Bronchales mineralización muy débil~Botella~1 L~| 0,50 €/L~0.5~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/28499/agua-mineral-mediana-bronchales-mineralizacion-muy-debil-botella~28499~2023-03-11 22:13:33.420148
Agua mineral pequeña Bronchales mineralización muy débil~6 botellas x 500 ml~| 0,50 €/L~Not available~1.5~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27061/agua-mineral-pequena-bronchales-mineralizacion-muy-debil-pack-6~27061~2023-03-11 22:13:34.034524
Agua mineral pequeña Bronchales mineralización muy débil~Botella~500 ml~| 0,50 €/L~0.25~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27054/agua-mineral-pequena-bronchales-mineralizacion-muy-debil-botella~27054~2023-03-11 22:13:34.623478
Agua mineral pequeña Bronchales tapón infantil mineralización muy débil~6 botellas x 330 ml~| 1,091 €/L~Not available~2.16~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/28566/agua-mineral-pequena-bronchales-tapon-infantil-mineralizacion-muy-debil-pack-6~28566~2023-03-11 22:13:35.250315
Agua mineral pequeña Bronchales tapón infantil mineralización muy débil~Botella~330 ml~| 1,091 €/L~0.36~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/28567/agua-mineral-pequena-bronchales-tapon-infantil-mineralizacion-muy-debil-botella~28567~2023-03-11 22:13:35.905061
Agua mineral grande Bezoya mineralización muy débil~6 botellas x 1,5 L~| 0,487 €/L~Not available~4.38~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27314/agua-mineral-grande-bezoya-mineralizacion-muy-debil-pack-6~27314~2023-03-11 22:13:36.494210
Agua mineral grande Bezoya mineralización muy débil~Botella~1,5 L~| 0,487 €/L~0.73~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27230/agua-mineral-grande-bezoya-mineralizacion-muy-debil-botella~27230~2023-03-11 22:13:37.166121
Agua mineral grande Ribes mineralización débil~Garrafa~8 L~| 0,265 €/L~2.12~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27292/agua-mineral-grande-ribes-mineralizacion-debil-garrafa~27292~2023-03-11 22:13:37.825424
Agua mineral grande Ribes mineralización débil~6 botellas x 1,5 L~| 0,367 €/L~Not available~3.3~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27155/agua-mineral-grande-ribes-mineralizacion-debil-pack-6~27155~2023-03-11 22:13:38.482772
Agua mineral grande Ribes mineralización débil~Botella~1,5 L~| 0,367 €/L~0.55~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27038/agua-mineral-grande-ribes-mineralizacion-debil-botella~27038~2023-03-11 22:13:39.067938
Agua mineral grande Nestlé Aquarel mineralización muy débil~6 botellas x 1,5 L~| 0,394 €/L~Not available~3.54~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27099/agua-mineral-grande-nestle-aquarel-mineralizacion-muy-debil-pack-6~27099~2023-03-11 22:13:39.793675
Agua mineral grande Nestlé Aquarel mineralización muy débil~Botella~1,5 L~| 0,394 €/L~0.59~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27232/agua-mineral-grande-nestle-aquarel-mineralizacion-muy-debil-botella~27232~2023-03-11 22:13:40.498631
Agua mineral grande Font Vella~6 botellas x 1,5 L~| 0,467 €/L~Not available~4.2~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27350/agua-mineral-grande-font-vella-pack-6~27350~2023-03-11 22:13:41.168496
Agua mineral grande Font Vella~Botella~1,5 L~| 0,487 €/L~0.73~/ud.~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27204/agua-mineral-grande-font-vella-botella~27204~2023-03-11 22:13:41.850584
Agua mineral grande Solán de Cabras mineralización muy débil~6 botellas x 1,5 L~| 0,58 €/L~Not available~5.22~/pack~Agua y refrescos >~Agua~https://tienda.mercadona.es/product/27327/agua-mineral-grande-solan-cabras-mineralizacion-muy-debil-pack-6~27327~2023-03-11 22:13:42.525831
