product_code,description,category,subcategory
52487.0,Estropajo limpieza delicada Bosque Verde,Limpieza y hogar,"Estropajo, bayeta y guantes"
71380.0,Estropajo suciedad resistente Bosque Verde,Limpieza y hogar,"Estropajo, bayeta y guantes"
71344.0,Estropajo acero inoxidable Bosque Verde,Limpieza y hogar,"Estropajo, bayeta y guantes"
71312.0,Estropajo fibra suciedad resistente Bosque Verde,Limpieza y hogar,"Estropajo, bayeta y guantes"
71377.0,Estropajo inox Bosque Verde,Limpieza y hogar,"Estropajo, bayeta y guantes"
13534.0,Estropajo limpieza delicada Bosque Verde,Limpieza y hogar,"Estropajo, bayeta y guantes"
71314.0,Borrador mágico Bosque Verde,Limpieza y hogar,"Estropajo, bayeta y guantes"
13525.0,Estropajo jabonoso Bosque Verde,Limpieza y hogar,"Estropajo, bayeta y guantes"
23679.0,Estropajo baño Bosque Verde fibra blanca,Limpieza y hogar,"Estropajo, bayeta y guantes"
79713.0,Estropajo almohadilla Bosque Verde limpieza delicada,Limpieza y hogar,"Estropajo, bayeta y guantes"
71044.0,Bayeta suave multiusos Bosque Verde,Limpieza y hogar,"Estropajo, bayeta y guantes"
71033.0,Bayeta grande Bosque Verde microfibra,Limpieza y hogar,"Estropajo, bayeta y guantes"
22774.0,Bayeta pequeña Bosque Verde microfibra,Limpieza y hogar,"Estropajo, bayeta y guantes"
22825.0,Bayeta cristales y espejos Bosque Verde microfibra,Limpieza y hogar,"Estropajo, bayeta y guantes"
71055.0,Posavajillas Bosque Verde,Limpieza y hogar,"Estropajo, bayeta y guantes"
22827.0,Bayeta polvo Bosque Verde microfibra,Limpieza y hogar,"Estropajo, bayeta y guantes"
23628.0,Guantes de látex Bosque Verde talla pequeña,Limpieza y hogar,"Estropajo, bayeta y guantes"
23629.0,Guantes de látex Bosque Verde talla mediana,Limpieza y hogar,"Estropajo, bayeta y guantes"
23630.0,Guantes de látex Bosque Verde talla grande,Limpieza y hogar,"Estropajo, bayeta y guantes"
23290.0,Guantes de látex Bosque Verde talla pequeña,Limpieza y hogar,"Estropajo, bayeta y guantes"
23291.0,Guantes de látex Bosque Verde talla mediana,Limpieza y hogar,"Estropajo, bayeta y guantes"
23813.0,Guantes de látex Bosque Verde talla pequeña,Limpieza y hogar,"Estropajo, bayeta y guantes"
23814.0,Guantes de látex Bosque Verde talla mediana,Limpieza y hogar,"Estropajo, bayeta y guantes"
23815.0,Guantes de látex Bosque Verde talla grande,Limpieza y hogar,"Estropajo, bayeta y guantes"
71397.0,Guantes 100% nitrilo Bosque Verde talla pequeña,Limpieza y hogar,"Estropajo, bayeta y guantes"
71398.0,Guantes 100% nitrilo Bosque Verde talla mediana,Limpieza y hogar,"Estropajo, bayeta y guantes"
71399.0,Guantes 100% nitrilo Bosque Verde talla grande,Limpieza y hogar,"Estropajo, bayeta y guantes"
71225.0,Guantes de nitrilo Bosque Verde talla pequeña,Limpieza y hogar,"Estropajo, bayeta y guantes"
71226.0,Guantes de nitrilo Bosque Verde talla mediana,Limpieza y hogar,"Estropajo, bayeta y guantes"
71227.0,Guantes de nitrilo Bosque Verde talla grande,Limpieza y hogar,"Estropajo, bayeta y guantes"
86480.0,Insecticida moscas y mosquitos Bosque Verde perfumado,Limpieza y hogar,Insecticida y ambientador
35530.0,Insecticida moscas y mosquitos Bosque Verde sin perfume,Limpieza y hogar,Insecticida y ambientador
72090.0,Insecticida cucarachas y hormigas Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72318.0,Insecticida líquido Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72064.0,Insecticida barrera antimosquitos Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72111.0,Insecticida ácaros Bosque Verde especial tejidos,Limpieza y hogar,Insecticida y ambientador
72056.0,Insecticida avispas Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72205.0,Difusor insecticida antimosquitos eléctrico,Limpieza y hogar,Insecticida y ambientador
72641.0,Insecticida antimosquitos eléctrico recambio líquido,Limpieza y hogar,Insecticida y ambientador
72034.0,Insecticida antimosquitos eléctrico recambio pastillas,Limpieza y hogar,Insecticida y ambientador
52423.0,Colgador antipolillas Ropa Limpia Bosque Verde,Limpieza y hogar,Insecticida y ambientador
52466.0,Bolsitas antipolillas Lavanda Bosque Verde,Limpieza y hogar,Insecticida y ambientador
52422.0,Colgador antipolillas Lavanda Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72320.0,Trampa matacucarachas Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72039.0,Pulsera de citronela talla S,Limpieza y hogar,Insecticida y ambientador
72049.0,Pulsera de citronela talla L,Limpieza y hogar,Insecticida y ambientador
72035.0,Espirales antimosquitos Bosque Verde para exteriores,Limpieza y hogar,Insecticida y ambientador
60965.0,Trampa contra hormigas Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72113.0,Trampa antipolillas de los alimentos Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72088.0,Raticida cebo fresco Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72537.0,Ambientador spray Ropa Limpia Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72507.0,Ambientador spray Infantil Bosque Verde,Limpieza y hogar,Insecticida y ambientador
60707.0,Ambientador spray spray Fresh Bosque Verde,Limpieza y hogar,Insecticida y ambientador
67997.0,Ambientador spray Sweet Blossom Bosque Verde,Limpieza y hogar,Insecticida y ambientador
40159.0,Ambientador spray de tejidos Elixir Floral Bosque Verde,Limpieza y hogar,Insecticida y ambientador
35858.0,Difusor ambientador spray manual Bosque Verde con recambio,Limpieza y hogar,Insecticida y ambientador
35859.0,Ambientador mini spray Brisa Azul Bosque Verde,Limpieza y hogar,Insecticida y ambientador
52857.0,Ambientador spray Secret Garden Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72541.0,Difusor ambientador eléctrico Bosque Verde,Limpieza y hogar,Insecticida y ambientador
52759.0,Difusor multifragancia eléctrico Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72547.0,Ambientador eléctrico Ropa Limpia Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72542.0,Ambientador eléctrico Brisa Azul Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72546.0,Ambientador eléctrico Infantil Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72548.0,Ambientador eléctrico Zen Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72544.0,Ambientador eléctrico Orquídea Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72616.0,Ambientador eléctrico Spa Bosque Verde 6 fragancias,Limpieza y hogar,Insecticida y ambientador
72614.0,Ambientador eléctrico Jardín Bosque Verde 6 fragancias,Limpieza y hogar,Insecticida y ambientador
72647.0,Ambientador eléctrico Mundo Bosque Verde 6 fragancias,Limpieza y hogar,Insecticida y ambientador
22723.0,Ambientador eléctrico Chai Bosque Verde,Limpieza y hogar,Insecticida y ambientador
52588.0,Ambientador eléctrico Sugar Bosque Verde 6 fragancias,Limpieza y hogar,Insecticida y ambientador
72408.0,Difusor ambientador automático Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72411.0,Ambientador automático Love Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72405.0,Ambientador automático Ropa Limpia Bosque Verde,Limpieza y hogar,Insecticida y ambientador
60790.0,Ambientador automático Flower Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72410.0,Ambientador automático Infantil Bosque Verde,Limpieza y hogar,Insecticida y ambientador
23842.0,Ambientador automático Delice Bosque Verde,Limpieza y hogar,Insecticida y ambientador
79425.0,Ambientador coche Bali Bosque Verde,Limpieza y hogar,Insecticida y ambientador
79446.0,Ambientador coche Frutos Silvestres Bosque Verde,Limpieza y hogar,Insecticida y ambientador
79447.0,Ambientador coche Exótico Bosque Verde,Limpieza y hogar,Insecticida y ambientador
79448.0,Ambientador coche Marine Bosque Verde,Limpieza y hogar,Insecticida y ambientador
13789.0,Ambientador varitas Frambuesa Bosque Verde,Limpieza y hogar,Insecticida y ambientador
13788.0,Ambientador varitas Bambú Bosque Verde,Limpieza y hogar,Insecticida y ambientador
13779.0,Ambientador varitas Jasmine Bosque Verde,Limpieza y hogar,Insecticida y ambientador
13780.0,Ambientador varitas Fruta Tropical Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72733.0,Ambientador perlas Tiernos Recuerdos Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72734.0,Ambientador perlas Lima Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72817.0,Ambientador armarios Spa Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72676.0,Vela perfumada Frutos Silvestres Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72675.0,Vela perfumada Vainilla Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72873.0,Ambientador líquido concentrado Foresan deluxe,Limpieza y hogar,Insecticida y ambientador
72077.0,Vela perfumada Té Chai Bosque Verde,Limpieza y hogar,Insecticida y ambientador
15805.0,Vela perfumada Té Chai Bosque Verde,Limpieza y hogar,Insecticida y ambientador
15804.0,Vela perfumada Talco Bosque Verde,Limpieza y hogar,Insecticida y ambientador
35456.0,Ambientador varitas Chai Bosque Verde,Limpieza y hogar,Insecticida y ambientador
35457.0,Vela perfumada Fruta Tropical Bosque Verde,Limpieza y hogar,Insecticida y ambientador
35938.0,Vela perfumada Toffee Bosque Verde,Limpieza y hogar,Insecticida y ambientador
52615.0,Vela perfumada Amber Bosque Verde,Limpieza y hogar,Insecticida y ambientador
16831.0,Absorbeolores Ropa Limpia Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72878.0,Absorbeolores en gel para frigorífico Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72514.0,Set antihumedad con aromas cítricos Bosque Verde,Limpieza y hogar,Insecticida y ambientador
72515.0,Recambio antihumedad con aromas cítricos Bosque Verde,Limpieza y hogar,Insecticida y ambientador
43011.0,Lejía normal Tradicional Bosque Verde,Limpieza y hogar,Lejía y líquidos fuertes
43075.0,Lejía normal Tradicional Bosque Verde,Limpieza y hogar,Lejía y líquidos fuertes
43024.0,Lejía con detergente Bosque Verde,Limpieza y hogar,Lejía y líquidos fuertes
86803.0,Lejía ropa blanca denso Bosque Verde,Limpieza y hogar,Lejía y líquidos fuertes
43054.0,Lejía perfumada con detergente Bosque Verde Limón,Limpieza y hogar,Lejía y líquidos fuertes
60946.0,Lejía con detergente 2 en 1 Estrella limón,Limpieza y hogar,Lejía y líquidos fuertes
60945.0,Lejía con detergente 2 en 1 Estrella,Limpieza y hogar,Lejía y líquidos fuertes
43057.0,Pastillas desinfectantes multiusos Orache,Limpieza y hogar,Lejía y líquidos fuertes
43060.0,Lejía Multiusos Bosque Verde,Limpieza y hogar,Lejía y líquidos fuertes
43818.0,Amoníaco perfumado Bosque Verde,Limpieza y hogar,Lejía y líquidos fuertes
43810.0,Salfumant Bosque Verde,Limpieza y hogar,Lejía y líquidos fuertes
43802.0,Amoníaco con detergente Bosque Verde,Limpieza y hogar,Lejía y líquidos fuertes
43853.0,Desatascador de Tuberías Bosque Verde en gel,Limpieza y hogar,Lejía y líquidos fuertes
43042.0,Desatascador Turbo Bosque Verde en gel,Limpieza y hogar,Lejía y líquidos fuertes
43813.0,Amoníaco muy fuerte Bosque Verde con detergente,Limpieza y hogar,Lejía y líquidos fuertes
23412.0,Sosa cáustica Bosque Verde,Limpieza y hogar,Lejía y líquidos fuertes
43806.0,Limpiador de Tuberías Bosque Verde,Limpieza y hogar,Lejía y líquidos fuertes
23415.0,Limpiador fosas sépticas Bosque Verde bolsitas solubles,Limpieza y hogar,Lejía y líquidos fuertes
90309.0,Antialgas líquido Bosque Verde para piscina,Limpieza y hogar,Lejía y líquidos fuertes
80320.0,Cloro rápido granulado para piscina,Limpieza y hogar,Lejía y líquidos fuertes
90303.0,Eliminador de turbidez líquido Bosque Verde para piscina,Limpieza y hogar,Lejía y líquidos fuertes
90326.0,Reductor de pH Bosque Verde para piscina,Limpieza y hogar,Lejía y líquidos fuertes
90319.0,Mantenimiento de invierno Bosque Verde para piscina,Limpieza y hogar,Lejía y líquidos fuertes
80313.0,Incrementador de pH para piscina,Limpieza y hogar,Lejía y líquidos fuertes
23414.0,Cloro 5 acciones disolución lenta tabletas para piscina,Limpieza y hogar,Lejía y líquidos fuertes
43218.0,Limpiacristales y multiusos Bosque Verde,Limpieza y hogar,Limpiacristales
43088.0,Toallitas Limpiagafas Bosque Verde monodosis,Limpieza y hogar,Limpiacristales
43223.0,Toallitas limpiadoras de Cristales y Espejos Bosque Verde,Limpieza y hogar,Limpiacristales
43204.0,Lavaparabrisas Bosque Verde,Limpieza y hogar,Limpiacristales
73207.0,Limpiacristales Bosque Verde,Limpieza y hogar,Limpiacristales
44232.0,Limpiador desincrustante y chimeneas Bosque Verde,Limpieza y hogar,Limpiacristales
67951.0,Limpiagafas Spray con gamuza Bosque Verde,Limpieza y hogar,Limpiacristales
43347.0,Friegasuelos Pino Bosque Verde líquido,Limpieza y hogar,Limpiahogar y friegasuelos
43320.0,Friegasuelos Spa Bosque Verde líquido,Limpieza y hogar,Limpiahogar y friegasuelos
44300.0,Friegasuelos Classic Bosque Verde concentrado,Limpieza y hogar,Limpiahogar y friegasuelos
43307.0,Friegasuelos Flor de Cerezo Bosque Verde líquido,Limpieza y hogar,Limpiahogar y friegasuelos
44301.0,Friegasuelos Pétalos Bosque Verde concentrado,Limpieza y hogar,Limpiahogar y friegasuelos
15862.0,Friegasuelos Lavanda Bosque Verde líquido,Limpieza y hogar,Limpiahogar y friegasuelos
43375.0,Abrillantador suelos Bosque Verde,Limpieza y hogar,Limpiahogar y friegasuelos
43070.0,Friegasuelos Insecticida Krisul líquido,Limpieza y hogar,Limpiahogar y friegasuelos
43314.0,Renovador suelos Bosque Verde,Limpieza y hogar,Limpiahogar y friegasuelos
71527.0,Toallitas limpiadoras de suelo Bosque Verde,Limpieza y hogar,Limpiahogar y friegasuelos
43614.0,Cera suelos Bosque Verde,Limpieza y hogar,Limpiahogar y friegasuelos
43621.0,Cera suelos Bosque Verde parquet y laminados,Limpieza y hogar,Limpiahogar y friegasuelos
43315.0,Limpiahogar Aloe Vera Bosque Verde concentrado,Limpieza y hogar,Limpiahogar y friegasuelos
35962.0,Limpiador concentrado Las 3 Brujas,Limpieza y hogar,Limpiahogar y friegasuelos
43329.0,Limpiahogar PH Neutro Bosque Verde delicado,Limpieza y hogar,Limpiahogar y friegasuelos
42204.0,Limpiahogar Multiusos Pino Bosque Verde líquido,Limpieza y hogar,Limpiahogar y friegasuelos
43301.0,Limpiahogar con lejía Bosque Verde en gel,Limpieza y hogar,Limpiahogar y friegasuelos
43338.0,Limpiahogar Oxi Active Bosque Verde sin lejía,Limpieza y hogar,Limpiahogar y friegasuelos
43341.0,Limpiahogar Brillo Bosque Verde,Limpieza y hogar,Limpiahogar y friegasuelos
44262.0,Limpiahogar desinfectante Bosque Verde,Limpieza y hogar,Limpiahogar y friegasuelos
44019.0,Multiusos Desinfectante antibacterias Bosque Verde,Limpieza y hogar,Limpiahogar y friegasuelos
43112.0,70% Alcohol limpieza hogar Bosque Verde,Limpieza y hogar,Limpiahogar y friegasuelos
43113.0,Limpiador WC con lejía Bosque Verde en gel,Limpieza y hogar,Limpieza baño y WC
43496.0,Limpiador Baños Bosque Verde en gel,Limpieza y hogar,Limpieza baño y WC
43474.0,Colgador WC Azul perfume marino Bosque Verde,Limpieza y hogar,Limpieza baño y WC
43420.0,Limpiador WC Spa Bosque Verde en gel,Limpieza y hogar,Limpieza baño y WC
43025.0,Limpiador Antical Bosque Verde,Limpieza y hogar,Limpieza baño y WC
43484.0,Colgador WC Azul limpieza activa Bosque Verde,Limpieza y hogar,Limpieza baño y WC
42203.0,Limpiador WC Flor de Cerezo Bosque Verde en gel,Limpieza y hogar,Limpieza baño y WC
43089.0,Limpiador Baños desinfectante Bosque Verde,Limpieza y hogar,Limpieza baño y WC
43482.0,Toallitas limpiadoras de baños Bosque Verde,Limpieza y hogar,Limpieza baño y WC
43028.0,Limpiador WC Desincrustante Bosque Verde en gel,Limpieza y hogar,Limpieza baño y WC
43056.0,Colgador WC Maxigotas Limón Bosque Verde,Limpieza y hogar,Limpieza baño y WC
43820.0,Limpiador Potente Bosque Verde,Limpieza y hogar,Limpieza baño y WC
43421.0,Limpiador Ducha Bosque Verde,Limpieza y hogar,Limpieza baño y WC
43507.0,Pastillas cisterna Efecto Antical Bosque Verde,Limpieza y hogar,Limpieza baño y WC
43047.0,Limpiador WC Polvo Activo Bosque Verde,Limpieza y hogar,Limpieza baño y WC
23549.0,Limpiador Cal y Suciedad Cillit Bang,Limpieza y hogar,Limpieza baño y WC
43508.0,Tabletas cisterna limpieza activa Bosque Verde,Limpieza y hogar,Limpieza baño y WC
35926.0,Colgador WC Power Activ Pino Bref,Limpieza y hogar,Limpieza baño y WC
52556.0,Colgador WC Maxigotas Floral Bosque Verde,Limpieza y hogar,Limpieza baño y WC
43914.0,Quitagrasas Bosque Verde perfume Marsella,Limpieza y hogar,Limpieza cocina
43906.0,Quitagrasas sin espuma Bosque Verde perfume limón,Limpieza y hogar,Limpieza cocina
23801.0,Quitagrasas KH-7,Limpieza y hogar,Limpieza cocina
43935.0,Toallitas limpiadoras desengrasantes de Cocina Bosque Verde,Limpieza y hogar,Limpieza cocina
44210.0,Limpiador de Hornos Bosque Verde,Limpieza y hogar,Limpieza cocina
44000.0,Limpiador Vitrocerámicas Bosque Verde 3 en 1,Limpieza y hogar,Limpieza cocina
44215.0,Limpiador Placas de Inducción Bosque Verde líquido,Limpieza y hogar,Limpieza cocina
13633.0,Crema limpiadora Vitrocerámicas Vitroclen 5 en 1,Limpieza y hogar,Limpieza cocina
43032.0,Aceite abrillantador Inox y Aluminio Bosque Verde,Limpieza y hogar,Limpieza cocina
44264.0,Rasqueta Vitrocerámicas Bosque Verde,Limpieza y hogar,Limpieza cocina
44265.0,Recambio rasqueta Vitrocerámicas Bosque Verde,Limpieza y hogar,Limpieza cocina
44110.0,Limpiador Muebles jabonoso para Madera Bosque Verde,Limpieza y hogar,Limpieza muebles y multiusos
35882.0,Limpiador de Muebles con ceras Bosque Verde,Limpieza y hogar,Limpieza muebles y multiusos
44127.0,Toallitas limpiadoras de Muebles Bosque Verde,Limpieza y hogar,Limpieza muebles y multiusos
35663.0,Limpiador de Muebles Classic Pronto,Limpieza y hogar,Limpieza muebles y multiusos
44116.0,Limpiador de Muebles y Parquet Bosque Verde,Limpieza y hogar,Limpieza muebles y multiusos
44303.0,Limpia Tapicerías y Alfombras con espuma activa Bosque Verde,Limpieza y hogar,Limpieza muebles y multiusos
49402.0,Vinagre de Limpieza Bosque Verde concentrado,Limpieza y hogar,Limpieza muebles y multiusos
