categoria,subcategoria,descripcion,unidades,code,compare,price_eu,price_disc_eu,marca,format,quantity
Agua y refrescos,Agua,Agua mineral pequeña Font Agudes tapón infantil,Botella 330 ml,27575.0," 0,728 €/L",0.24,,,Botella,1 x 330 ml
Agua y refrescos,Agua,Agua mineral grande Bronchales,Garrafa 6 L,28035.0," 0,21 €/L",1.26,,,Garrafa,1 x 6 L
Agua y refrescos,Agua,Agua mineral grande Bronchales,"6 botellas x 1,5 L",23448.0," 0,26 €/L",2.34,,,botellas,"6 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Bronchales,"Botella 1,5 L",23449.0," 0,26 €/L",0.39,,,Botella,"1 x 1,5 L"
Agua y refrescos,Agua,Agua mineral mediana Bronchales,6 botellas x 1 L,28491.0," 0,50 €/L",3.0,,,botellas,6 x 1 L
Agua y refrescos,Agua,Agua mineral mediana Bronchales,Botella 1 L,28499.0," 0,50 €/L",0.5,,,Botella,1 x 1 L
Agua y refrescos,Agua,Agua mineral pequeña Bronchales,6 botellas x 500 ml,27061.0," 0,54 €/L",1.62,,,botellas,6 x 500 ml
Agua y refrescos,Agua,Agua mineral pequeña Bronchales,Botella 500 ml,27054.0," 0,54 €/L",0.27,,,Botella,1 x 500 ml
Agua y refrescos,Agua,Agua mineral pequeña Bronchales tapón infantil,6 botellas x 330 ml,28566.0," 1,152 €/L",2.28,,,botellas,6 x 330 ml
Agua y refrescos,Agua,Agua mineral pequeña Bronchales tapón infantil,Botella 330 ml,28567.0," 1,152 €/L",0.38,,,Botella,1 x 330 ml
Agua y refrescos,Agua,Agua mineral grande Bezoya,"6 botellas x 1,5 L",27314.0," 0,46 €/L",4.44,4.14,,botellas,"6 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Bezoya,"Botella 1,5 L",27230.0," 0,46 €/L",0.74,0.69,,Botella,"1 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Ribes,Garrafa 8 L,27292.0," 0,249 €/L",1.99,,,Garrafa,1 x 8 L
Agua y refrescos,Agua,Agua mineral grande Ribes,"6 botellas x 1,5 L",27155.0," 0,367 €/L",3.3,,,botellas,"6 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Ribes,"Botella 1,5 L",27038.0," 0,367 €/L",0.55,,,Botella,"1 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Nestlé Aquarel,"6 botellas x 1,5 L",27099.0," 0,394 €/L",3.54,,,botellas,"6 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Nestlé Aquarel,"Botella 1,5 L",27232.0," 0,394 €/L",0.59,,,Botella,"1 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Font Vella,"6 botellas x 1,5 L",27350.0," 0,467 €/L",4.2,,,botellas,"6 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Font Vella,"Botella 1,5 L",27204.0," 0,487 €/L",0.73,,,Botella,"1 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Solán de Cabras,"6 botellas x 1,5 L",27327.0," 0,594 €/L",5.34,,,botellas,"6 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Solán de Cabras,"Botella 1,5 L",27356.0," 0,594 €/L",0.89,,,Botella,"1 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Viladrau,"6 botellas x 1,5 L",27253.0," 0,42 €/L",3.78,,,botellas,"6 x 1,5 L"
Agua y refrescos,Agua,Agua mineral grande Viladrau,"Botella 1,5 L",27221.0," 0,42 €/L",0.63,,,Botella,"1 x 1,5 L"
Agua y refrescos,Agua,Agua de coco Chaokoh 100% natural,Brick 1 L,28198.0," 2,60 €/L",2.6,,,Brick,1 x 1 L
Agua y refrescos,Agua,Agua mineral con gas grande Vichy Catalan,Botella 1 L,27213.0," 1,49 €/L",1.49,,,Botella,1 x 1 L
Agua y refrescos,Agua,Agua mineral con gas pequeña Vichy Catalan,6 botellas x 300 ml,28185.0," 3,273 €/L",5.89,,,botellas,6 x 300 ml
Agua y refrescos,Agua,Agua mineral con gas grande Cortes,"6 botellas x 1,5 L",27366.0," 0,274 €/L",2.46,,,botellas,"6 x 1,5 L"
Agua y refrescos,Agua,Agua mineral con gas grande Cortes,"Botella 1,5 L",27367.0," 0,274 €/L",0.41,,,Botella,"1 x 1,5 L"
Agua y refrescos,Agua,Agua mineral con gas pequeña Cortes,6 botellas x 500 ml,27368.0," 0,54 €/L",1.62,,,botellas,6 x 500 ml
Agua y refrescos,Agua,Agua mineral con gas pequeña Cortes,Botella 500 ml,27369.0," 0,54 €/L",0.27,,,Botella,1 x 500 ml
Agua y refrescos,Agua,Agua mineral con gas grande San Narciso,Botella 1 L,27084.0," 1,29 €/L",1.29,,,Botella,1 x 1 L
Agua y refrescos,Agua,Agua mineral con gas grande San Pellegrino,6 botellas x 1 L,27894.0," 1,36 €/L",8.16,,,botellas,6 x 1 L
Agua y refrescos,Agua,Agua mineral con gas grande San Pellegrino,Botella 1 L,27893.0," 1,36 €/L",1.36,,,Botella,1 x 1 L
Agua y refrescos,Agua,Agua de soda con sifón La Casa,"Botella 1,5 L",27203.0," 1,067 €/L",1.6,,,Botella,"1 x 1,5 L"
Agua y refrescos,Agua,Agua mineral con gas grande Fonter,6 botellas x 1 L,27598.0," 1,14 €/L",6.84,,,botellas,6 x 1 L
Agua y refrescos,Agua,Agua mineral con gas grande Fonter,Botella 1 L,27597.0," 1,14 €/L",1.14,,,Botella,1 x 1 L
Agua y refrescos,Agua,Gaseosa Hacendado grande,"Botella 1,5 L",27973.0," 0,334 €/L",0.5,,Hacendado,Botella,"1 x 1,5 L"
Agua y refrescos,Agua,Gaseosa Hacendado pequeña,6 botellas x 500 ml,27972.0," 0,64 €/L",1.92,,Hacendado,botellas,6 x 500 ml
Agua y refrescos,Agua,Gaseosa Hacendado pequeña,Botella 500 ml,27971.0," 0,64 €/L",0.32,,Hacendado,Botella,1 x 500 ml
Agua y refrescos,Agua,Gaseosa La Casera grande,"2 botellas x 1,5 L",27733.0," 0,787 €/L",2.36,,,botellas,"2 x 1,5 L"
Agua y refrescos,Agua,Gaseosa La Casera grande,"Botella 1,5 L",27735.0," 0,80 €/L",1.2,,,Botella,"1 x 1,5 L"
Agua y refrescos,Isotónico y energético,Bebida isotónica limón Aquarius,"Botella 1,5 L",29608.0," 1,327 €/L",1.99,,Aquarius,Botella,"1 x 1,5 L"
Agua y refrescos,Isotónico y energético,Bebida isotónica limón Aquarius,8 latas x 330 ml,29605.0," 2,364 €/L",6.8,6.24,Aquarius,latas,8 x 330 ml
Agua y refrescos,Isotónico y energético,Bebida isotónica limón Aquarius,Lata 330 ml,29625.0," 2,425 €/L",0.89,0.8,Aquarius,Lata,1 x 330 ml
Agua y refrescos,Isotónico y energético,Bebida isotónica sabor cítrico Iso drink,"Botella 1,5 L",28576.0," 0,667 €/L",1.0,,,Botella,"1 x 1,5 L"
Agua y refrescos,Isotónico y energético,Bebida isotónica sabor cítrico Iso drink,6 latas x 330 ml,28575.0," 1,364 €/L",2.7,,,latas,6 x 330 ml
Agua y refrescos,Isotónico y energético,Bebida isotónica sabor cítrico Iso drink,Lata 330 ml,28574.0," 1,364 €/L",0.45,,,Lata,1 x 330 ml
Agua y refrescos,Isotónico y energético,Bebida isotónica naranja Aquarius,"Botella 1,5 L",29609.0," 1,327 €/L",1.99,,Aquarius,Botella,"1 x 1,5 L"
Agua y refrescos,Isotónico y energético,Bebida isotónica naranja Aquarius,8 latas x 330 ml,29604.0," 2,364 €/L",6.8,6.24,Aquarius,latas,8 x 330 ml
Agua y refrescos,Isotónico y energético,Bebida isotónica naranja Aquarius,Lata 330 ml,29624.0," 2,425 €/L",0.89,0.8,Aquarius,Lata,1 x 330 ml
Agua y refrescos,Isotónico y energético,Bebida isotónica limón Aquarius zero azúcar,"Botella 1,5 L",29612.0," 1,327 €/L",1.99,,Aquarius,Botella,"1 x 1,5 L"
Agua y refrescos,Isotónico y energético,Bebida isotónica de naranja Iso drink,"Botella 1,5 L",28688.0," 0,667 €/L",1.0,,,Botella,"1 x 1,5 L"
Agua y refrescos,Isotónico y energético,Bebida isotónica de naranja Iso drink,6 latas x 330 ml,28690.0," 1,364 €/L",2.7,,,latas,6 x 330 ml
Agua y refrescos,Isotónico y energético,Bebida isotónica de naranja Iso drink,Lata 330 ml,28689.0," 1,364 €/L",0.45,,,Lata,1 x 330 ml
Agua y refrescos,Isotónico y energético,Bebida isotónica Iso On blue Hacendado,"Botella 1,5 L",29410.0," 1,034 €/L",1.55,,Hacendado,Botella,"1 x 1,5 L"
Agua y refrescos,Isotónico y energético,Bebida isotónica Iso On blue Hacendado,Botella 500 ml,29080.0," 1,20 €/L",0.6,,Hacendado,Botella,1 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida isotónica azul Powerade,Botella 500 ml,27491.0," 3,04 €/L",1.52,,,Botella,1 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética Energy Drink Zero Hacendado,6 latas x 250 ml,5564.0," 1,60 €/L",2.7,2.4,Hacendado,latas,6 x 250 ml
Agua y refrescos,Isotónico y energético,Bebida energética Zero Hacendado,Lata 250 ml,27944.0," 1,60 €/L",0.4,,Hacendado,Lata,1 x 250 ml
Agua y refrescos,Isotónico y energético,Bebida energética Energy Ultra zero Monster,4 latas x 500 ml,28670.0," 3,34 €/L",6.68,,,latas,4 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética Energy Ultra zero Monster,Lata 500 ml,28119.0," 3,58 €/L",1.79,,,Lata,1 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética energy Monster,4 latas x 500 ml,28664.0," 3,00 €/L",7.08,6.0,,latas,4 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética Energy Monster,Lata 500 ml,28016.0," 3,10 €/L",1.89,1.55,,Lata,1 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética Energy Drink Hacendado,"Botella 1,5 L",28266.0," 1,134 €/L",1.7,,Hacendado,Botella,"1 x 1,5 L"
Agua y refrescos,Isotónico y energético,Bebida energética Energy Drink Hacendado,6 latas x 250 ml,28263.0," 1,60 €/L",2.7,2.4,Hacendado,latas,6 x 250 ml
Agua y refrescos,Isotónico y energético,Bebida energética Energy Drink Hacendado,Lata 250 ml,28264.0," 1,60 €/L",0.45,0.4,Hacendado,Lata,1 x 250 ml
Agua y refrescos,Isotónico y energético,Bebida energética Red Bull,4 latas x 250 ml,29378.0," 4,77 €/L",5.52,4.77,,latas,4 x 250 ml
Agua y refrescos,Isotónico y energético,Bebida energética Red Bull,Lata 250 ml,27905.0," 6,56 €/L",1.64,,,Lata,1 x 250 ml
Agua y refrescos,Isotónico y energético,Bebida energética original Burn,4 latas x 500 ml,29365.0," 2,10 €/L",4.2,,,latas,4 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética original Burn,Lata 500 ml,27913.0," 2,20 €/L",1.1,,,Lata,1 x 500 ml
Agua y refrescos,Isotónico y energético,Gel energético con cafeína Enervit Sport sabor cítricos,3 ud x 32 g,28116.0," 39,131 €/kg",3.6,,,ud,3 x 32 g
Agua y refrescos,Isotónico y energético,Bebida energética Mango Loco Monster,4 latas x 500 ml,13815.0," 3,54 €/L",7.08,,,latas,4 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética Mango Loco Monster,Lata 500 ml,13814.0," 3,78 €/L",1.89,,,Lata,1 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética Furious Energy drink,Lata 500 ml,40322.0," 2,14 €/L",1.07,,,Lata,1 x 500 ml
Agua y refrescos,Isotónico y energético,Bebida energética Tropic Energy drink,Lata 500 ml,40323.0," 2,14 €/L",1.07,,,Lata,1 x 500 ml
Agua y refrescos,Isotónico y energético,Malta Maltín Polar,6 botellines x 250 ml,52920.0," 4,667 €/L",7.0,,,botellines,6 x 250 ml
Agua y refrescos,Isotónico y energético,Malta Maltín Polar,Botellin 250 ml,52921.0," 4,68 €/L",1.17,,,Botellin,1 x 250 ml
Agua y refrescos,Isotónico y energético,Bebida energética zero Watermelon Energy drink,Lata 500 ml,60602.0," 2,00 €/L",1.0,,,Lata,1 x 500 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,2 botellas x 2 L,27348.0," 1,16 €/L",4.64,,Coca-Cola,botellas,2 x 2 L
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,Botella 2 L,27342.0," 1,18 €/L",2.36,,Coca-Cola,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,"Botella 1,25 L",28181.0," 1,184 €/L",1.72,1.48,Coca-Cola,Botella,"1 x 1,25 L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,4 botellas x 500 ml,28113.0," 2,70 €/L",5.4,,Coca-Cola,botellas,4 x 500 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,Botella 500 ml,29360.0," 3,10 €/L",1.55,,Coca-Cola,Botella,1 x 500 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,12 latas x 330 ml,27321.0," 2,637 €/L",11.16,10.44,Coca-Cola,latas,12 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola,Lata 330 ml,27326.0," 2,879 €/L",0.95,,Coca-Cola,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Hacendado,Botella 2 L,29072.0," 0,55 €/L",1.1,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco cola Hacendado,6 latas x 330 ml,29031.0," 1,182 €/L",2.34,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Hacendado,Lata 330 ml,29032.0," 1,182 €/L",0.39,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Pepsi,"Botella 1,75 L",23894.0," 0,966 €/L",1.69,,,Botella,"1 x 1,75 L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,12 latas x 330 ml,27426.0," 2,637 €/L",10.44,,Coca-Cola,latas,12 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,Lata 330 ml,27414.0," 2,697 €/L",0.89,,Coca-Cola,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,2 botellas x 2 L,27449.0," 0,975 €/L",3.9,,Coca-Cola,botellas,2 x 2 L
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,Botella 2 L,27445.0," 0,995 €/L",1.99,,Coca-Cola,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,"Botella 1,25 L",13816.0," 1,00 €/L",1.49,1.25,Coca-Cola,Botella,"1 x 1,25 L"
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,4 botellas x 500 ml,28115.0," 2,50 €/L",5.0,,Coca-Cola,botellas,4 x 500 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero azúcar,Botella 500 ml,29361.0," 2,90 €/L",1.45,,Coca-Cola,Botella,1 x 500 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola light,9 latas x 330 ml,27184.0," 2,637 €/L",7.83,,Coca-Cola,latas,9 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola light,Lata 330 ml,27406.0," 2,697 €/L",0.89,,Coca-Cola,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,12 latas x 330 ml,26997.0," 2,637 €/L",10.44,,Coca-Cola,latas,12 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,Lata 330 ml,27559.0," 2,697 €/L",0.89,,Coca-Cola,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,2 botellas x 2 L,28180.0," 0,975 €/L",3.9,,Coca-Cola,botellas,2 x 2 L
Agua y refrescos,Refresco de cola,Refresco Coca-Cola Zero Zero,Botella 2 L,27462.0," 0,995 €/L",1.99,,Coca-Cola,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar,Botella 2 L,29073.0," 0,35 €/L",0.7,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar,6 latas x 330 ml,29033.0," 0,97 €/L",1.92,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar,Lata 330 ml,29034.0," 0,97 €/L",0.32,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,Botella 2 L,29074.0," 0,35 €/L",0.7,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,6 latas x 330 ml,29035.0," 0,97 €/L",1.92,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,Lata 330 ml,29036.0," 0,97 €/L",0.32,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de cola,Refresco cola Pepsi Zero azúcar,"Botella 1,75 L",23898.0," 0,966 €/L",1.69,,,Botella,"1 x 1,75 L"
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,Botella 2 L,27610.0," 0,895 €/L",1.79,,,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,9 latas x 330 ml,13817.0," 1,94 €/L",6.57,5.76,,latas,9 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón,Lata 330 ml,27602.0," 2,00 €/L",0.75,0.66,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta limón zero azúcares añadidos,Lata 330 ml,27608.0," 2,00 €/L",0.75,0.66,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,Botella 2 L,29077.0," 0,475 €/L",0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,6 latas x 330 ml,29043.0," 1,061 €/L",2.1,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,Lata 330 ml,29044.0," 1,061 €/L",0.35,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,Botella 2 L,29078.0," 0,475 €/L",0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,6 latas x 330 ml,29045.0," 1,061 €/L",2.1,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,Lata 330 ml,29046.0," 1,061 €/L",0.35,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco limón Schweppes original,8 latas x 330 ml,27761.0," 1,94 €/L",7.52,5.12,,latas,8 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco limón Schweppes original,Lata 330 ml,27762.0," 2,879 €/L",0.95,,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,Botella 2 L,26990.0," 0,625 €/L",1.59,1.25,,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,8 latas x 330 ml,28176.0," 1,728 €/L",4.56,,,latas,8 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Sprite,Lata 330 ml,27845.0," 1,788 €/L",0.59,,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,Botella 2 L,27763.0," 0,795 €/L",1.59,,,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,9 latas x 330 ml,22112.0," 1,667 €/L",4.95,,,latas,9 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón 7 Up zero azúcar,Lata 330 ml,27770.0," 1,788 €/L",0.59,,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,Botella 2 L,29079.0," 0,475 €/L",0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,6 latas x 330 ml,29047.0," 1,061 €/L",2.1,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,Lata 330 ml,29048.0," 1,061 €/L",0.35,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco lima limón Hacendado zero azúcar fresh gas,Botella 2 L,29064.0," 0,475 €/L",0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,2 botellas x 2 L,27526.0," 0,875 €/L",3.5,,,botellas,2 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,Botella 2 L,27508.0," 0,895 €/L",1.79,,,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,9 latas x 330 ml,27571.0," 1,94 €/L",6.57,5.76,,latas,9 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja,Lata 330 ml,27502.0," 2,00 €/L",0.75,0.66,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja zero azúcares añadidos,Botella 2 L,27545.0," 0,895 €/L",1.79,,,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco Fanta naranja zero azúcares añadidos,Lata 330 ml,27510.0," 2,00 €/L",0.75,0.66,,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,Botella 2 L,29075.0," 0,475 €/L",0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,6 latas x 330 ml,29039.0," 1,061 €/L",2.1,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,Lata 330 ml,29040.0," 1,061 €/L",0.35,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,Botella 2 L,29076.0," 0,475 €/L",0.95,,Hacendado,Botella,1 x 2 L
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,6 latas x 330 ml,29041.0," 1,061 €/L",2.1,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,Lata 330 ml,29042.0," 1,061 €/L",0.35,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,8 latas x 330 ml,27666.0," 2,849 €/L",7.52,,,latas,8 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,Lata 330 ml,27667.0," 2,879 €/L",0.95,,,Lata,1 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,Botella 1 L,29247.0," 1,90 €/L",1.9,,,Botella,1 x 1 L
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,6 botellines x 200 ml,86117.0," 5,25 €/L",6.3,,,botellines,6 x 200 ml
Agua y refrescos,Tónica y bitter,Tónica original Schweppes,Botellin 200 ml,86118.0," 5,30 €/L",1.06,,,Botellin,1 x 200 ml
Agua y refrescos,Tónica y bitter,Tónica Hacendado,6 latas x 330 ml,28034.0," 1,152 €/L",2.28,,Hacendado,latas,6 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica Hacendado,Lata 330 ml,27980.0," 1,152 €/L",0.38,,Hacendado,Lata,1 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica zero calorías Schweppes,8 latas x 330 ml,27487.0," 2,849 €/L",7.52,,,latas,8 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica zero calorías Schweppes,Lata 330 ml,27488.0," 2,879 €/L",0.95,,,Lata,1 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica Nordic Mist,8 latas x 250 ml,27234.0," 2,36 €/L",4.72,,,latas,8 x 250 ml
Agua y refrescos,Tónica y bitter,Tónica Nordic Mist,Lata 250 ml,27017.0," 2,76 €/L",0.69,,,Lata,1 x 250 ml
Agua y refrescos,Tónica y bitter,Tónica pink zero Schweppes,8 latas x 330 ml,47995.0," 2,849 €/L",7.52,,,latas,8 x 330 ml
Agua y refrescos,Tónica y bitter,Tónica pink zero Schweppes,Lata 330 ml,4888.0," 2,879 €/L",0.95,,,Lata,1 x 330 ml
Agua y refrescos,Tónica y bitter,Bitter Kas sin alcohol,Lata 330 ml,28435.0," 3,00 €/L",0.99,,,Lata,1 x 330 ml
Agua y refrescos,Refresco de té y sin gas,Refresco té al limón Nestea,8 latas x 330 ml,28509.0," 2,91 €/L",7.68,,,latas,8 x 330 ml
Agua y refrescos,Refresco de té y sin gas,Refresco té al limón Nestea,Lata 330 ml,27801.0," 3,00 €/L",0.99,,,Lata,1 x 330 ml
Agua y refrescos,Refresco de té y sin gas,Refresco té al limón Nestea,"Botella 1,5 L",27903.0," 1,327 €/L",1.99,,,Botella,"1 x 1,5 L"
Agua y refrescos,Refresco de té y sin gas,Refresco té verde Hacendado,"Botella 1,5 L",27832.0," 0,634 €/L",0.95,,Hacendado,Botella,"1 x 1,5 L"
