product_code,product_price,collected_timestamp
76480.0,2.99,2023-03-12 
79677.0,1.6,2023-03-12 
76597.0,3.6,2023-03-12 
79678.0,2.15,2023-03-12 
15538.0,2.9,2023-03-12 
86749.0,2.75,2023-03-12 
22712.0,1.6,2023-03-12 
79195.0,5.5,2023-03-12 
78129.0,4.25,2023-03-12 
79506.0,1.2,2023-03-12 
79438.0,1.9,2023-03-12 
13465.0,1.0,2023-03-12 
13467.0,1.25,2023-03-12 
79712.0,0.9,2023-03-12 
77466.0,3.1,2023-03-12 
13697.0,1.0,2023-03-12 
77441.0,8.0,2023-03-12 
77434.0,2.93,2023-03-12 
77427.0,7.0,2023-03-12 
77440.0,3.12,2023-03-12 
77443.0,2.93,2023-03-12 
77428.0,8.0,2023-03-12 
77984.0,4.54,2023-03-12 
3819.0,0.34,2023-03-12 
3824.0,0.25,2023-03-12 
3132.0,0.75,2023-03-12 
3313.0,2.55,2023-03-12 
3318.0,2.4,2023-03-12 
3321.0,2.4,2023-03-12 
3028.0,0.35,2023-03-12 
3269.0,2.3,2023-03-12 
3119.0,0.29,2023-03-12 
3297.0,2.3,2023-03-12 
3175.0,0.42,2023-03-12 
3268.0,2.28,2023-03-12 
3170.0,0.28,2023-03-12 
3021.0,0.36,2023-03-12 
3267.0,0.27,2023-03-12 
5036.0,0.73,2023-03-12 
6037.0,3.44,2023-03-12 
3505.2,3.8,2023-03-12 
3505.1,7.11,2023-03-12 
3529.0,14.49,2023-03-12 
3515.0,3.3,2023-03-12 
3506.0,5.89,2023-03-12 
3236.0,1.91,2023-03-12 
3210.0,0.45,2023-03-12 
3238.0,0.29,2023-03-12 
5251.0,3.48,2023-03-12 
5504.0,3.98,2023-03-12 
3235.0,0.4,2023-03-12 
3277.0,4.05,2023-03-12 
3485.0,4.95,2023-03-12 
3202.0,0.88,2023-03-12 
3961.0,2.0,2023-03-12 
3820.0,0.3,2023-03-12 
3832.0,2.88,2023-03-12 
3830.0,0.91,2023-03-12 
3858.0,2.41,2023-03-12 
3125.0,3.2,2023-03-12 
5425.0,1.88,2023-03-12 
3840.0,3.5,2023-03-12 
3852.0,1.75,2023-03-12 
3050.0,1.08,2023-03-12 
3024.0,2.74,2023-03-12 
3026.0,6.05,2023-03-12 
3099.0,3.59,2023-03-12 
3715.0,3.2,2023-03-12 
3716.0,5.1,2023-03-12 
5508.0,2.19,2023-03-12 
3704.0,2.16,2023-03-12 
5501.0,2.78,2023-03-12 
69119.0,1.39,2023-03-12 
69706.0,0.72,2023-03-12 
69121.0,1.53,2023-03-12 
69757.0,1.2,2023-03-12 
69719.0,1.14,2023-03-12 
69670.0,0.86,2023-03-12 
69744.0,1.02,2023-03-12 
69581.0,1.06,2023-03-12 
69122.0,1.05,2023-03-12 
69591.0,1.55,2023-03-12 
69810.0,1.68,2023-03-12 
69741.0,1.66,2023-03-12 
69840.0,1.2,2023-03-12 
69753.0,0.72,2023-03-12 
69582.0,1.88,2023-03-12 
69703.0,0.96,2023-03-12 
69697.0,1.3,2023-03-12 
69750.0,1.11,2023-03-12 
69114.0,1.3,2023-03-12 
69720.0,1.2,2023-03-12 
69123.0,1.54,2023-03-12 
69984.0,1.11,2023-03-12 
69435.0,1.15,2023-03-12 
69746.0,2.29,2023-03-12 
69714.0,2.29,2023-03-12 
69850.0,2.99,2023-03-12 
69756.0,1.91,2023-03-12 
69742.0,2.55,2023-03-12 
69872.0,2.49,2023-03-12 
69884.0,2.49,2023-03-12 
69461.0,2.49,2023-03-12 
69474.0,2.79,2023-03-12 
84955.0,5.5,2023-03-12 
60221.0,4.0,2023-03-12 
69066.0,0.34,2023-03-12 
69166.0,4.23,2023-03-12 
69098.0,2.68,2023-03-12 
69099.0,5.28,2023-03-12 
69239.0,0.87,2023-03-12 
69448.0,2.93,2023-03-12 
69139.0,1.24,2023-03-12 
69079.0,3.1,2023-03-12 
69089.0,1.89,2023-03-12 
69297.0,1.39,2023-03-12 
69155.0,2.07,2023-03-12 
69632.0,2.3,2023-03-12 
69298.0,1.91,2023-03-12 
69173.0,1.67,2023-03-12 
69695.0,4.45,2023-03-12 
69682.0,1.53,2023-03-12 
69153.0,1.63,2023-03-12 
40475.0,1.39,2023-03-12 
69937.0,0.65,2023-03-12 
69968.0,0.33,2023-03-12 
69912.0,0.3,2023-03-12 
69975.0,2.59,2023-03-12 
69930.0,1.48,2023-03-12 
69990.0,1.83,2023-03-12 
69414.0,2.26,2023-03-12 
69971.0,3.9,2023-03-12 
69935.0,0.27,2023-03-12 
69938.0,1.39,2023-03-12 
69487.0,1.84,2023-03-12 
69444.0,1.68,2023-03-12 
69967.0,2.59,2023-03-12 
69447.0,2.39,2023-03-12 
69586.0,0.95,2023-03-12 
69584.0,0.43,2023-03-12 
69964.0,1.06,2023-03-12 
69669.0,0.79,2023-03-12 
69877.0,1.78,2023-03-12 
69722.0,0.82,2023-03-12 
69310.0,1.2,2023-03-12 
69338.0,0.66,2023-03-12 
69320.0,0.27,2023-03-12 
69491.0,1.85,2023-03-12 
69590.0,1.2,2023-03-12 
69220.0,2.18,2023-03-12 
69236.0,2.06,2023-03-12 
69246.0,1.31,2023-03-12 
69238.0,1.5,2023-03-12 
69257.0,0.98,2023-03-12 
69251.0,1.6,2023-03-12 
69258.0,1.02,2023-03-12 
69651.0,1.42,2023-03-12 
69519.0,1.81,2023-03-12 
69653.0,1.76,2023-03-12 
69672.0,1.97,2023-03-12 
69616.0,1.91,2023-03-12 
69664.0,1.84,2023-03-12 
69678.0,2.84,2023-03-12 
69674.0,1.73,2023-03-12 
69647.0,3.53,2023-03-12 
69701.0,0.75,2023-03-12 
69289.0,1.3,2023-03-12 
69690.0,1.25,2023-03-12 
69427.0,1.25,2023-03-12 
69286.0,1.25,2023-03-12 
69730.0,1.2,2023-03-12 
69580.0,0.91,2023-03-12 
69326.0,0.85,2023-03-12 
69889.0,2.88,2023-03-12 
68131.0,1.43,2023-03-12 
69725.0,1.11,2023-03-12 
69411.0,2.33,2023-03-12 
69623.0,0.74,2023-03-12 
69878.0,2.2,2023-03-12 
3527.0,1.6,2023-03-12 
69275.0,1.26,2023-03-12 
69587.0,1.58,2023-03-12 
5903.0,2.19,2023-03-12 
69656.0,2.07,2023-03-12 
69117.0,1.05,2023-03-12 
69523.0,0.85,2023-03-12 
69698.0,2.26,2023-03-12 
69469.0,1.55,2023-03-12 
3388.0,1.66,2023-03-12 
3387.0,1.07,2023-03-12 
68865.0,1.54,2023-03-12 
69993.0,2.55,2023-03-12 
69643.0,3.26,2023-03-12 
69737.0,1.54,2023-03-12 
69622.0,1.42,2023-03-12 
69789.0,1.8,2023-03-12 
69735.0,1.35,2023-03-12 
69484.0,1.3,2023-03-12 
69465.0,2.4,2023-03-12 
69740.0,1.9,2023-03-12 
31592.0,2.98,2023-03-12 
31003.0,4.05,2023-03-12 
31504.0,2.2,2023-03-12 
31540.0,1.2,2023-03-12 
31505.0,2.0,2023-03-12 
15768.0,2.69,2023-03-12 
31310.0,1.59,2023-03-12 
31010.0,1.6,2023-03-12 
60708.0,2.4,2023-03-12 
31011.0,1.54,2023-03-12 
31312.0,2.95,2023-03-12 
31309.0,1.55,2023-03-12 
10381.0,5.4,2023-03-12 
10382.0,0.9,2023-03-12 
10794.0,1.53,2023-03-12 
10541.0,8.28,2023-03-12 
10542.0,1.38,2023-03-12 
10721.0,5.88,2023-03-12 
10722.0,0.98,2023-03-12 
10732.0,1.69,2023-03-12 
10683.0,5.7,2023-03-12 
10685.0,0.95,2023-03-12 
10154.0,7.44,2023-03-12 
10719.0,1.24,2023-03-12 
10505.0,10.68,2023-03-12 
10502.0,1.78,2023-03-12 
10144.0,9.54,2023-03-12 
10713.0,1.59,2023-03-12 
10814.0,6.36,2023-03-12 
10826.0,1.06,2023-03-12 
10806.0,10.08,2023-03-12 
10812.0,1.68,2023-03-12 
10922.0,1.04,2023-03-12 
10545.0,8.82,2023-03-12 
10546.0,1.47,2023-03-12 
10531.0,6.84,2023-03-12 
10712.0,1.14,2023-03-12 
10383.0,5.34,2023-03-12 
10384.0,0.89,2023-03-12 
10730.0,5.82,2023-03-12 
10731.0,0.97,2023-03-12 
10686.0,5.64,2023-03-12 
10687.0,0.94,2023-03-12 
10543.0,8.22,2023-03-12 
10544.0,1.37,2023-03-12 
10146.0,11.34,2023-03-12 
10884.0,1.89,2023-03-12 
10155.0,7.44,2023-03-12 
10819.0,1.24,2023-03-12 
10145.0,9.54,2023-03-12 
10813.0,1.59,2023-03-12 
10845.0,6.6,2023-03-12 
10846.0,1.1,2023-03-12 
10281.0,11.7,2023-03-12 
10282.0,1.95,2023-03-12 
10414.0,5.26,2023-03-12 
10676.0,7.5,2023-03-12 
10678.0,1.25,2023-03-12 
10532.0,6.84,2023-03-12 
10801.0,1.14,2023-03-12 
10379.0,5.46,2023-03-12 
10380.0,0.91,2023-03-12 
10783.0,1.53,2023-03-12 
10504.0,10.68,2023-03-12 
10506.0,1.78,2023-03-12 
10698.0,5.94,2023-03-12 
10699.0,0.99,2023-03-12 
10150.0,7.44,2023-03-12 
10619.0,1.24,2023-03-12 
10533.0,8.34,2023-03-12 
10540.0,1.39,2023-03-12 
10681.0,5.76,2023-03-12 
10682.0,0.96,2023-03-12 
10933.0,1.05,2023-03-12 
10530.0,6.84,2023-03-12 
10617.0,1.14,2023-03-12 
23046.0,1.5,2023-03-12 
23908.0,5.7,2023-03-12 
23912.0,0.95,2023-03-12 
86168.0,7.2,2023-03-12 
86167.0,1.2,2023-03-12 
13681.0,4.5,2023-03-12 
13682.0,0.75,2023-03-12 
29322.0,5.1,2023-03-12 
29314.0,0.85,2023-03-12 
23925.0,8.7,2023-03-12 
23926.0,1.45,2023-03-12 
23048.0,6.6,2023-03-12 
23047.0,1.1,2023-03-12 
86015.0,6.6,2023-03-12 
86012.0,1.1,2023-03-12 
29301.0,7.5,2023-03-12 
29303.0,1.25,2023-03-12 
15647.0,8.1,2023-03-12 
15648.0,1.35,2023-03-12 
17174.0,1.45,2023-03-12 
29333.0,5.4,2023-03-12 
29332.0,0.9,2023-03-12 
13847.0,9.0,2023-03-12 
13846.0,1.5,2023-03-12 
23754.0,1.55,2023-03-12 
23753.0,1.35,2023-03-12 
10688.0,0.9,2023-03-12 
13849.0,8.1,2023-03-12 
13848.0,1.35,2023-03-12 
67950.0,6.6,2023-03-12 
67949.0,1.1,2023-03-12 
10050.0,1.55,2023-03-12 
23049.0,1.3,2023-03-12 
10004.0,2.5,2023-03-12 
10055.0,1.7,2023-03-12 
23050.0,1.45,2023-03-12 
10043.0,2.7,2023-03-12 
10066.0,2.65,2023-03-12 
10051.0,1.65,2023-03-12 
23052.0,1.3,2023-03-12 
10054.0,1.65,2023-03-12 
23051.0,1.3,2023-03-12 
22967.0,1.85,2023-03-12 
10726.0,11.34,2023-03-12 
10723.0,1.89,2023-03-12 
10820.0,11.94,2023-03-12 
10781.0,1.99,2023-03-12 
9049.0,11.1,2023-03-12 
9040.0,1.85,2023-03-12 
9057.0,11.1,2023-03-12 
9034.0,1.85,2023-03-12 
9054.0,1.95,2023-03-12 
9187.0,7.2,2023-03-12 
9188.0,1.2,2023-03-12 
9189.0,1.9,2023-03-12 
9398.0,9.3,2023-03-12 
9397.0,1.55,2023-03-12 
9190.0,2.25,2023-03-12 
10224.0,4.0,2023-03-12 
10212.0,2.3,2023-03-12 
10216.0,2.75,2023-03-12 
10217.0,2.95,2023-03-12 
23053.0,1.65,2023-03-12 
15599.0,1.63,2023-03-12 
10449.0,1.1,2023-03-12 
11067.0,3.25,2023-03-12 
20716.0,2.1,2023-03-12 
22155.0,3.55,2023-03-12 
20852.0,1.9,2023-03-12 
20722.0,2.1,2023-03-12 
20727.0,2.55,2023-03-12 
22711.0,2.95,2023-03-12 
20991.0,2.6,2023-03-12 
53130.0,2.05,2023-03-12 
20846.0,1.5,2023-03-12 
86505.0,2.85,2023-03-12 
20877.0,1.5,2023-03-12 
20876.0,1.5,2023-03-12 
15909.0,2.95,2023-03-12 
86504.0,2.85,2023-03-12 
20196.0,1.6,2023-03-12 
86503.0,3.45,2023-03-12 
10199.0,1.75,2023-03-12 
10161.0,1.45,2023-03-12 
13598.0,1.55,2023-03-12 
10276.0,1.65,2023-03-12 
10275.0,1.95,2023-03-12 
10117.0,1.2,2023-03-12 
15599.0,1.63,2023-03-12 
10376.0,1.1,2023-03-12 
17174.0,1.45,2023-03-12 
10320.0,2.4,2023-03-12 
86713.0,2.25,2023-03-12 
80290.0,1.95,2023-03-12 
40180.0,3.75,2023-03-12 
40179.0,3.75,2023-03-12 
40404.0,3.45,2023-03-12 
40537.0,4.5,2023-03-12 
40506.0,3.45,2023-03-12 
40571.0,6.15,2023-03-12 
40530.0,2.75,2023-03-12 
16830.0,8.1,2023-03-12 
13643.0,4.8,2023-03-12 
22888.0,6.5,2023-03-12 
40573.0,4.65,2023-03-12 
40567.0,2.1,2023-03-12 
23568.0,3.75,2023-03-12 
86231.0,4.85,2023-03-12 
16806.0,8.8,2023-03-12 
22561.0,4.25,2023-03-12 
23440.0,4.95,2023-03-12 
40114.0,1.15,2023-03-12 
13607.0,1.85,2023-03-12 
40009.0,2.9,2023-03-12 
40552.0,1.7,2023-03-12 
79083.0,1.95,2023-03-12 
40135.0,2.9,2023-03-12 
40178.0,2.1,2023-03-12 
44420.0,2.75,2023-03-12 
67655.0,3.25,2023-03-12 
40317.0,3.1,2023-03-12 
40315.0,3.1,2023-03-12 
40233.0,1.75,2023-03-12 
40230.0,1.75,2023-03-12 
40560.0,2.35,2023-03-12 
15679.0,1.85,2023-03-12 
13678.0,2.05,2023-03-12 
40200.0,1.8,2023-03-12 
40732.0,1.95,2023-03-12 
40740.0,1.95,2023-03-12 
15942.0,1.95,2023-03-12 
40743.0,1.95,2023-03-12 
15941.0,1.95,2023-03-12 
40746.0,1.65,2023-03-12 
40744.0,1.95,2023-03-12 
40752.0,3.15,2023-03-12 
90531.0,2.0,2023-03-12 
86763.0,0.9,2023-03-12 
44413.0,0.65,2023-03-12 
44404.0,1.95,2023-03-12 
79711.0,1.2,2023-03-12 
13531.0,0.9,2023-03-12 
13532.0,0.9,2023-03-12 
13533.0,0.85,2023-03-12 
71344.0,0.75,2023-03-12 
71377.0,1.3,2023-03-12 
13534.0,0.85,2023-03-12 
71314.0,1.45,2023-03-12 
13525.0,1.2,2023-03-12 
23679.0,1.0,2023-03-12 
79713.0,0.95,2023-03-12 
71044.0,1.2,2023-03-12 
71033.0,1.85,2023-03-12 
22774.0,1.65,2023-03-12 
22825.0,0.9,2023-03-12 
71055.0,1.15,2023-03-12 
22034.0,1.0,2023-03-12 
22827.0,0.9,2023-03-12 
23628.0,0.7,2023-03-12 
23629.0,0.7,2023-03-12 
23630.0,0.7,2023-03-12 
71203.0,3.45,2023-03-12 
23291.0,3.45,2023-03-12 
23813.0,0.9,2023-03-12 
23814.0,0.9,2023-03-12 
23815.0,0.9,2023-03-12 
71397.0,2.0,2023-03-12 
71398.0,2.0,2023-03-12 
71399.0,2.0,2023-03-12 
71225.0,3.0,2023-03-12 
71226.0,3.0,2023-03-12 
71227.0,3.0,2023-03-12 
72026.0,2.35,2023-03-12 
72019.0,2.35,2023-03-12 
72090.0,2.7,2023-03-12 
72318.0,2.75,2023-03-12 
86749.0,2.75,2023-03-12 
72205.0,3.15,2023-03-12 
72641.0,1.9,2023-03-12 
72108.0,1.25,2023-03-12 
72123.0,1.2,2023-03-12 
72320.0,2.95,2023-03-12 
72109.0,1.25,2023-03-12 
60965.0,2.9,2023-03-12 
72088.0,2.6,2023-03-12 
72537.0,1.3,2023-03-12 
72507.0,1.3,2023-03-12 
60707.0,1.3,2023-03-12 
72565.0,1.3,2023-03-12 
67996.0,1.3,2023-03-12 
67997.0,1.3,2023-03-12 
40159.0,2.2,2023-03-12 
86764.0,2.9,2023-03-12 
72536.0,1.8,2023-03-12 
72541.0,1.4,2023-03-12 
72530.0,2.15,2023-03-12 
72547.0,1.7,2023-03-12 
72542.0,1.7,2023-03-12 
72546.0,1.7,2023-03-12 
72548.0,1.7,2023-03-12 
72544.0,1.7,2023-03-12 
72616.0,2.9,2023-03-12 
72614.0,2.9,2023-03-12 
72647.0,2.9,2023-03-12 
72645.0,2.9,2023-03-12 
22723.0,1.7,2023-03-12 
22724.0,1.7,2023-03-12 
72408.0,3.1,2023-03-12 
72411.0,1.9,2023-03-12 
72405.0,1.9,2023-03-12 
60790.0,1.9,2023-03-12 
72410.0,1.9,2023-03-12 
23842.0,1.9,2023-03-12 
79425.0,1.85,2023-03-12 
79446.0,1.85,2023-03-12 
79447.0,1.85,2023-03-12 
79448.0,1.85,2023-03-12 
79424.0,1.85,2023-03-12 
79449.0,1.85,2023-03-12 
13789.0,2.2,2023-03-12 
13788.0,2.2,2023-03-12 
13779.0,2.2,2023-03-12 
13780.0,2.2,2023-03-12 
72733.0,1.45,2023-03-12 
72734.0,1.45,2023-03-12 
72817.0,1.75,2023-03-12 
72676.0,1.85,2023-03-12 
72675.0,1.85,2023-03-12 
72663.0,1.75,2023-03-12 
72873.0,1.7,2023-03-12 
72077.0,1.75,2023-03-12 
15805.0,1.85,2023-03-12 
15804.0,1.85,2023-03-12 
72674.0,1.75,2023-03-12 
35456.0,2.2,2023-03-12 
35455.0,1.85,2023-03-12 
16831.0,0.8,2023-03-12 
72878.0,1.8,2023-03-12 
72514.0,3.15,2023-03-12 
72515.0,2.0,2023-03-12 
43011.0,1.6,2023-03-12 
43075.0,0.8,2023-03-12 
43024.0,1.15,2023-03-12 
43022.0,1.25,2023-03-12 
43054.0,1.15,2023-03-12 
23615.0,2.25,2023-03-12 
43124.0,2.6,2023-03-12 
43057.0,1.6,2023-03-12 
43060.0,1.75,2023-03-12 
43818.0,0.65,2023-03-12 
43810.0,1.0,2023-03-12 
43802.0,1.0,2023-03-12 
43853.0,1.9,2023-03-12 
43042.0,1.7,2023-03-12 
43813.0,1.3,2023-03-12 
23412.0,3.45,2023-03-12 
43806.0,3.8,2023-03-12 
23415.0,6.25,2023-03-12 
80308.0,8.0,2023-03-12 
90309.0,10.0,2023-03-12 
80320.0,35.0,2023-03-12 
90303.0,13.0,2023-03-12 
90326.0,9.0,2023-03-12 
90319.0,18.0,2023-03-12 
80313.0,4.5,2023-03-12 
80317.0,15.0,2023-03-12 
23413.0,30.0,2023-03-12 
23414.0,30.0,2023-03-12 
43218.0,1.2,2023-03-12 
43088.0,1.6,2023-03-12 
43223.0,1.25,2023-03-12 
43204.0,2.55,2023-03-12 
73207.0,1.8,2023-03-12 
44232.0,3.55,2023-03-12 
67951.0,2.25,2023-03-12 
43347.0,0.95,2023-03-12 
43320.0,0.95,2023-03-12 
44300.0,1.7,2023-03-12 
43307.0,0.95,2023-03-12 
44301.0,1.7,2023-03-12 
15862.0,0.95,2023-03-12 
43375.0,2.1,2023-03-12 
43070.0,2.35,2023-03-12 
43314.0,2.05,2023-03-12 
71527.0,1.6,2023-03-12 
43614.0,2.3,2023-03-12 
43621.0,3.6,2023-03-12 
43315.0,2.15,2023-03-12 
43044.0,3.1,2023-03-12 
43329.0,1.55,2023-03-12 
42204.0,1.65,2023-03-12 
43301.0,1.9,2023-03-12 
43338.0,1.35,2023-03-12 
43341.0,2.35,2023-03-12 
44019.0,1.95,2023-03-12 
43108.0,2.3,2023-03-12 
77163.0,1.8,2023-03-12 
43112.0,2.6,2023-03-12 
43113.0,1.0,2023-03-12 
43496.0,1.5,2023-03-12 
43474.0,1.3,2023-03-12 
43420.0,1.05,2023-03-12 
43025.0,1.65,2023-03-12 
43484.0,1.4,2023-03-12 
42203.0,1.05,2023-03-12 
43089.0,1.55,2023-03-12 
43482.0,1.3,2023-03-12 
43028.0,1.65,2023-03-12 
43056.0,1.3,2023-03-12 
43055.0,1.3,2023-03-12 
43045.0,1.65,2023-03-12 
43820.0,1.65,2023-03-12 
43421.0,2.2,2023-03-12 
43507.0,1.3,2023-03-12 
43047.0,1.9,2023-03-12 
23549.0,3.9,2023-03-12 
43508.0,1.4,2023-03-12 
43504.0,1.65,2023-03-12 
43914.0,1.45,2023-03-12 
43906.0,1.5,2023-03-12 
23801.0,3.7,2023-03-12 
43935.0,1.3,2023-03-12 
44210.0,1.3,2023-03-12 
44000.0,2.0,2023-03-12 
44215.0,1.8,2023-03-12 
13633.0,4.9,2023-03-12 
43032.0,3.8,2023-03-12 
44264.0,3.2,2023-03-12 
44265.0,2.4,2023-03-12 
44110.0,1.55,2023-03-12 
44125.0,1.45,2023-03-12 
44127.0,1.35,2023-03-12 
35663.0,2.9,2023-03-12 
44116.0,2.0,2023-03-12 
44303.0,1.75,2023-03-12 
44108.0,3.75,2023-03-12 
49402.0,0.9,2023-03-12 
44138.0,1.3,2023-03-12 
43861.0,2.4,2023-03-12 
44019.0,1.95,2023-03-12 
44001.0,2.55,2023-03-12 
44310.0,2.8,2023-03-12 
43923.0,2.75,2023-03-12 
44304.0,3.7,2023-03-12 
90539.0,1.5,2023-03-12 
43931.0,3.8,2023-03-12 
43705.0,3.8,2023-03-12 
43928.0,3.3,2023-03-12 
44115.0,3.4,2023-03-12 
90404.0,1.95,2023-03-12 
79706.0,1.05,2023-03-12 
77163.0,1.8,2023-03-12 
43112.0,2.6,2023-03-12 
35998.0,1.95,2023-03-12 
35997.0,1.1,2023-03-12 
42441.0,1.2,2023-03-12 
13644.0,1.9,2023-03-12 
42130.0,2.45,2023-03-12 
16805.0,3.8,2023-03-12 
42384.0,3.1,2023-03-12 
42512.0,1.0,2023-03-12 
42314.0,1.2,2023-03-12 
42186.0,4.6,2023-03-12 
42302.0,2.95,2023-03-12 
41463.0,1.55,2023-03-12 
42385.0,2.35,2023-03-12 
42318.0,1.7,2023-03-12 
43058.0,1.5,2023-03-12 
42371.0,3.75,2023-03-12 
86652.0,3.95,2023-03-12 
22928.0,6.25,2023-03-12 
41312.0,6.0,2023-03-12 
86653.0,3.75,2023-03-12 
86886.0,4.25,2023-03-12 
49867.0,2.3,2023-03-12 
48361.0,2.4,2023-03-12 
48001.0,2.15,2023-03-12 
48360.0,2.25,2023-03-12 
48009.0,2.15,2023-03-12 
48005.0,2.1,2023-03-12 
49837.0,1.75,2023-03-12 
49869.0,2.0,2023-03-12 
48304.0,3.5,2023-03-12 
49863.0,3.2,2023-03-12 
49823.0,1.8,2023-03-12 
49000.0,2.3,2023-03-12 
49072.0,1.6,2023-03-12 
49068.0,1.2,2023-03-12 
23608.0,1.7,2023-03-12 
49224.0,0.8,2023-03-12 
49073.0,1.2,2023-03-12 
49154.0,1.0,2023-03-12 
49074.0,1.35,2023-03-12 
15636.0,1.8,2023-03-12 
2439.0,0.65,2023-03-12 
15777.0,1.2,2023-03-12 
15968.0,1.6,2023-03-12 
49326.0,2.45,2023-03-12 
67981.0,1.35,2023-03-12 
23187.0,1.6,2023-03-12 
23188.0,1.45,2023-03-12 
23189.0,2.1,2023-03-12 
13717.0,1.55,2023-03-12 
13719.0,1.45,2023-03-12 
13716.0,1.55,2023-03-12 
13718.0,1.55,2023-03-12 
23516.0,1.15,2023-03-12 
49319.0,1.25,2023-03-12 
49011.0,2.9,2023-03-12 
49087.0,2.2,2023-03-12 
60967.0,1.5,2023-03-12 
49302.0,1.2,2023-03-12 
23283.0,1.15,2023-03-12 
92116.0,0.7,2023-03-12 
49049.0,1.2,2023-03-12 
23296.0,3.9,2023-03-12 
49116.0,0.9,2023-03-12 
49330.0,2.5,2023-03-12 
49080.0,2.57,2023-03-12 
39702.0,2.2,2023-03-12 
47058.0,1.6,2023-03-12 
49544.0,1.4,2023-03-12 
49710.0,2.25,2023-03-12 
49701.0,2.2,2023-03-12 
49506.0,4.4,2023-03-12 
47058.0,1.6,2023-03-12 
49589.0,1.5,2023-03-12 
49619.0,2.45,2023-03-12 
49173.0,3.6,2023-03-12 
49176.0,3.1,2023-03-12 
49504.0,3.0,2023-03-12 
47818.0,5.0,2023-03-12 
47819.0,2.55,2023-03-12 
47834.0,2.55,2023-03-12 
47293.0,0.8,2023-03-12 
47291.0,1.55,2023-03-12 
47824.0,3.5,2023-03-12 
47540.0,3.85,2023-03-12 
47609.0,1.4,2023-03-12 
46703.0,1.45,2023-03-12 
47620.0,1.15,2023-03-12 
47618.0,1.75,2023-03-12 
47612.0,1.3,2023-03-12 
76457.0,0.95,2023-03-12 
76470.0,0.55,2023-03-12 
47828.0,3.95,2023-03-12 
76472.0,1.35,2023-03-12 
79706.0,1.05,2023-03-12 
22302.0,1.65,2023-03-12 
22301.0,1.65,2023-03-12 
1927.0,16.45,2023-03-12 
1914.0,7.9,2023-03-12 
1926.0,7.9,2023-03-12 
49750.0,1.75,2023-03-12 
49752.0,1.7,2023-03-12 
49755.0,1.25,2023-03-12 
49048.0,1.6,2023-03-12 
49704.0,1.35,2023-03-12 
49703.0,2.7,2023-03-12 
49711.0,1.9,2023-03-12 
49705.0,1.65,2023-03-12 
49333.0,1.8,2023-03-12 
22985.0,1.3,2023-03-12 
71403.0,2.95,2023-03-12 
71452.0,1.5,2023-03-12 
71450.0,1.1,2023-03-12 
71071.0,1.85,2023-03-12 
71404.0,0.8,2023-03-12 
71407.0,3.8,2023-03-12 
71156.0,1.15,2023-03-12 
71162.0,2.15,2023-03-12 
71155.0,1.7,2023-03-12 
71154.0,2.7,2023-03-12 
71533.0,1.95,2023-03-12 
71054.0,3.5,2023-03-12 
71502.0,2.7,2023-03-12 
71570.0,4.6,2023-03-12 
71527.0,1.6,2023-03-12 
48652.0,1.6,2023-03-12 
71160.0,2.0,2023-03-12 
48646.0,2.55,2023-03-12 
48000.0,1.0,2023-03-12 
48647.0,2.25,2023-03-12 
48640.0,3.25,2023-03-12 
48636.0,15.5,2023-03-12 
48649.0,8.4,2023-03-12 
48651.0,7.3,2023-03-12 
86464.0,2.2,2023-03-12 
86641.0,1.25,2023-03-12 
16874.0,2.75,2023-03-12 
71702.0,1.75,2023-03-12 
86643.0,1.2,2023-03-12 
89804.0,3.0,2023-03-12 
23356.0,1.85,2023-03-12 
23495.0,2.6,2023-03-12 
71586.0,4.5,2023-03-12 
13648.0,2.6,2023-03-12 
86642.0,0.69,2023-03-12 
70030.0,0.95,2023-03-12 
70028.0,0.95,2023-03-12 
70024.0,0.95,2023-03-12 
70008.0,1.5,2023-03-12 
23183.0,2.95,2023-03-12 
86645.0,2.0,2023-03-12 
40229.0,5.5,2023-03-12 
40231.0,5.5,2023-03-12 
40234.0,5.5,2023-03-12 
40235.0,5.5,2023-03-12 
40241.0,5.5,2023-03-12 
40253.0,5.5,2023-03-12 
40254.0,5.5,2023-03-12 
40255.0,5.5,2023-03-12 
40256.0,5.5,2023-03-12 
80445.0,5.5,2023-03-12 
80447.0,5.5,2023-03-12 
80448.0,5.5,2023-03-12 
80449.0,5.5,2023-03-12 
80440.0,5.5,2023-03-12 
80441.0,5.5,2023-03-12 
80443.0,5.5,2023-03-12 
80444.0,5.5,2023-03-12 
40374.0,5.5,2023-03-12 
40242.0,5.5,2023-03-12 
40244.0,5.5,2023-03-12 
40245.0,5.5,2023-03-12 
40246.0,5.5,2023-03-12 
40247.0,5.5,2023-03-12 
40248.0,5.5,2023-03-12 
80435.0,5.5,2023-03-12 
80436.0,5.5,2023-03-12 
80437.0,5.5,2023-03-12 
80439.0,5.5,2023-03-12 
67574.0,6.0,2023-03-12 
67575.0,6.0,2023-03-12 
67576.0,6.0,2023-03-12 
60936.0,6.5,2023-03-12 
60937.0,6.5,2023-03-12 
67573.0,6.5,2023-03-12 
40249.0,5.5,2023-03-12 
40250.0,5.5,2023-03-12 
40251.0,5.5,2023-03-12 
40252.0,5.5,2023-03-12 
40261.0,5.0,2023-03-12 
40262.0,5.0,2023-03-12 
40263.0,4.0,2023-03-12 
40264.0,4.0,2023-03-12 
