product_code,category,subcategory,pr_23,pr_24
50360,Aperitivos,"Patatas fritas y snacks",0.95,1
53144,Aperitivos,"Patatas fritas y snacks",3.34,3.34
80476,Aperitivos,"Patatas fritas y snacks",1,1
5044,"Arroz, legumbres y pasta",Arroz,1.3,1.27
5063,"Arroz, legumbres y pasta",Arroz,1.3,1.3
22280,"Arroz, legumbres y pasta",Arroz,1.2,1.2
22280,"Arroz, legumbres y pasta",Arroz,1.2,1.2
22281,"Arroz, legumbres y pasta",Arroz,1.15,1.15
22281,"Arroz, legumbres y pasta",Arroz,1.15,1.15
5025,"Arroz, legumbres y pasta",Arroz,4.5,4.9
22278,"Arroz, legumbres y pasta",Arroz,1.5,1.5
22278,"Arroz, legumbres y pasta",Arroz,1.5,1.5
22279,"Arroz, legumbres y pasta",Arroz,1.15,1.15
22279,"Arroz, legumbres y pasta",Arroz,1.15,1.15
5042,"Arroz, legumbres y pasta",Arroz,1.54,1.54
5002,"Arroz, legumbres y pasta",Arroz,2.64,2.54
5014,"Arroz, legumbres y pasta",Arroz,1.7,1.7
9395,"Arroz, legumbres y pasta",Arroz,1.95,1.9
5020,"Arroz, legumbres y pasta",Arroz,1.54,1.54
9430,"Arroz, legumbres y pasta",Arroz,2.4,2.65
8713,"Arroz, legumbres y pasta",Arroz,1.5,1.5
5005,"Arroz, legumbres y pasta",Arroz,2.68,2.68
5050,"Arroz, legumbres y pasta",Arroz,1.82,1.82
26029,"Arroz, legumbres y pasta",Legumbres,0.79,0.71
26039,"Arroz, legumbres y pasta",Legumbres,0.7,0.65
26033,"Arroz, legumbres y pasta",Legumbres,1.06,1.06
5214,"Arroz, legumbres y pasta",Legumbres,2.4,2.2
5219,"Arroz, legumbres y pasta",Legumbres,1.99,1.95
5220,"Arroz, legumbres y pasta",Legumbres,2.5,2.75
26019,"Arroz, legumbres y pasta",Legumbres,0.69,0.69
26028,"Arroz, legumbres y pasta",Legumbres,0.65,0.65
26000,"Arroz, legumbres y pasta",Legumbres,1.05,1.05
26001,"Arroz, legumbres y pasta",Legumbres,1.1,1.1
5124,"Arroz, legumbres y pasta",Legumbres,1.89,1.85
26023,"Arroz, legumbres y pasta",Legumbres,2.2,2.2
67608,"Arroz, legumbres y pasta",Legumbres,2.4,2.4
67609,"Arroz, legumbres y pasta",Legumbres,2.55,2.55
26002,"Arroz, legumbres y pasta",Legumbres,1.5,1.5
5330,"Arroz, legumbres y pasta",Legumbres,2.2,2.1
26030,"Arroz, legumbres y pasta",Legumbres,0.87,0.87
26011,"Arroz, legumbres y pasta",Legumbres,0.75,0.75
7329,"Arroz, legumbres y pasta",Legumbres,1.85,2.25
5325,"Arroz, legumbres y pasta",Legumbres,1.88,1.88
13577,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6253,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6261,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6258,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6282,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6256,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6341,"Arroz, legumbres y pasta","Pasta y fideos",1.29,1.35
6333,"Arroz, legumbres y pasta","Pasta y fideos",0.95,1.3
9490,"Arroz, legumbres y pasta","Pasta y fideos",1.9,1.9
6305,"Arroz, legumbres y pasta","Pasta y fideos",0.95,1.1
6358,"Arroz, legumbres y pasta","Pasta y fideos",1.24,1.24
6344,"Arroz, legumbres y pasta","Pasta y fideos",1.45,1.6
6260,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6300,"Arroz, legumbres y pasta","Pasta y fideos",1.29,1.35
6250,"Arroz, legumbres y pasta","Pasta y fideos",1.24,1.35
6278,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6361,"Arroz, legumbres y pasta","Pasta y fideos",1.24,1.24
6106,"Arroz, legumbres y pasta","Pasta y fideos",1.65,1.58
6371,"Arroz, legumbres y pasta","Pasta y fideos",0.95,1.3
6357,"Arroz, legumbres y pasta","Pasta y fideos",1.24,1.24
6244,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6238,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6326,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6276,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6246,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6277,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6321,"Arroz, legumbres y pasta","Pasta y fideos",1.29,1.35
6302,"Arroz, legumbres y pasta","Pasta y fideos",1.29,1.35
6245,"Arroz, legumbres y pasta","Pasta y fideos",1.24,1.35
6331,"Arroz, legumbres y pasta","Pasta y fideos",0.76,0.82
6153,"Arroz, legumbres y pasta","Pasta y fideos",1.19,1.15
6565,"Arroz, legumbres y pasta","Pasta y fideos",1.24,1.35
6142,"Arroz, legumbres y pasta","Pasta y fideos",1.72,1.72
6143,"Arroz, legumbres y pasta","Pasta y fideos",1.72,1.72
6566,"Arroz, legumbres y pasta","Pasta y fideos",1.24,1.35
6175,"Arroz, legumbres y pasta","Pasta y fideos",1.12,1.12
6141,"Arroz, legumbres y pasta","Pasta y fideos",2.24,2.24
6145,"Arroz, legumbres y pasta","Pasta y fideos",1.72,1.72
6149,"Arroz, legumbres y pasta","Pasta y fideos",2.48,2.48
6152,"Arroz, legumbres y pasta","Pasta y fideos",2.24,2.24
86841,"Arroz, legumbres y pasta","Pasta y fideos",1.72,1.72
86840,"Arroz, legumbres y pasta","Pasta y fideos",1.91,2
6856,"Arroz, legumbres y pasta","Pasta y fideos",1.43,1.43
8648,"Arroz, legumbres y pasta","Pasta y fideos",1.95,1.95
8648,"Arroz, legumbres y pasta","Pasta y fideos",1.95,1.95
8645,"Arroz, legumbres y pasta","Pasta y fideos",3.95,3.95
8645,"Arroz, legumbres y pasta","Pasta y fideos",3.95,3.95
8618,"Arroz, legumbres y pasta","Pasta y fideos",1.55,1.55
8618,"Arroz, legumbres y pasta","Pasta y fideos",1.55,1.55
86514,"Arroz, legumbres y pasta","Pasta y fideos",0.9,0.9
86514,"Arroz, legumbres y pasta","Pasta y fideos",0.9,0.9
8727,"Arroz, legumbres y pasta","Pasta y fideos",1.3,1.3
8727,"Arroz, legumbres y pasta","Pasta y fideos",1.3,1.3
8730,"Arroz, legumbres y pasta","Pasta y fideos",0.9,0.9
8730,"Arroz, legumbres y pasta","Pasta y fideos",0.9,0.9
22453,"Arroz, legumbres y pasta","Pasta y fideos",1,0.95
22453,"Arroz, legumbres y pasta","Pasta y fideos",1,0.95
22455,"Arroz, legumbres y pasta","Pasta y fideos",1,1
22455,"Arroz, legumbres y pasta","Pasta y fideos",1,1
19897,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",1.35,1.45
19837,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",1.4,1.55
19832,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",1.55,1.6
19859,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",2,1.95
70741,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",0.85,0.85
19802,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",1.15,1.15
19808,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",1.2,1.15
19860,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",2.5,2.7
19820,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",2.2,2.05
19817,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",3.15,3.1
19812,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",1.85,1.85
19825,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",2,2
67637,"Azúcar, caramelos y chocolate","Azúcar y edulcorante",3.25,3.2
65235,"Azúcar, caramelos y chocolate","Chicles y caramelos",0.95,1
65067,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.95,1.95
65161,"Azúcar, caramelos y chocolate","Chicles y caramelos",0.95,1
65172,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.95,1.95
65139,"Azúcar, caramelos y chocolate","Chicles y caramelos",0.95,1
65147,"Azúcar, caramelos y chocolate","Chicles y caramelos",0.95,1
65164,"Azúcar, caramelos y chocolate","Chicles y caramelos",0.95,1
65165,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.95,1.95
65135,"Azúcar, caramelos y chocolate","Chicles y caramelos",0.95,1
65056,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.25,1.25
65140,"Azúcar, caramelos y chocolate","Chicles y caramelos",0.95,1
65213,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.75,1.8
65177,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.25,1.25
65302,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.15,1.15
65123,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.15,1.15
65138,"Azúcar, caramelos y chocolate","Chicles y caramelos",0.9,1.05
65326,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.75,1.95
65298,"Azúcar, caramelos y chocolate","Chicles y caramelos",2.35,2.6
65328,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.75,1.95
65299,"Azúcar, caramelos y chocolate","Chicles y caramelos",2.35,2.6
65311,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.5,1.5
65324,"Azúcar, caramelos y chocolate","Chicles y caramelos",1,1.15
13388,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.9,1.95
65327,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.75,1.95
65143,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.35,1.35
13390,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.15,1.2
22823,"Azúcar, caramelos y chocolate","Chicles y caramelos",1.3,1.3
60722,"Azúcar, caramelos y chocolate",Chocolate,1.05,1.25
12531,"Azúcar, caramelos y chocolate",Chocolate,1.15,1.45
12531,"Azúcar, caramelos y chocolate",Chocolate,1.15,1.45
12495,"Azúcar, caramelos y chocolate",Chocolate,2.1,2.35
22704,"Azúcar, caramelos y chocolate",Chocolate,1.25,1.45
23773,"Azúcar, caramelos y chocolate",Chocolate,0.9,1.05
12126,"Azúcar, caramelos y chocolate",Chocolate,2.8,3.8
12130,"Azúcar, caramelos y chocolate",Chocolate,2.75,3.9
12553,"Azúcar, caramelos y chocolate",Chocolate,1.65,1.85
12139,"Azúcar, caramelos y chocolate",Chocolate,2.85,3.25
12431,"Azúcar, caramelos y chocolate",Chocolate,1.5,1.7
12544,"Azúcar, caramelos y chocolate",Chocolate,1.75,2
12544,"Azúcar, caramelos y chocolate",Chocolate,1.75,2
12493,"Azúcar, caramelos y chocolate",Chocolate,2.4,2.65
22703,"Azúcar, caramelos y chocolate",Chocolate,1.25,1.4
12524,"Azúcar, caramelos y chocolate",Chocolate,1.5,1.5
12530,"Azúcar, caramelos y chocolate",Chocolate,1.8,2.25
12530,"Azúcar, caramelos y chocolate",Chocolate,1.8,2.25
12586,"Azúcar, caramelos y chocolate",Chocolate,1.6,1.8
12562,"Azúcar, caramelos y chocolate",Chocolate,1.25,1.4
12099,"Azúcar, caramelos y chocolate",Chocolate,1.3,1.55
12151,"Azúcar, caramelos y chocolate",Chocolate,1.35,1.55
12037,"Azúcar, caramelos y chocolate",Chocolate,1.45,1.45
12107,"Azúcar, caramelos y chocolate",Chocolate,2.75,3.9
15633,"Azúcar, caramelos y chocolate",Chocolate,1,1.15
12527,"Azúcar, caramelos y chocolate",Chocolate,1.25,1.25
12098,"Azúcar, caramelos y chocolate",Chocolate,1.3,1.55
12140,"Azúcar, caramelos y chocolate",Chocolate,2.85,3.25
12016,"Azúcar, caramelos y chocolate",Chocolate,2.95,3.5
23837,"Azúcar, caramelos y chocolate",Chocolate,1,1.15
32227,"Azúcar, caramelos y chocolate",Chocolate,1.45,1.45
32227,"Azúcar, caramelos y chocolate",Chocolate,1.45,1.45
12533,"Azúcar, caramelos y chocolate",Chocolate,1.5,1.6
12533,"Azúcar, caramelos y chocolate",Chocolate,1.5,1.6
15527,"Azúcar, caramelos y chocolate",Chocolate,1.1,1.05
70756,"Azúcar, caramelos y chocolate",Chocolate,1.1,1.05
12476,"Azúcar, caramelos y chocolate",Chocolate,0.75,0.75
12543,"Azúcar, caramelos y chocolate",Chocolate,1.5,1.6
12543,"Azúcar, caramelos y chocolate",Chocolate,1.5,1.6
12490,"Azúcar, caramelos y chocolate",Chocolate,1.1,1
22408,"Azúcar, caramelos y chocolate",Chocolate,1.1,1.05
12526,"Azúcar, caramelos y chocolate",Chocolate,2,2.45
12171,"Azúcar, caramelos y chocolate",Chocolate,1.9,1.95
12510,"Azúcar, caramelos y chocolate",Chocolate,2.69,3
12509,"Azúcar, caramelos y chocolate",Chocolate,1.15,1.3
12094,"Azúcar, caramelos y chocolate",Chocolate,1.5,1.5
12348,"Azúcar, caramelos y chocolate",Chocolate,2.05,2
12347,"Azúcar, caramelos y chocolate",Chocolate,2.05,2
12540,"Azúcar, caramelos y chocolate",Chocolate,1.5,1.5
12020,"Azúcar, caramelos y chocolate",Chocolate,1.75,1.75
12457,"Azúcar, caramelos y chocolate",Chocolate,1.15,1.1
12364,"Azúcar, caramelos y chocolate",Chocolate,1.6,1.65
12362,"Azúcar, caramelos y chocolate",Chocolate,1.6,1.65
12421,"Azúcar, caramelos y chocolate",Chocolate,1.35,1.4
12420,"Azúcar, caramelos y chocolate",Chocolate,1.35,1.25
34046,"Azúcar, caramelos y chocolate",Chocolate,2.05,2.15
13571,"Azúcar, caramelos y chocolate",Chocolate,1.4,1.5
12413,"Azúcar, caramelos y chocolate",Chocolate,2.7,2.9
12417,"Azúcar, caramelos y chocolate",Chocolate,3.9,3.9
12418,"Azúcar, caramelos y chocolate",Chocolate,3.9,3.9
12238,"Azúcar, caramelos y chocolate",Chocolate,4.2,4.3
12288,"Azúcar, caramelos y chocolate",Chocolate,5.99,6.3
86496,"Azúcar, caramelos y chocolate",Chocolate,5.99,7
14221,"Azúcar, caramelos y chocolate",Chocolate,2.2,2.25
12471,"Azúcar, caramelos y chocolate",Chocolate,3.25,3.7
86027,"Azúcar, caramelos y chocolate",Chocolate,2.95,3.75
67416,"Azúcar, caramelos y chocolate",Chocolate,1.95,1.95
22511,"Azúcar, caramelos y chocolate",Chocolate,2.45,2.4
67409,"Azúcar, caramelos y chocolate",Chocolate,3.19,3.69
67163,"Azúcar, caramelos y chocolate",Chocolate,3.49,3.49
10286,"Azúcar, caramelos y chocolate",Chocolate,2.75,2.71
67417,"Azúcar, caramelos y chocolate",Chocolate,1.95,1.95
67164,"Azúcar, caramelos y chocolate",Chocolate,3.49,3.49
22836,"Azúcar, caramelos y chocolate",Chocolate,3.2,3.05
16883,"Azúcar, caramelos y chocolate",Chocolate,3.2,3.05
23044,"Azúcar, caramelos y chocolate",Chocolate,2.9,2.9
65008,"Azúcar, caramelos y chocolate",Golosinas,1.25,1.25
65077,"Azúcar, caramelos y chocolate",Golosinas,1.1,1.15
67814,"Azúcar, caramelos y chocolate",Golosinas,1.15,1.15
65088,"Azúcar, caramelos y chocolate",Golosinas,0.95,0.95
65017,"Azúcar, caramelos y chocolate",Golosinas,1.45,1.45
65064,"Azúcar, caramelos y chocolate",Golosinas,1.75,1.75
65070,"Azúcar, caramelos y chocolate",Golosinas,1.25,1.25
65158,"Azúcar, caramelos y chocolate",Golosinas,1.5,1.45
65059,"Azúcar, caramelos y chocolate",Golosinas,2.15,2.15
65055,"Azúcar, caramelos y chocolate",Golosinas,1.05,1
23528,"Azúcar, caramelos y chocolate",Golosinas,1.2,1.15
86288,"Azúcar, caramelos y chocolate",Golosinas,1.65,1.65
86847,"Azúcar, caramelos y chocolate",Golosinas,1.65,1.65
67736,"Azúcar, caramelos y chocolate",Golosinas,1.65,1.65
13441,"Azúcar, caramelos y chocolate","Mermelada y miel",1.4,1.5
15077,"Azúcar, caramelos y chocolate","Mermelada y miel",1.7,1.7
13444,"Azúcar, caramelos y chocolate","Mermelada y miel",1.4,1.5
15047,"Azúcar, caramelos y chocolate","Mermelada y miel",3,3
15048,"Azúcar, caramelos y chocolate","Mermelada y miel",3,3
15076,"Azúcar, caramelos y chocolate","Mermelada y miel",1.35,1.35
15068,"Azúcar, caramelos y chocolate","Mermelada y miel",1.7,1.7
67753,"Azúcar, caramelos y chocolate","Mermelada y miel",1.95,1.95
22476,"Azúcar, caramelos y chocolate","Mermelada y miel",1.7,1.7
15436,"Azúcar, caramelos y chocolate","Mermelada y miel",4.95,4.7
15430,"Azúcar, caramelos y chocolate","Mermelada y miel",3.5,3.3
15449,"Azúcar, caramelos y chocolate","Mermelada y miel",4.55,4.75
15448,"Azúcar, caramelos y chocolate","Mermelada y miel",3.85,3.85
15428,"Azúcar, caramelos y chocolate","Mermelada y miel",2.4,2.4
15451,"Azúcar, caramelos y chocolate","Mermelada y miel",4.35,4.2
15093,"Azúcar, caramelos y chocolate","Mermelada y miel",1.6,1.6
15094,"Azúcar, caramelos y chocolate","Mermelada y miel",1.6,1.6
15071,"Azúcar, caramelos y chocolate","Mermelada y miel",1.7,1.7
9265,Bebé,"Alimentación infantil",2,1.7
9280,Bebé,"Alimentación infantil",2,1.7
9058,Bebé,"Alimentación infantil",2,1.7
9247,Bebé,"Alimentación infantil",2,1.7
9288,Bebé,"Alimentación infantil",3.5,3
9246,Bebé,"Alimentación infantil",2,1.7
9242,Bebé,"Alimentación infantil",2,1.7
9259,Bebé,"Alimentación infantil",2,1.7
9298,Bebé,"Alimentación infantil",3.5,3
9387,Bebé,"Alimentación infantil",3.5,3
22180,Bebé,"Alimentación infantil",0.9,0.9
22178,Bebé,"Alimentación infantil",0.9,0.9
22179,Bebé,"Alimentación infantil",0.9,0.9
22191,Bebé,"Alimentación infantil",2.8,2.75
22186,Bebé,"Alimentación infantil",2.65,2.65
22194,Bebé,"Alimentación infantil",2.65,2.65
22182,Bebé,"Alimentación infantil",0.9,0.9
9192,Bebé,"Alimentación infantil",2.95,2.95
9192,Bebé,"Alimentación infantil",2.95,2.95
9456,Bebé,"Alimentación infantil",2.75,3.05
9456,Bebé,"Alimentación infantil",2.75,3.05
9193,Bebé,"Alimentación infantil",2.95,2.95
9193,Bebé,"Alimentación infantil",2.95,2.95
35403,Bebé,"Alimentación infantil",3.45,3.45
35403,Bebé,"Alimentación infantil",3.45,3.45
9049,Bebé,"Alimentación infantil",11.1,11.7
9049,Bebé,"Alimentación infantil",11.1,11.7
9040,Bebé,"Alimentación infantil",1.85,1.95
9040,Bebé,"Alimentación infantil",1.85,1.95
9057,Bebé,"Alimentación infantil",11.1,11.7
9057,Bebé,"Alimentación infantil",11.1,11.7
9034,Bebé,"Alimentación infantil",1.85,1.95
9034,Bebé,"Alimentación infantil",1.85,1.95
9187,Bebé,"Alimentación infantil",7.2,7.5
9187,Bebé,"Alimentación infantil",7.2,7.5
9188,Bebé,"Alimentación infantil",1.2,1.25
9188,Bebé,"Alimentación infantil",1.2,1.25
9189,Bebé,"Alimentación infantil",1.9,1.95
9189,Bebé,"Alimentación infantil",1.9,1.95
9054,Bebé,"Alimentación infantil",1.95,1.95
9054,Bebé,"Alimentación infantil",1.95,1.95
9190,Bebé,"Alimentación infantil",2.25,2.3
9190,Bebé,"Alimentación infantil",2.25,2.3
9398,Bebé,"Alimentación infantil",9.3,9.6
9398,Bebé,"Alimentación infantil",9.3,9.6
9397,Bebé,"Alimentación infantil",1.55,1.6
9397,Bebé,"Alimentación infantil",1.55,1.6
9420,Bebé,"Alimentación infantil",14.95,14.95
9408,Bebé,"Alimentación infantil",19.95,17.95
9406,Bebé,"Alimentación infantil",19.95,17.95
35599,Bebé,"Alimentación infantil",5.45,5.45
35602,Bebé,"Alimentación infantil",5.45,5.45
35601,Bebé,"Alimentación infantil",5.45,5.45
9581,Bebé,"Alimentación infantil",5,3.9
9580,Bebé,"Alimentación infantil",5,3.9
9579,Bebé,"Alimentación infantil",3.5,2.95
9582,Bebé,"Alimentación infantil",4.5,3.6
79715,Bebé,"Biberón y chupete",3,3
79470,Bebé,"Biberón y chupete",3.5,3.5
79473,Bebé,"Biberón y chupete",2.5,2.5
79476,Bebé,"Biberón y chupete",2.5,2.5
79576,Bebé,"Biberón y chupete",2.5,2.5
79501,Bebé,"Biberón y chupete",2.9,2.9
79663,Bebé,"Biberón y chupete",1.95,1.95
79493,Bebé,"Biberón y chupete",1.95,1.95
79497,Bebé,"Biberón y chupete",1.95,1.95
47474,Bebé,"Higiene y cuidado",1.8,1.8
46641,Bebé,"Higiene y cuidado",1.8,2.05
46643,Bebé,"Higiene y cuidado",2.15,2.7
46978,Bebé,"Higiene y cuidado",3.7,3.7
79344,Bebé,"Higiene y cuidado",2.75,2.75
79600,Bebé,"Higiene y cuidado",3.7,3.7
47106,Bebé,"Higiene y cuidado",3.65,3.65
35516,Bebé,"Higiene y cuidado",2.95,2.85
60857,Bebé,"Higiene y cuidado",1.65,1.8
79006,Bebé,"Higiene y cuidado",3.23,3.23
78132,Bebé,"Higiene y cuidado",1.97,1.97
47489,Bebé,"Higiene y cuidado",0.8,0.9
79581,Bebé,"Higiene y cuidado",3.95,5.5
79582,Bebé,"Higiene y cuidado",3.15,4.2
79603,Bebé,"Toallitas y pañales",3,3
79427,Bebé,"Toallitas y pañales",1.05,1.05
79428,Bebé,"Toallitas y pañales",0.75,0.75
79429,Bebé,"Toallitas y pañales",1.45,1.4
22931,Bebé,"Toallitas y pañales",0.6,0.6
79433,Bebé,"Toallitas y pañales",1.7,1.7
13693,Bebé,"Toallitas y pañales",12.2,12.2
47598,Bebé,"Toallitas y pañales",16.5,16.5
47597,Bebé,"Toallitas y pañales",5.6,5.6
47600,Bebé,"Toallitas y pañales",17.25,17.25
47599,Bebé,"Toallitas y pañales",5.85,5.85
35390,Bebé,"Toallitas y pañales",15.6,17.95
47605,Bebé,"Toallitas y pañales",17.85,17.85
47601,Bebé,"Toallitas y pañales",6.05,6.05
35391,Bebé,"Toallitas y pañales",15.6,17.95
47623,Bebé,"Toallitas y pañales",6.6,6.3
35392,Bebé,"Toallitas y pañales",12.9,14
35246,Bebé,"Toallitas y pañales",9,11
47475,Bebé,"Toallitas y pañales",2.5,2.5
47038,Bebé,"Toallitas y pañales",7.4,7.4
47039,Bebé,"Toallitas y pañales",7.4,7.4
47366,Bebé,"Toallitas y pañales",11.5,10.65
47367,Bebé,"Toallitas y pañales",11.5,10.65
66462,Bodega,Cerveza,3.6,3.72
66463,Bodega,Cerveza,0.3,0.31
27338,Bodega,Cerveza,8.28,8.28
27100,Bodega,Cerveza,0.82,0.82
28057,Bodega,Cerveza,5.94,5.58
27137,Bodega,Cerveza,0.99,0.99
66485,Bodega,Cerveza,3.48,3.48
66486,Bodega,Cerveza,0.29,0.29
66026,Bodega,Cerveza,8.04,6.48
27103,Bodega,Cerveza,0.68,0.72
66764,Bodega,Cerveza,4.44,4.44
66765,Bodega,Cerveza,0.37,0.37
66469,Bodega,Cerveza,3.3,3.6
66470,Bodega,Cerveza,0.55,0.6
66432,Bodega,Cerveza,3.3,3.3
66433,Bodega,Cerveza,0.55,0.53
22385,Bodega,Cerveza,7.92,7.92
66793,Bodega,Cerveza,0.66,0.66
66015,Bodega,Cerveza,8.04,9.96
27134,Bodega,Cerveza,0.79,0.85
23121,Bodega,Cerveza,7.02,5.85
66342,Bodega,Cerveza,0.78,0.78
27370,Bodega,Cerveza,6.96,7.92
