date,order_num,description,category,subcategory,units,price_eu,price_order,price_now
2020-09-18,238052,"Pan redondo 5 semillas","Panadería y pastelería","Pan de molde y otras especialidades",1,1.45,1.45,1.75
2022-09-28,470822,"Barra de pan tradicional","Panadería y pastelería","Pan de molde y otras especialidades",1,1.2,1.2,1.35
2020-09-16,6598904,"Barra de pan tradicional","Panadería y pastelería","Pan de molde y otras especialidades",1,1.15,1.15,1.35
2020-01-10,302316,"Pan de molde espelta 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.1,1.1,1.4
2020-10-22,404271,"Pan de molde espelta 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.1,1.1,1.4
2020-08-27,134160,"Pan de molde espelta 100% integral Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.1,1.1,1.4
2023-03-04,13879881,"Maxi tortillas de trigo Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.6,1.6,1.6
2023-02-04,13640454,"Maxi tortillas de trigo Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.6,1.6,1.6
2023-01-14,13507140,"Maxi tortillas de trigo Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.6,1.6,1.6
2023-01-11,13449668,"Maxi tortillas de trigo Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.6,1.6,1.6
2022-12-21,13315781,"Maxi tortillas de trigo Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.6,1.6,1.6
2022-11-16,13069090,"Maxi tortillas de trigo Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.55,1.55,1.6
2022-10-20,12878660,"Maxi tortillas de trigo Hacendado","Panadería y pastelería","Pan de molde y otras especialidades",1,1.55,1.55,1.6
2022-09-28,470822,"Palitos de pan 100% trigo espelta integral Anitin","Panadería y pastelería","Picos, rosquilletas y picatostes",1,1.35,1.35,1.35
2022-10-06,12793662,"Quiche verduras Hacendado","Pizzas y platos preparados",Pizzas,1,2.2,2.2,3
2022-11-16,13069090,"Lasaña boloñesa Hacendado","Pizzas y platos preparados","Platos preparados calientes",1,2.65,2.65,2.65
2022-11-30,13151497,"Arroz de secreto ibérico con setas Hacendado","Pizzas y platos preparados","Platos preparados calientes",1,3,3,3
2022-11-23,13117832,"Arroz de secreto ibérico con setas Hacendado","Pizzas y platos preparados","Platos preparados calientes",1,3,3,3
2022-11-16,13069090,"Arroz de secreto ibérico con setas Hacendado","Pizzas y platos preparados","Platos preparados calientes",1,3,3,3
2022-11-09,13029815,"Arroz de secreto ibérico con setas Hacendado","Pizzas y platos preparados","Platos preparados calientes",1,2.85,2.85,3
2022-10-20,12878660,"Arroz de secreto ibérico con setas Hacendado","Pizzas y platos preparados","Platos preparados calientes",2,5.7,2.85,3
2022-10-20,12878660,"Pollo asado Hacendado","Pizzas y platos preparados","Platos preparados calientes",1,6.55,6.55,5.2
2022-10-20,12878660,"Pollo asado Hacendado","Pizzas y platos preparados","Platos preparados calientes",1,6.8,6.8,5.2
2022-11-16,13069090,"Ensaladilla de cangrejo Hacendado","Pizzas y platos preparados","Platos preparados fríos",1,1.7,1.7,1.8
2022-10-20,12878660,"Hummus de garbanzos Hacendado receta clásica","Pizzas y platos preparados","Platos preparados fríos",2,2.4,1.2,1.05
2022-10-13,12838037,"Hummus de garbanzos Hacendado receta clásica","Pizzas y platos preparados","Platos preparados fríos",1,1.2,1.2,1.05
2023-03-18,13996475,"Hummus de garbanzos Hacendado con pimiento del piquillo asado","Pizzas y platos preparados","Platos preparados fríos",1,1.45,1.45,1.45
2023-03-11,13945376,"Hummus de garbanzos Hacendado con pimiento del piquillo asado","Pizzas y platos preparados","Platos preparados fríos",1,1.45,1.45,1.45
2022-12-21,13315781,"Hummus de garbanzos Hacendado con pimiento del piquillo asado","Pizzas y platos preparados","Platos preparados fríos",1,1.45,1.45,1.45
2023-02-04,13640454,"Hummus de garbanzos Hacendado con olivas de kalamata","Pizzas y platos preparados","Platos preparados fríos",1,1.45,1.45,1.45
2022-12-21,13315781,"Natillas sabor vainilla +Proteínas Hacendado 12 g proteínas","Postres y yogures","Flan y natillas",1,1.7,1.7,1.75
2022-12-21,13315781,"Natillas sabor vainilla +Proteínas Hacendado 12 g proteínas","Postres y yogures","Flan y natillas",1,1.7,1.7,1.75
2022-12-07,13220829,"Natillas con chocolate +Proteínas Hacendado 1,3 g m.g 10 g proteínas","Postres y yogures","Flan y natillas",1,1.7,1.7,1.75
2022-12-07,13220829,"Natillas con chocolate +Proteínas Hacendado 1,3 g m.g 10 g proteínas","Postres y yogures","Flan y natillas",1,1.7,1.7,1.75
2022-07-13,996926,"Gelatina sabor fresa Hacendado","Postres y yogures","Gelatina y otros postres",1,0.85,0.85,1
2021-12-16,10822769,"Crema catalana Hacendado","Postres y yogures","Gelatina y otros postres",1,1.4,1.4,2.6
2022-12-07,13220829,"Natillas con chocolate +Proteínas Hacendado 1,3 g m.g 10 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.7,1.7,1.75
2022-12-07,13220829,"Natillas con chocolate +Proteínas Hacendado 1,3 g m.g 10 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.7,1.7,1.75
2022-12-21,13315781,"Natillas sabor vainilla +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.7,1.7,1.75
2022-12-21,13315781,"Natillas sabor vainilla +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.7,1.7,1.75
2023-03-18,13996475,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.95,1.95,1.9
2023-03-11,13945376,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.95,1.95,1.9
2023-03-04,13879881,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.95,1.95,1.9
2023-02-25,13821013,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.95,1.95,1.9
2023-02-18,13759447,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.95,1.95,1.9
2023-02-11,13703740,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.95,1.95,1.9
2023-02-04,13640454,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.95,1.95,1.9
2023-01-28,13580934,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.7,1.7,1.9
2023-01-21,13546313,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.7,1.7,1.9
2023-01-14,13507140,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.7,1.7,1.9
2023-01-11,13449668,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.7,1.7,1.9
2023-01-04,13397754,"Pudding sabor caramelo +Proteínas Hacendado 12 g proteínas","Postres y yogures","Gelatina y otros postres",1,1.7,1.7,1.9
2019-02-27,125935,"Yogur natural edulcorado Hacendado 0% m.g 0% sin azúcares añadidos","Postres y yogures","Yogures desnatados",1,0.79,0.79,1.1
2019-01-31,107492,"Yogur natural edulcorado Hacendado 0% m.g 0% sin azúcares añadidos","Postres y yogures","Yogures desnatados",1,0.79,0.79,1.1
2019-01-31,107492,"Yogur natural Hacendado 0% m.g 0% sin azúcares","Postres y yogures","Yogures desnatados",1,0.77,0.77,1.1
2019-10-04,156155,"Yogur natural Hacendado 0% m.g 0% sin azúcares","Postres y yogures","Yogures desnatados",1,0.77,0.77,1.1
2022-11-23,13117832,"Postre lácteo con arándanos +Proteínas Hacendado 0% m.g 10 g proteínas","Postres y yogures","Yogures desnatados",1,1.55,1.55,1.6
2022-11-16,13069090,"Postre lácteo con arándanos +Proteínas Hacendado 0% m.g 10 g proteínas","Postres y yogures","Yogures desnatados",1,1.55,1.55,1.6
2020-11-07,959862,"Yogur sabor fresa Hacendado 0% m.g 0% sin azúcares añadidos","Postres y yogures","Yogures desnatados",1,1.65,1.65,0.95
2020-06-18,5857032,"Yogur natural azucarado La Fageda","Postres y yogures","Yogures naturales y sabores",1,1.4,1.4,2
2021-12-16,10822769,"Zumo de piña Hacendado",Zumos,"Melocotón y piña",2,1.16,0.58,1.25
2022-02-22,11422261,"Zumo de piña Hacendado",Zumos,"Melocotón y piña",2,1.4,0.7,1.25
2023-01-11,13449668,"Zumo pura naranja Hacendado",Zumos,Naranja,2,2.1,1.05,1.75
2021-09-07,9115773,"Zumo pura naranja con pulpa Hacendado",Zumos,Naranja,2,2,1,1.75
2020-08-28,140937,"Zumo pura naranja con pulpa Hacendado",Zumos,Naranja,2,2,1,1.75
2021-08-05,8403972,"Zumo pura naranja con pulpa Hacendado",Zumos,Naranja,2,2,1,1.75
2020-06-30,911112,"Zumo pura naranja con pulpa Hacendado",Zumos,Naranja,2,2,1,1.75
2020-09-18,238052,"Zumo pura naranja con pulpa Hacendado",Zumos,Naranja,2,2,1,1.75
2021-11-11,10404138,"Zumo pura naranja con pulpa Hacendado",Zumos,Naranja,2,2,1,1.75
2020-11-07,959862,"Zumo pura naranja con pulpa Hacendado",Zumos,Naranja,2,2,1,1.75
