product_code,price_eu,collected_timestamp
24477.0,4.75,2024-03-13
24486.0,3.95,2024-03-13
24032.0,10.65,2024-03-13
62386.0,14.85,2024-03-13
62320.0,10.96,2024-03-13
24487.0,2.97,2024-03-13
24387.0,8.95,2024-03-13
24120.0,6.15,2024-03-13
24102.0,6.55,2024-03-13
24707.0,13.5,2024-03-13
24708.0,2.18,2024-03-13
87783.0,4.95,2024-03-13
62396.0,2.45,2024-03-13
62401.0,3.25,2024-03-13
81418.0,11.05,2024-03-13
60874.0,1.7,2024-03-13
81416.0,5.95,2024-03-13
81422.0,3.95,2024-03-13
81504.0,2.9,2024-03-13
81407.0,4.95,2024-03-13
81443.0,4.35,2024-03-13
62502.0,1.99,2024-03-13
62403.0,2.35,2024-03-13
62501.0,2.6,2024-03-13
62485.0,2.24,2024-03-13
62503.0,1.99,2024-03-13
62191.0,4.95,2024-03-13
62228.0,5.1,2024-03-13
24345.0,3.18,2024-03-13
24016.0,5.5,2024-03-13
62131.0,4.5,2024-03-13
24350.0,3.58,2024-03-13
62121.0,5.0,2024-03-13
62113.0,3.85,2024-03-13
62499.0,2.3,2024-03-13
24025.0,7.4,2024-03-13
24383.0,3.13,2024-03-13
62103.0,4.6,2024-03-13
62176.0,5.0,2024-03-13
24340.0,8.48,2024-03-13
62179.0,9.9,2024-03-13
24344.0,3.6,2024-03-13
24324.0,4.86,2024-03-13
62029.0,7.7,2024-03-13
24511.0,6.5,2024-03-13
24023.0,3.85,2024-03-13
62000.0,6.25,2024-03-13
24357.0,4.19,2024-03-13
62050.0,6.35,2024-03-13
63238.0,2.95,2024-03-13
63140.0,4.2,2024-03-13
63170.0,3.95,2024-03-13
63407.0,1.9,2024-03-13
63151.0,2.75,2024-03-13
63159.0,3.6,2024-03-13
63145.0,4.95,2024-03-13
63144.0,3.3,2024-03-13
63114.0,3.75,2024-03-13
63425.0,3.85,2024-03-13
63161.0,3.65,2024-03-13
63163.0,4.3,2024-03-13
60954.0,2.45,2024-03-13
24203.0,1.29,2024-03-13
24200.0,5.98,2024-03-13
24274.0,4.05,2024-03-13
24242.0,5.1,2024-03-13
24234.0,6.05,2024-03-13
24206.0,4.0,2024-03-13
24341.0,4.45,2024-03-13
24256.0,2.05,2024-03-13
24249.0,5.15,2024-03-13
24208.0,17.95,2024-03-13
24291.0,4.7,2024-03-13
63432.0,4.5,2024-03-13
24417.0,3.19,2024-03-13
81649.1,30.5,2024-03-13
81649.4,16.06,2024-03-13
81649.2,30.5,2024-03-13
81649.5,16.06,2024-03-13
81649.3,30.5,2024-03-13
81649.6,16.06,2024-03-13
81481.0,9.16,2024-03-13
81479.0,8.3,2024-03-13
80908.0,10.18,2024-03-13
81234.1,4.51,2024-03-13
81234.2,4.51,2024-03-13
81234.5,4.51,2024-03-13
81234.4,4.51,2024-03-13
81234.3,4.51,2024-03-13
81485.0,8.57,2024-03-13
81241.1,3.88,2024-03-13
81241.2,3.88,2024-03-13
81241.5,3.88,2024-03-13
81241.4,3.88,2024-03-13
81241.3,3.88,2024-03-13
81487.0,9.02,2024-03-13
81790.1,17.61,2024-03-13
81790.4,8.66,2024-03-13
81790.2,17.61,2024-03-13
81790.5,8.66,2024-03-13
81790.3,17.61,2024-03-13
81790.6,8.66,2024-03-13
87240.0,9.22,2024-03-13
81204.1,23.45,2024-03-13
81204.3,12.35,2024-03-13
81204.2,23.45,2024-03-13
81204.4,12.35,2024-03-13
81928.0,7.48,2024-03-13
80644.0,13.92,2024-03-13
80151.0,5.55,2024-03-13
80253.0,4.55,2024-03-13
81055.1,9.4,2024-03-13
81055.2,9.4,2024-03-13
81055.3,9.4,2024-03-13
81220.2,18.42,2024-03-13
81220.3,18.42,2024-03-13
81220.1,18.42,2024-03-13
81220.4,18.42,2024-03-13
81704.0,6.22,2024-03-13
87191.0,5.1,2024-03-13
87194.0,3.6,2024-03-13
87770.0,9.95,2024-03-13
81200.1,3.13,2024-03-13
81200.2,3.13,2024-03-13
81200.3,3.13,2024-03-13
87342.0,3.6,2024-03-13
81225.1,3.24,2024-03-13
81225.2,3.24,2024-03-13
81661.1,1.39,2024-03-13
81661.2,1.39,2024-03-13
81226.3,13.5,2024-03-13
81226.1,13.5,2024-03-13
81226.2,13.5,2024-03-13
81100.1,1.39,2024-03-13
81100.2,1.39,2024-03-13
81745.0,3.18,2024-03-13
87162.0,5.39,2024-03-13
87350.0,4.92,2024-03-13
87731.0,2.95,2024-03-13
87734.0,3.75,2024-03-13
18407.0,2.1,2024-03-13
80405.0,1.75,2024-03-13
23122.0,5.8,2024-03-13
18400.0,1.25,2024-03-13
18408.0,3.05,2024-03-13
80409.0,1.6,2024-03-13
83965.0,6.55,2024-03-13
80412.0,1.5,2024-03-13
18808.0,1.85,2024-03-13
18402.0,6.7,2024-03-13
80418.0,3.75,2024-03-13
80151.0,5.55,2024-03-13
80253.0,4.55,2024-03-13
80644.0,13.92,2024-03-13
53444.0,3.8,2024-03-13
53445.0,10.8,2024-03-13
13787.0,3.2,2024-03-13
53446.0,3.5,2024-03-13
18436.0,2.0,2024-03-13
22612.0,3.8,2024-03-13
4578.0,10.75,2024-03-13
4583.0,6.75,2024-03-13
5695.0,8.75,2024-03-13
4587.0,4.5,2024-03-13
4585.0,5.5,2024-03-13
4588.0,5.0,2024-03-13
52094.0,0.65,2024-03-13
52095.0,0.65,2024-03-13
52070.0,0.5,2024-03-13
52073.0,0.5,2024-03-13
52072.0,0.5,2024-03-13
52071.0,0.5,2024-03-13
52092.0,1.2,2024-03-13
52091.0,1.2,2024-03-13
15985.0,2.0,2024-03-13
15984.0,2.0,2024-03-13
22007.0,2.5,2024-03-13
70705.0,2.4,2024-03-13
70704.0,2.4,2024-03-13
35266.0,1.8,2024-03-13
35267.0,1.8,2024-03-13
35732.0,2.8,2024-03-13
15640.0,3.3,2024-03-13
15987.0,12.95,2024-03-13
15986.0,2.95,2024-03-13
15983.0,12.95,2024-03-13
15982.0,2.95,2024-03-13
15742.0,3.45,2024-03-13
15944.0,3.3,2024-03-13
13714.0,5.3,2024-03-13
15560.0,5.3,2024-03-13
13715.0,5.3,2024-03-13
23174.0,5.3,2024-03-13
90080.0,1.4,2024-03-13
90083.0,1.7,2024-03-13
13658.0,3.75,2024-03-13
90947.0,3.55,2024-03-13
38234.0,3.5,2024-03-13
52098.0,4.0,2024-03-13
90794.0,3.4,2024-03-13
16858.0,1.1,2024-03-13
52146.0,1.6,2024-03-13
16859.0,1.1,2024-03-13
22008.0,1.2,2024-03-13
52149.0,1.2,2024-03-13
52062.0,0.85,2024-03-13
52058.0,0.95,2024-03-13
52059.0,0.95,2024-03-13
52088.0,1.55,2024-03-13
52086.0,2.1,2024-03-13
70737.0,1.55,2024-03-13
52096.0,1.8,2024-03-13
52064.0,0.85,2024-03-13
52068.0,0.85,2024-03-13
52066.0,0.75,2024-03-13
70733.0,0.95,2024-03-13
70732.0,0.85,2024-03-13
70735.0,0.85,2024-03-13
70734.0,0.75,2024-03-13
23204.0,6.25,2024-03-13
38297.0,18.15,2024-03-13
15974.0,18.15,2024-03-13
15972.0,6.0,2024-03-13
15970.0,5.5,2024-03-13
23173.0,8.3,2024-03-13
23172.0,4.15,2024-03-13
52101.0,14.0,2024-03-13
23206.0,6.0,2024-03-13
15973.0,6.0,2024-03-13
15971.0,5.5,2024-03-13
23208.0,9.5,2024-03-13
23207.0,5.25,2024-03-13
23209.0,9.5,2024-03-13
23171.0,5.25,2024-03-13
15981.0,24.5,2024-03-13
15980.0,9.5,2024-03-13
15977.0,5.25,2024-03-13
15979.0,24.5,2024-03-13
15978.0,9.5,2024-03-13
15976.0,5.25,2024-03-13
52139.0,2.2,2024-03-13
23812.0,1.75,2024-03-13
13494.0,1.75,2024-03-13
52143.0,1.75,2024-03-13
49760.0,1.3,2024-03-13
90793.0,2.7,2024-03-13
90794.0,3.4,2024-03-13
52135.0,1.05,2024-03-13
52118.0,1.7,2024-03-13
52145.0,1.2,2024-03-13
22009.0,1.2,2024-03-13
70762.0,1.4,2024-03-13
70763.0,1.95,2024-03-13
35910.0,1.5,2024-03-13
38131.0,1.82,2024-03-13
38145.0,1.85,2024-03-13
38130.0,1.8,2024-03-13
38111.0,1.85,2024-03-13
38220.0,2.9,2024-03-13
13646.0,1.77,2024-03-13
38007.0,1.45,2024-03-13
52765.0,1.9,2024-03-13
38113.0,1.6,2024-03-13
35409.0,3.5,2024-03-13
35291.0,6.9,2024-03-13
84785.0,1.35,2024-03-13
84692.0,0.4,2024-03-13
84710.0,1.35,2024-03-13
84458.0,0.75,2024-03-13
84654.0,1.4,2024-03-13
84629.0,1.85,2024-03-13
84482.0,0.4,2024-03-13
84688.0,1.6,2024-03-13
84358.0,1.1,2024-03-13
84643.0,0.85,2024-03-13
84663.0,0.8,2024-03-13
84930.0,4.5,2024-03-13
84684.0,2.9,2024-03-13
84904.0,3.7,2024-03-13
84900.0,3.0,2024-03-13
84916.0,2.0,2024-03-13
84754.0,1.1,2024-03-13
84582.0,0.5,2024-03-13
84736.0,3.95,2024-03-13
84937.0,2.65,2024-03-13
83995.0,3.5,2024-03-13
22412.0,1.1,2024-03-13
84940.0,0.8,2024-03-13
84284.0,3.9,2024-03-13
84287.0,7.8,2024-03-13
84597.0,2.5,2024-03-13
84638.0,1.25,2024-03-13
84289.0,3.9,2024-03-13
4912.0,1.3,2024-03-13
4911.0,1.3,2024-03-13
60846.0,2.0,2024-03-13
82032.0,2.5,2024-03-13
82931.0,1.85,2024-03-13
82759.0,1.85,2024-03-13
82609.0,1.55,2024-03-13
82090.0,1.8,2024-03-13
82933.0,1.8,2024-03-13
82098.0,2.2,2024-03-13
82404.0,1.9,2024-03-13
82551.0,1.45,2024-03-13
82905.0,1.35,2024-03-13
52891.0,1.35,2024-03-13
52892.0,1.55,2024-03-13
23373.0,1.8,2024-03-13
82900.0,1.85,2024-03-13
82099.0,1.8,2024-03-13
23372.0,1.85,2024-03-13
23374.0,1.8,2024-03-13
82908.0,2.2,2024-03-13
82920.0,2.75,2024-03-13
82744.0,2.25,2024-03-13
82757.0,2.65,2024-03-13
82732.0,2.15,2024-03-13
23337.0,1.6,2024-03-13
82731.0,2.0,2024-03-13
16317.0,2.3,2024-03-13
35941.0,1.9,2024-03-13
52992.0,1.7,2024-03-13
85787.0,0.32,2024-03-13
85786.0,0.34,2024-03-13
85788.0,0.19,2024-03-13
85795.0,0.5,2024-03-13
85792.0,0.53,2024-03-13
85793.0,0.5,2024-03-13
22139.0,0.21,2024-03-13
22140.0,0.21,2024-03-13
29100.0,0.7,2024-03-13
29106.0,3.0,2024-03-13
29019.0,0.91,2024-03-13
20999.0,1.05,2024-03-13
29165.0,1.68,2024-03-13
9588.0,1.3,2024-03-13
29134.0,0.91,2024-03-13
23646.0,1.45,2024-03-13
29174.0,1.39,2024-03-13
29180.0,1.2,2024-03-13
29130.0,1.25,2024-03-13
80292.0,3.0,2024-03-13
29373.0,2.0,2024-03-13
87811.0,0.45,2024-03-13
12531.0,1.45,2024-03-13
29225.0,2.25,2024-03-13
80293.0,0.7,2024-03-13
32360.0,1.0,2024-03-13
32358.0,1.45,2024-03-13
32002.0,1.8,2024-03-13
12544.0,2.0,2024-03-13
32045.0,1.4,2024-03-13
12543.0,1.6,2024-03-13
32030.0,1.5,2024-03-13
32524.0,2.0,2024-03-13
32329.0,1.4,2024-03-13
32362.0,1.5,2024-03-13
32526.0,2.0,2024-03-13
32361.0,1.5,2024-03-13
32367.0,2.0,2024-03-13
32369.0,2.0,2024-03-13
12530.0,2.25,2024-03-13
12533.0,1.6,2024-03-13
86998.0,1.5,2024-03-13
15600.0,3.2,2024-03-13
63451.0,2.5,2024-03-13
63440.0,1.1,2024-03-13
63474.0,2.8,2024-03-13
63464.0,2.6,2024-03-13
63476.0,2.6,2024-03-13
63657.0,2.8,2024-03-13
10459.0,2.0,2024-03-13
83203.1,1.15,2024-03-13
83202.1,0.48,2024-03-13
80493.1,0.7,2024-03-13
5813.0,0.55,2024-03-13
82830.1,0.7,2024-03-13
60235.0,1.1,2024-03-13
82753.0,1.95,2024-03-13
80494.1,1.5,2024-03-13
83843.1,1.8,2024-03-13
82380.1,2.1,2024-03-13
83858.1,1.63,2024-03-13
83156.0,1.3,2024-03-13
15691.1,1.8,2024-03-13
23086.1,1.5,2024-03-13
83277.0,1.15,2024-03-13
67563.0,0.45,2024-03-13
67559.0,0.35,2024-03-13
83116.0,0.35,2024-03-13
83452.0,1.3,2024-03-13
83284.0,0.35,2024-03-13
83436.0,1.6,2024-03-13
67565.0,0.17,2024-03-13
83437.0,0.35,2024-03-13
83056.0,1.55,2024-03-13
83783.0,1.1,2024-03-13
83594.0,0.4,2024-03-13
22388.0,1.05,2024-03-13
60354.0,1.5,2024-03-13
92998.0,0.4,2024-03-13
5850.0,1.95,2024-03-13
83155.0,1.44,2024-03-13
82380.2,2.1,2024-03-13
83858.2,1.63,2024-03-13
80494.2,1.5,2024-03-13
83843.2,1.8,2024-03-13
83203.2,1.15,2024-03-13
83202.2,0.48,2024-03-13
80493.2,0.7,2024-03-13
82830.2,0.7,2024-03-13
15691.2,1.8,2024-03-13
23086.2,1.5,2024-03-13
82322.0,1.25,2024-03-13
83867.0,1.25,2024-03-13
13810.0,0.85,2024-03-13
83886.0,1.25,2024-03-13
82328.0,0.95,2024-03-13
23643.0,1.35,2024-03-13
23359.0,1.6,2024-03-13
83868.0,1.25,2024-03-13
1699.0,1.8,2024-03-13
86750.0,2.9,2024-03-13
35711.0,2.9,2024-03-13
83558.0,1.75,2024-03-13
83560.0,1.35,2024-03-13
83559.0,1.4,2024-03-13
86467.0,1.4,2024-03-13
82295.0,1.55,2024-03-13
83869.0,1.75,2024-03-13
82302.0,1.55,2024-03-13
83547.0,1.7,2024-03-13
82735.0,2.94,2024-03-13
22899.0,2.35,2024-03-13
23843.0,1.5,2024-03-13
35849.0,1.85,2024-03-13
80859.0,1.3,2024-03-13
82332.0,0.95,2024-03-13
13803.0,0.9,2024-03-13
80942.0,1.75,2024-03-13
52602.0,1.05,2024-03-13
80870.0,1.6,2024-03-13
82649.0,1.65,2024-03-13
82331.0,1.0,2024-03-13
80939.0,1.75,2024-03-13
80894.0,2.2,2024-03-13
84429.0,1.25,2024-03-13
80879.0,2.2,2024-03-13
60251.0,1.25,2024-03-13
80531.0,2.0,2024-03-13
82287.0,1.8,2024-03-13
82290.0,2.35,2024-03-13
82665.0,1.2,2024-03-13
82842.0,1.65,2024-03-13
82277.0,1.05,2024-03-13
82070.0,1.4,2024-03-13
86008.0,1.9,2024-03-13
82117.0,0.8,2024-03-13
82417.0,1.25,2024-03-13
13445.0,1.1,2024-03-13
83789.0,2.3,2024-03-13
82150.0,2.6,2024-03-13
82190.0,1.25,2024-03-13
82199.0,1.25,2024-03-13
22213.0,1.2,2024-03-13
82227.0,1.05,2024-03-13
22932.0,1.85,2024-03-13
82656.0,2.15,2024-03-13
82352.0,1.05,2024-03-13
82219.0,0.9,2024-03-13
82626.0,1.7,2024-03-13
82655.0,1.25,2024-03-13
82585.0,1.9,2024-03-13
82412.0,1.95,2024-03-13
82439.0,1.95,2024-03-13
82651.0,1.8,2024-03-13
82839.0,1.45,2024-03-13
13631.0,1.3,2024-03-13
86215.0,0.85,2024-03-13
82279.0,0.85,2024-03-13
82365.0,1.1,2024-03-13
22249.0,1.4,2024-03-13
82464.0,1.6,2024-03-13
82599.0,1.75,2024-03-13
13450.0,1.5,2024-03-13
82220.0,1.0,2024-03-13
67953.0,1.05,2024-03-13
82765.0,1.35,2024-03-13
13372.0,1.15,2024-03-13
86559.0,1.35,2024-03-13
82728.0,1.35,2024-03-13
82892.0,1.35,2024-03-13
22396.0,0.95,2024-03-13
22397.0,0.95,2024-03-13
82786.0,0.85,2024-03-13
82787.0,0.85,2024-03-13
82788.0,0.7,2024-03-13
87677.0,11.0,2024-03-13
87607.0,9.5,2024-03-13
87610.0,11.0,2024-03-13
87609.0,9.5,2024-03-13
87599.0,8.9,2024-03-13
87601.0,7.5,2024-03-13
87603.0,9.5,2024-03-13
87692.0,8.3,2024-03-13
87598.0,12.0,2024-03-13
87602.0,13.9,2024-03-13
87604.0,11.0,2024-03-13
87616.0,7.5,2024-03-13
22551.0,9.0,2024-03-13
67978.0,9.5,2024-03-13
87683.0,8.5,2024-03-13
86224.0,13.8,2024-03-13
86226.0,13.8,2024-03-13
49970.0,0.75,2024-03-13
49971.0,0.75,2024-03-13
49972.0,0.75,2024-03-13
49973.0,0.75,2024-03-13
49974.0,0.75,2024-03-13
49975.0,0.75,2024-03-13
49976.0,0.75,2024-03-13
49977.0,0.75,2024-03-13
49978.0,0.75,2024-03-13
49979.0,0.75,2024-03-13
49157.0,0.9,2024-03-13
34921.0,2.07,2024-03-13
34035.0,1.1,2024-03-13
32316.0,1.75,2024-03-13
32227.0,1.45,2024-03-13
32525.0,1.0,2024-03-13
49167.0,1.9,2024-03-13
13738.0,2.75,2024-03-13
67613.0,2.2,2024-03-13
52928.0,1.65,2024-03-13
10882.0,8.0,2024-03-13
60128.0,4.5,2024-03-13
60095.0,2.0,2024-03-13
10738.0,8.0,2024-03-13
60127.0,4.5,2024-03-13
60093.0,2.0,2024-03-13
4588.0,5.0,2024-03-13
4587.0,4.5,2024-03-13
86686.0,15.0,2024-03-13
88407.0,4.0,2024-03-13
5561.0,12.0,2024-03-13
60226.0,5.0,2024-03-13
60212.0,3.5,2024-03-13
60221.0,4.0,2024-03-13
80361.0,3.0,2024-03-13
4585.0,5.5,2024-03-13
4578.0,10.75,2024-03-13
4583.0,6.75,2024-03-13
5695.0,8.75,2024-03-13
63581.0,2.5,2024-03-13
63627.0,3.5,2024-03-13
63593.0,2.9,2024-03-13
63613.0,2.5,2024-03-13
63629.0,3.5,2024-03-13
63580.0,2.9,2024-03-13
63628.0,3.5,2024-03-13
63592.0,2.9,2024-03-13
63551.0,2.9,2024-03-13
63653.0,2.9,2024-03-13
63632.0,3.5,2024-03-13
63634.0,2.9,2024-03-13
63556.0,2.9,2024-03-13
63582.0,2.9,2024-03-13
56647.0,2.9,2024-03-13
63529.0,2.9,2024-03-13
63503.0,2.9,2024-03-13
63585.0,2.2,2024-03-13
63514.0,3.2,2024-03-13
63645.0,2.9,2024-03-13
22549.0,3.8,2024-03-13
22343.0,4.0,2024-03-13
67947.0,4.0,2024-03-13
63597.0,2.4,2024-03-13
63559.0,2.6,2024-03-13
22648.0,3.5,2024-03-13
63340.0,2.5,2024-03-13
63501.0,2.6,2024-03-13
63339.0,2.5,2024-03-13
63643.0,3.5,2024-03-13
63623.0,3.1,2024-03-13
52511.0,2.5,2024-03-13
22649.0,2.5,2024-03-13
52454.0,1.8,2024-03-13
63648.0,1.9,2024-03-13
63606.0,4.0,2024-03-13
80894.0,2.2,2024-03-13
63460.0,2.4,2024-03-13
63477.0,2.6,2024-03-13
35851.0,3.5,2024-03-13
63532.0,3.0,2024-03-13
35822.0,3.5,2024-03-13
63526.0,3.0,2024-03-13
63509.0,1.8,2024-03-13
4488.0,4.8,2024-03-13
4487.0,2.65,2024-03-13
4491.0,3.0,2024-03-13
4493.0,3.9,2024-03-13
4494.0,3.9,2024-03-13
4265.0,2.2,2024-03-13
35317.0,5.5,2024-03-13
52507.0,2.6,2024-03-13
22280.0,1.2,2024-03-13
22281.0,1.15,2024-03-13
22278.0,1.5,2024-03-13
22279.0,1.15,2024-03-13
22767.0,3.0,2024-03-13
4498.0,2.85,2024-03-13
13706.0,5.2,2024-03-13
13713.0,3.0,2024-03-13
13707.0,7.87,2024-03-13
13710.0,6.5,2024-03-13
13705.0,4.4,2024-03-13
13708.0,6.3,2024-03-13
4797.0,2.75,2024-03-13
13709.0,6.25,2024-03-13
4001.0,5.27,2024-03-13
23289.0,1.9,2024-03-13
4588.0,5.0,2024-03-13
80895.0,2.6,2024-03-13
80771.0,2.6,2024-03-13
80773.0,3.2,2024-03-13
10738.0,8.0,2024-03-13
60127.0,4.5,2024-03-13
60093.0,2.0,2024-03-13
10882.0,8.0,2024-03-13
60128.0,4.5,2024-03-13
60095.0,2.0,2024-03-13
8648.0,1.95,2024-03-13
8645.0,3.95,2024-03-13
8618.0,1.55,2024-03-13
8727.0,1.3,2024-03-13
86514.0,0.9,2024-03-13
8730.0,0.9,2024-03-13
22453.0,0.95,2024-03-13
22455.0,1.0,2024-03-13
35622.0,0.75,2024-03-13
67786.0,2.6,2024-03-13
35590.0,1.5,2024-03-13
26108.0,2.9,2024-03-13
26101.0,1.35,2024-03-13
26116.0,1.15,2024-03-13
22726.0,2.5,2024-03-13
23138.0,1.8,2024-03-13
26114.0,1.15,2024-03-13
26174.0,1.35,2024-03-13
26110.0,1.15,2024-03-13
26103.0,1.8,2024-03-13
23139.0,1.8,2024-03-13
26138.0,1.5,2024-03-13
88407.0,4.0,2024-03-13
22165.0,2.65,2024-03-13
80707.0,2.5,2024-03-13
86510.0,2.4,2024-03-13
86511.0,2.4,2024-03-13
86527.0,3.1,2024-03-13
23249.0,3.0,2024-03-13
60530.0,2.4,2024-03-13
39934.0,2.2,2024-03-13
15604.0,1.8,2024-03-13
39903.0,2.7,2024-03-13
39902.0,2.3,2024-03-13
39900.0,3.0,2024-03-13
39965.0,1.2,2024-03-13
39901.0,3.3,2024-03-13
39966.0,1.3,2024-03-13
80782.0,1.8,2024-03-13
80795.0,3.0,2024-03-13
80784.0,1.8,2024-03-13
80781.0,1.5,2024-03-13
67798.0,1.55,2024-03-13
22770.0,2.0,2024-03-13
5561.0,12.0,2024-03-13
60226.0,5.0,2024-03-13
60212.0,3.5,2024-03-13
80858.0,1.05,2024-03-13
80862.0,1.45,2024-03-13
80892.0,1.45,2024-03-13
51097.0,1.9,2024-03-13
80794.0,1.5,2024-03-13
4798.0,2.9,2024-03-13
80980.0,1.9,2024-03-13
86588.0,1.95,2024-03-13
4106.0,1.8,2024-03-13
59032.0,2.8,2024-03-13
80361.0,3.0,2024-03-13
21329.0,1.3,2024-03-13
21318.0,1.3,2024-03-13
21319.0,1.3,2024-03-13
21330.0,1.3,2024-03-13
21327.0,1.3,2024-03-13
21332.0,1.3,2024-03-13
21331.0,1.3,2024-03-13
21311.0,1.3,2024-03-13
21312.0,1.3,2024-03-13
20324.0,2.4,2024-03-13
67977.0,1.3,2024-03-13
52627.0,2.4,2024-03-13
21193.0,1.35,2024-03-13
21377.0,1.55,2024-03-13
23476.0,4.0,2024-03-13
21307.0,1.4,2024-03-13
23477.0,4.0,2024-03-13
20859.0,1.2,2024-03-13
21336.0,1.3,2024-03-13
68106.0,1.0,2024-03-13
68204.0,3.0,2024-03-13
68149.0,1.35,2024-03-13
67633.0,1.75,2024-03-13
68116.0,2.0,2024-03-13
68265.0,1.6,2024-03-13
67635.0,2.0,2024-03-13
35749.0,1.6,2024-03-13
68137.0,1.05,2024-03-13
68266.0,1.25,2024-03-13
68138.0,1.05,2024-03-13
86245.0,2.0,2024-03-13
68243.0,2.0,2024-03-13
22311.0,1.75,2024-03-13
21061.0,1.75,2024-03-13
68172.0,1.0,2024-03-13
35682.0,1.0,2024-03-13
52488.0,1.55,2024-03-13
35683.0,1.0,2024-03-13
68271.0,1.0,2024-03-13
20593.0,1.35,2024-03-13
68343.0,1.3,2024-03-13
68170.0,1.3,2024-03-13
28496.0,3.05,2024-03-13
20499.0,1.2,2024-03-13
68188.0,1.15,2024-03-13
68322.0,1.25,2024-03-13
21219.0,1.65,2024-03-13
21366.0,1.8,2024-03-13
82938.0,2.0,2024-03-13
67634.0,2.6,2024-03-13
68331.0,1.5,2024-03-13
68348.0,1.5,2024-03-13
15802.0,1.3,2024-03-13
21061.0,1.75,2024-03-13
22311.0,1.75,2024-03-13
60956.0,1.9,2024-03-13
67766.0,1.2,2024-03-13
67980.0,1.15,2024-03-13
52516.0,1.3,2024-03-13
35466.0,1.5,2024-03-13
13446.0,1.4,2024-03-13
52513.0,2.3,2024-03-13
21369.0,2.6,2024-03-13
20200.0,1.2,2024-03-13
22981.0,2.6,2024-03-13
22980.0,2.6,2024-03-13
23478.0,2.6,2024-03-13
20221.0,1.1,2024-03-13
20830.0,1.5,2024-03-13
20996.0,1.6,2024-03-13
20210.0,1.1,2024-03-13
21073.0,1.6,2024-03-13
86087.0,2.05,2024-03-13
21310.0,1.75,2024-03-13
21363.0,0.95,2024-03-13
21199.0,0.95,2024-03-13
21362.0,0.95,2024-03-13
20164.0,1.45,2024-03-13
21151.0,1.6,2024-03-13
21256.0,1.45,2024-03-13
20908.0,1.45,2024-03-13
35887.0,1.6,2024-03-13
20559.0,1.6,2024-03-13
20571.0,1.9,2024-03-13
20504.0,1.85,2024-03-13
20512.0,2.45,2024-03-13
20531.0,1.7,2024-03-13
52441.0,1.65,2024-03-13
21160.0,1.7,2024-03-13
21358.0,2.45,2024-03-13
52421.0,1.6,2024-03-13
22651.0,1.85,2024-03-13
20430.0,2.3,2024-03-13
20613.0,1.45,2024-03-13
15659.0,1.45,2024-03-13
20612.0,1.45,2024-03-13
20629.0,1.45,2024-03-13
20476.0,2.05,2024-03-13
20108.0,2.05,2024-03-13
20968.0,2.3,2024-03-13
15660.0,1.45,2024-03-13
15661.0,1.45,2024-03-13
20107.0,2.05,2024-03-13
21333.0,1.2,2024-03-13
10670.0,1.3,2024-03-13
16671.0,1.3,2024-03-13
21378.0,1.2,2024-03-13
35847.0,1.2,2024-03-13
35723.0,2.2,2024-03-13
20627.0,2.5,2024-03-13
20640.0,2.5,2024-03-13
22126.0,2.5,2024-03-13
22002.0,2.7,2024-03-13
20658.0,1.8,2024-03-13
20738.0,6.0,2024-03-13
20941.0,6.1,2024-03-13
20940.0,6.1,2024-03-13
20657.0,1.8,2024-03-13
20942.0,6.1,2024-03-13
22001.0,2.7,2024-03-13
20709.0,6.0,2024-03-13
15664.0,1.15,2024-03-13
15662.0,0.95,2024-03-13
52750.0,1.1,2024-03-13
22313.0,1.05,2024-03-13
20584.0,1.05,2024-03-13
20247.0,2.0,2024-03-13
20260.0,2.0,2024-03-13
20029.0,1.4,2024-03-13
20287.0,2.2,2024-03-13
20849.0,1.55,2024-03-13
20248.0,2.0,2024-03-13
20001.0,2.6,2024-03-13
20040.0,0.8,2024-03-13
20041.0,0.8,2024-03-13
20033.0,0.8,2024-03-13
20031.0,1.0,2024-03-13
20376.0,1.2,2024-03-13
20379.0,1.2,2024-03-13
20037.0,1.0,2024-03-13
20032.0,0.8,2024-03-13
60955.0,2.1,2024-03-13
20042.0,1.0,2024-03-13
20057.0,1.0,2024-03-13
21198.0,0.8,2024-03-13
22799.0,1.55,2024-03-13
68089.0,1.6,2024-03-13
68124.0,1.44,2024-03-13
68125.0,1.44,2024-03-13
20536.0,1.35,2024-03-13
68029.0,1.8,2024-03-13
22442.0,0.85,2024-03-13
22443.0,0.85,2024-03-13
9456.0,3.05,2024-03-13
9192.0,2.95,2024-03-13
9193.0,2.95,2024-03-13
35403.0,3.45,2024-03-13
60400.0,0.85,2024-03-13
10231.0,0.95,2024-03-13
10190.0,1.0,2024-03-13
10152.0,1.2,2024-03-13
10226.0,0.95,2024-03-13
10219.0,1.0,2024-03-13
10093.0,1.2,2024-03-13
10126.0,2.39,2024-03-13
10362.0,2.49,2024-03-13
10106.0,1.75,2024-03-13
86699.0,1.25,2024-03-13
52948.0,1.2,2024-03-13
39109.0,1.25,2024-03-13
39606.0,0.7,2024-03-13
39650.0,1.8,2024-03-13
39224.0,1.7,2024-03-13
39627.0,1.65,2024-03-13
39640.0,1.65,2024-03-13
39651.0,1.2,2024-03-13
39980.0,1.5,2024-03-13
70636.0,1.5,2024-03-13
4849.0,1.5,2024-03-13
86039.0,1.1,2024-03-13
86040.0,1.5,2024-03-13
39219.0,1.0,2024-03-13
39226.0,1.5,2024-03-13
