categoria,subcategoria,descripcion,price_eu,price_disc_eu,marca,format,quantity
Cuidado facial y corporal,Afeitado y cuidado para hombre,Lote corporal hombre Axe Dark Temptation,12.0,,,1 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinillas de afeitar desechables Deliplus Fix 2 hojas,1.1,,Deliplus,Paquete 10 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinillas de afeitar desechables Gillette Blue Plus 2 hojas,3.4,,Gillette,Paquete 6 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinillas de afeitar desechables Deliplus Active 3 hojas,1.95,,Deliplus,Paquete 4 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinillas de afeitar desechables Gillette Sensor Comfort 3 hojas,5.75,,Gillette,Paquete 5 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinillas de afeitar desechables Gillette Blue Plus 2 hojas,8.0,,Gillette,Paquete 20 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinilla de afeitar recargable Deliplus Precision System 3 hojas,2.9,,Deliplus,Caja 1 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinilla de afeitar recargable Deliplus Precision System 5 hojas,3.9,,Deliplus,Caja 1 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinillas de afeitar desechables Deliplus Active 2 hojas,1.95,,Deliplus,Paquete 10 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinilla de afeitar recargable Deliplus Precision System 6 hojas,5.15,,Deliplus,Caja 1 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinilla de afeitar recargable Gillette Fusion Sport 5 hojas,8.75,,Gillette,Caja 1 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinilla de afeitar recargable Gillette Mach Sport 3 hojas,7.95,,Gillette,Caja 1 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Maquinilla de afeitar recargable Gillette Labs 5 hojas,15.0,,Gillette,Caja 1 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Recambios maquinilla de afeitar Deliplus Precision System 5 hojas,4.8,4.4,Deliplus,Caja 4 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Recambios maquinilla de afeitar Deliplus Precision System 6 hojas,5.7,5.3,Deliplus,Caja 4 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Recambios maquinilla de afeitar Gillette Fusion Sport 5 hojas,13.95,,Gillette,Caja 4 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Recambios maquinilla de afeitar Gillette Mach Sport 3 hojas,8.95,,Gillette,Caja 4 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,Recambios maquinilla de afeitar Gillette Labs 5 hojas,18.95,,Gillette,Caja 4 ud,
Cuidado facial y corporal,Afeitado y cuidado para hombre,"Crema cara, cuerpo y manos Nivea Men",4.0,,Nivea,Lata,1 x 150 ml
Cuidado facial y corporal,Afeitado y cuidado para hombre,Cuidado hidratante Hydra energetic L'Oréal men expert anti-fatiga 24h,6.95,,L'Oréal,Bote,1 x 50 ml
Cuidado facial y corporal,Afeitado y cuidado para hombre,Crema facial con phytoproteoglycanos FPS 12 Deliplus Men Care Regen Skin,5.5,5.0,Deliplus,Bote,1 x 50 ml
Cuidado facial y corporal,Afeitado y cuidado para hombre,Gel reductor de abdomen Deliplus Men Care,3.7,,Deliplus,Bote,1 x 150 ml
Cuidado facial y corporal,Afeitado y cuidado para hombre,Gel crema facial revitalizante e hidratante Deliplus Men Care Vital,5.5,5.0,Deliplus,Bote,1 x 50 ml
Cuidado facial y corporal,Afeitado y cuidado para hombre,Contorno de ojos Men Care Regen Skin Deliplus,5.0,,Deliplus,Tubo,1 x 15 ml
Cuidado facial y corporal,Afeitado y cuidado para hombre,Crema facial Power Age L'Oréal men expert hidratante anti-edad,8.95,,L'Oréal,Bote,1 x 50 ml
Cuidado facial y corporal,Afeitado y cuidado para hombre,"Gel de ducha taurina Hydra Energetic L'Oréal Men Expert cuerpo, rostro y cabello",3.6,,L'Oréal,Bote,1 x 400 ml
Cuidado facial y corporal,Cuidado corporal,Crema corporal nutritiva Deliplus con aceite de oliva,1.5,,Deliplus,Tarro,1 x 250 ml
Cuidado facial y corporal,Cuidado corporal,Loción corporal aloe vera Deliplus,1.1,,Deliplus,Bote,1 x 400 ml
Cuidado facial y corporal,Cuidado corporal,Crema corporal Nivea,4.0,,Nivea,Lata,1 x 250 ml
Cuidado facial y corporal,Cuidado corporal,Aceite corporal aloe vera Deliplus,1.65,,Deliplus,Bote,1 x 400 ml
Cuidado facial y corporal,Cuidado corporal,Gel corporal aloe vera Deliplus,3.75,,Deliplus,Bote,1 x 390 ml
Cuidado facial y corporal,Cuidado corporal,Loción corporal 10% urea pura Deliplus,1.95,,Deliplus,Bote,1 x 400 ml
Cuidado facial y corporal,Cuidado corporal,Crema corporal nutritiva Deliplus con aceite de argán,1.8,1.5,Deliplus,Tarro,1 x 250 ml
Cuidado facial y corporal,Cuidado corporal,"Loción corporal con omegas 3, 6 y 9 Deliplus",2.2,,Deliplus,Bote,1 x 400 ml
Cuidado facial y corporal,Cuidado corporal,Loción corporal reafirmante Q10 Nivea y vitamina C,5.75,,Nivea,Bote,1 x 400 ml
Cuidado facial y corporal,Cuidado corporal,Exfoliante corporal mineral Deliplus Mar Muerto,4.5,,Deliplus,Tarro,1 x 400 g
Cuidado facial y corporal,Cuidado corporal,Aceite en crema corporal oriental Deliplus,3.0,,Deliplus,Bote,1 x 250 ml
Cuidado facial y corporal,Cuidado corporal,Aceite corporal de almendras Deliplus 100% natural,3.4,,Deliplus,Bote,1 x 200 ml
Cuidado facial y corporal,Cuidado corporal,Crema corporal anticelulítica Deliplus,2.0,,Deliplus,Tarro,1 x 250 ml
Cuidado facial y corporal,Cuidado corporal,Gel corporal aloe vera puro Atlantia,5.95,,,Bote,1 x 200 ml
Cuidado facial y corporal,Cuidado corporal,Leche corporal nutritiva Nivea con aceite de almendras y vitamina E,5.5,,Nivea,Bote,1 x 500 ml
Cuidado facial y corporal,Cuidado corporal,Aceite corporal de romero Deliplus 100% natural,3.2,,Deliplus,Bote,1 x 200 ml
Cuidado facial y corporal,Cuidado corporal,Gel anticelulítico efecto frío Deliplus,3.8,,Deliplus,Bote,1 x 200 ml
Cuidado facial y corporal,Cuidado corporal,Tratamiento crema reductor intensivo noche Deliplus,5.5,4.9,Deliplus,Bote,1 x 200 ml
Cuidado facial y corporal,Cuidado corporal,Spray refrescante mentol Deliplus para pies y piernas,3.95,,Deliplus,Bote,1 x 200 ml
Cuidado facial y corporal,Cuidado corporal,Gel refrescante mentol Deliplus para pies y piernas,2.5,,Deliplus,Bote,1 x 300 ml
Cuidado facial y corporal,Cuidado corporal,Loción corporal de almendras Deliplus,1.95,,Deliplus,Bote,1 x 400 ml
Cuidado facial y corporal,Cuidado corporal,Manteca corporal con aroma de coco Deliplus,3.5,,Deliplus,Tarro,1 x 250 ml
Cuidado facial y corporal,Cuidado corporal,Aceite corporal rosa mosqueta Deliplus,4.99,4.8,Deliplus,Bote,1 x 30 ml
Cuidado facial y corporal,Cuidado corporal,Exfoliante corporal con partículas de coco Deliplus,4.0,,Deliplus,Tarro,1 x 250 ml
Cuidado facial y corporal,Cuidado corporal,Tratamiento corporal intensivo Meso-Anticelulítico concentrado Deliplus,8.5,,Deliplus,Caja 15 ampollas ,1 x 75 ml
Cuidado facial y corporal,Cuidado corporal,Crema corporal hidratante Deliplus vainilla,1.8,,Deliplus,Tarro,1 x 250 ml
Cuidado facial y corporal,Cuidado corporal,Crema corporal hidratante Esferas VIT-E Deliplus con ácido hialurónico,2.75,2.5,Deliplus,Tarro,1 x 250 ml
Cuidado facial y corporal,Cuidado corporal,Lote corporal mujer Dove,10.55,,,1 ud,
Cuidado facial y corporal,Cuidado corporal,Aceite corporal tacto seco Deliplus con aceite de argán,3.2,,Deliplus,Bote,1 x 200 ml
Cuidado facial y corporal,Cuidado corporal,Crema de manos flor de Japón Deliplus,1.0,,Deliplus,Tubo,1 x 30 ml
Cuidado facial y corporal,Cuidado corporal,Crema de manos hidratante con aloe vera Deliplus,1.0,,Deliplus,Bote,1 x 75 ml
Cuidado facial y corporal,Cuidado corporal,Crema de manos reparadora Deliplus,1.3,,Deliplus,Bote,1 x 75 ml
Cuidado facial y corporal,Cuidado corporal,"Crema de manos, cara y cuerpo Nivea Soft hidratante intensiva",1.95,,Nivea,Bote,1 x 75 ml
Cuidado facial y corporal,Cuidado corporal,Crema de manos anti-manchas Deliplus FPS 20,1.85,1.3,Deliplus,Bote,1 x 75 ml
Cuidado facial y corporal,Cuidado corporal,Crema de manos nutritiva Dove intensiva,2.0,,,Bote,1 x 75 ml
Cuidado facial y corporal,Cuidado corporal,Mascarilla de manos nutritiva Sence,2.5,,,Paquete 1 ud,
Cuidado facial y corporal,Cuidado corporal,Crema de manos Karitesse Deliplus,2.7,,Deliplus,Bote,1 x 290 ml
Cuidado facial y corporal,Cuidado corporal,Crema de manos nutritiva Deliplus,1.3,,Deliplus,Bote,1 x 75 ml
Cuidado facial y corporal,Cuidado corporal,Crema para pies 10% urea pura Deliplus,1.5,1.2,Deliplus,Bote,1 x 125 ml
Cuidado facial y corporal,Cuidado corporal,Crema hidratante para pies Deliplus anti-sequedad,1.5,,Deliplus,Bote,1 x 125 ml
Cuidado facial y corporal,Cuidado corporal,Crema exfoliante para pies Deliplus anti-durezas,1.9,,Deliplus,Bote,1 x 125 ml
Cuidado facial y corporal,Cuidado corporal,Tratamiento para pies Deliplus durezas y callos,2.0,,Deliplus,Bote,1 x 50 ml
Cuidado facial y corporal,Cuidado corporal,Stick para pies anti-rozaduras Deliplus,2.5,,Deliplus,Caja,1 x 4 ml
Cuidado facial y corporal,Cuidado corporal,Papel higiénico húmedo WC Bosque Verde,1.55,,Bosque Verde,Paquete 100 ud,
Cuidado facial y corporal,Cuidado corporal,Papel higiénico húmedo WC Bosque Verde,0.8,,Bosque Verde,Paquete 15 ud,
Cuidado facial y corporal,Cuidado corporal,Toallitas desmaquillantes cara y ojos Deliplus piel normal-mixta,1.15,,Deliplus,Paquete 25 ud,
Cuidado facial y corporal,Cuidado corporal,Toallitas desmaquillantes cara y ojos Deliplus piel seca y sensible,1.15,,Deliplus,Paquete 25 ud,
Cuidado facial y corporal,Cuidado corporal,Toallitas Refrescantes Deliplus,1.1,,Deliplus,Paquete 25 ud,
Cuidado facial y corporal,Cuidado corporal,Toallitas Refrescantes Deliplus,0.7,,Deliplus,Paquete 20 ud,
Cuidado facial y corporal,Cuidado corporal,Toallitas Dermo Higiene Corporal Deliplus tamaño gigantes,3.95,,Deliplus,Paquete 60 ud,
Cuidado facial y corporal,Cuidado corporal,Toallitas Refrescantes Deliplus monodosis,1.5,,Deliplus,Caja 20 sobres,
Cuidado facial y corporal,Cuidado corporal,Toallitas de manos hidroalcohólicas Deliplus 75% Alcohol,0.9,,Deliplus,Paquete 15 ud,
Cuidado facial y corporal,Cuidado corporal,Toallitas desmaquillantes Micelar & Oil Deliplus para todo tipo de pieles,1.6,,Deliplus,Paquete 25 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Discos desmaquillantes Deliplus redondos algodón 100%,1.15,1.1,Deliplus,Paquete 150 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Toallitas desmaquillantes cara y ojos Deliplus piel normal-mixta,1.15,,Deliplus,Paquete 25 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Toallitas desmaquillantes cara y ojos Deliplus piel seca y sensible,1.15,,Deliplus,Paquete 25 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Discos desmaquillantes Deliplus ovalados algodón 100%,1.65,1.6,Deliplus,Paquete 100 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Agua Micelar cara y ojos Facial Clean Deliplus,3.2,3.0,Deliplus,Bote,1 x 400 ml
Cuidado facial y corporal,Cuidado e higiene facial,Mascarilla facial peeling de alga negra Montagne Jeunesse,1.75,,,ud,2 x 8 ml
Cuidado facial y corporal,Cuidado e higiene facial,Desmaquillador de ojos y labios bifásico Waterproof Facial Clean Deliplus,2.0,,Deliplus,Bote,1 x 150 ml
Cuidado facial y corporal,Cuidado e higiene facial,Leche facial limpiadora Facial Clean Deliplus,1.5,,Deliplus,Bote,1 x 250 ml
Cuidado facial y corporal,Cuidado e higiene facial,Esponja facial desmaquillante Deliplus vegetal,1.15,1.0,Deliplus,Paquete 2 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Gel facial limpiador Facial Clean Deliplus,2.5,,Deliplus,Bote,1 x 250 ml
Cuidado facial y corporal,Cuidado e higiene facial,Tiras faciales limpia poros Doctor San,4.3,3.8,,Caja 6 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Mousse facial limpiadora purificante Deliplus Oil Free,4.0,,Deliplus,Bote,1 x 200 ml
Cuidado facial y corporal,Cuidado e higiene facial,Agua facial de avena Deliplus,2.98,2.9,Deliplus,Spray,1 x 300 ml
Cuidado facial y corporal,Cuidado e higiene facial,Aceite facial limpiador espumoso Deliplus Facial Clean,4.0,3.75,Deliplus,Bote,1 x 175 ml
Cuidado facial y corporal,Cuidado e higiene facial,Toallitas desmaquillantes Micelar & Oil Deliplus para todo tipo de pieles,1.6,,Deliplus,Paquete 25 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Gel facial limpiador Sensitive Deliplus Facial Clean,4.0,,Deliplus,Bote,1 x 100 ml
Cuidado facial y corporal,Cuidado e higiene facial,Tónico facial árbol de té y prebióticos Deliplus Facial Clean,3.5,,Deliplus,Bote,1 x 255 ml
Cuidado facial y corporal,Cuidado e higiene facial,Mascarilla facial Hidra Boom Mask Deliplus con Camelias de Jeju y ácido hialurónico,1.75,,Deliplus,Paquete 1 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Tónico facial vitamina C y niacinamida Deliplus Facial Clean iluminador y antioxidante,3.5,,Deliplus,Bote,1 x 255 ml
Cuidado facial y corporal,Cuidado e higiene facial,Discos impregnados ácido salicílico Deliplus Oil Free purificantes y seborreguladores,4.5,,Deliplus,Caja 50 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial Revitaliza y Reestructura Sisbela Reafirm Deliplus con ácido ribonucleico RNA,5.0,,Deliplus,Tarro,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial Textura Ligera Prevent Age Skin Deliplus,7.0,,Deliplus,Tarro,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Recambio crema facial Texura Ligera Prevent Age Skin Deliplus,4.0,,Deliplus,,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Hidratante facial BB cream Deliplus 01 claro FPS 20,4.5,,Deliplus,Bote,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Hidratante facial BB cream Deliplus 02 medio FPS 20,4.5,,Deliplus,Bote,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial día Textura Rica Regen Skin Deliplus,7.0,,Deliplus,Tarro,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Recambio crema facial día Textura Rica Regen Skin Deliplus,4.0,,Deliplus,,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial Dragon's Blood Anti Ox Deliplus FPS 12,5.0,,Deliplus,Tarro,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial hidratante día Revitalift L'Oréal antiarrugas extra firmeza,9.5,,L'Oréal,Tarro,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial noche Textura Rica Regen Skin Deliplus,7.0,,Deliplus,Tarro,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Recambio crema facial noche Textura Rica Regen Skin Deliplus,4.0,,Deliplus,,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial fluida hidratante Deliplus Oil Free,4.8,,Deliplus,Tubo,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial hidratante y fortalecedora Deliplus Sensitive con vitamina K Ox,7.0,,Deliplus,Tarro,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Gel facial secante de imperfecciones Deliplus Oil Free,4.25,,Deliplus,Tubo,1 x 15 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial Vitamina C Viseger Pharma FPS 50+,7.0,,,Tarro,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial noche Deliplus aclarante anti-manchas,6.0,,Deliplus,Bote,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial protectora anti-manchas Deliplus FPS 50+,6.0,,Deliplus,Bote,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Gel facial Hidrata Deliplus ácido hialurónico,5.0,,Deliplus,Tarro,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema facial Hidrata Deliplus ácido hialurónico y aloe vera,5.0,,Deliplus,Tarro,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Recambio crema facial Green Caviar Prevent Age Skin Deliplus,4.0,,Deliplus,,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Tarro vacío para recambio crema facial Deliplus,4.0,,Deliplus,1 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Gel facial Matifica Deliplus sebo-regulador,6.0,,Deliplus,Bote,1 x 50 ml
Cuidado facial y corporal,Cuidado e higiene facial,Contorno de ojos Antiarrugas e Iluminador Deliplus Sisbela Reafirm,4.5,,Deliplus,Tarro,1 x 15 ml
Cuidado facial y corporal,Cuidado e higiene facial,Sérum reductor instantáneo de bolsas y ojeras Deliplus Sisbela Reafirm,5.0,,Deliplus,Caja 5 ud ,1 x 10 ml
Cuidado facial y corporal,Cuidado e higiene facial,Crema contorno de ojos y párpados Dragon's blood Deliplus Anti Ox,4.5,,Deliplus,Bote,1 x 15 ml
Cuidado facial y corporal,Cuidado e higiene facial,Contorno de ojos arrugas y bolsas Deliplus Prevent Age Skin,5.0,,Deliplus,Tubo,1 x 15 ml
Cuidado facial y corporal,Cuidado e higiene facial,Perlas faciales Q10 Khanya concentrado reafirmante antiarrugas,1.5,,,Paquete 7 ud,
Cuidado facial y corporal,Cuidado e higiene facial,Ampollas faciales spray flash Tensor Effect Deliplus Sisbela Reafirm,2.5,,Deliplus,Caja 2 ud ,1 x 4 ml
Cuidado facial y corporal,Cuidado e higiene facial,Ampollas faciales Ácido Hialurónico Hidrata Deliplus concentrado,3.5,,Deliplus,Caja 7 ampollas ,1 x 14 ml
Cuidado facial y corporal,Cuidado e higiene facial,Sérum facial potenciador 12% silicio Deliplus Sisbela Reafirm,6.0,,Deliplus,Frasco,1 x 30 ml
Cuidado facial y corporal,Cuidado e higiene facial,Aceite facial Licopeno Deliplus Anti Ox,6.0,,Deliplus,Frasco,1 x 30 ml
Cuidado facial y corporal,Cuidado e higiene facial,Sérum facial Retinol Deliplus Regen Skin,6.0,,Deliplus,Frasco,1 x 30 ml
Cuidado facial y corporal,Cuidado e higiene facial,Sérum facial Despigmentante Deliplus Anti-manchas,6.0,,Deliplus,Frasco,1 x 30 ml
Cuidado facial y corporal,Cuidado e higiene facial,Sérum facial Sebo-regulador Deliplus Equilibrio,6.0,,Deliplus,,1 x 30 ml
Cuidado facial y corporal,Cuidado e higiene facial,Ampollas faciales colágeno Regen Skin Deliplus con células madre vegetales,5.0,,Deliplus,Caja 10 ampollas ,1 x 20 ml
Cuidado facial y corporal,Cuidado e higiene facial,Sérum facial Ácido Hialurónico y Ceramidas Deliplus Hidrata,6.0,,Deliplus,Frasco,1 x 30 ml
Cuidado facial y corporal,Cuidado e higiene facial,Aceite de Ricino Deliplus,3.95,,Deliplus,Bote,1 x 30 ml
Cuidado facial y corporal,Cuidado e higiene facial,Sérum de pestañas SOS cuida y refuerza Deliplus,5.0,,Deliplus,1 ud,
Cuidado facial y corporal,Depilación,Bandas de cera facial Deliplus piel sensible,1.2,,Deliplus,Paquete 16 bandas,
Cuidado facial y corporal,Depilación,Bandas de cera especial piernas Deliplus piel sensible,1.65,,Deliplus,Paquete 20 bandas,
Cuidado facial y corporal,Depilación,Crema depilatoria hombre Deliplus piel normal,3.0,,Deliplus,Caja,1 x 200 ml
Cuidado facial y corporal,Depilación,Crema depilatoria mujer para el cuerpo Deliplus piel sensible,3.0,,Deliplus,Bote,1 x 200 ml
Cuidado facial y corporal,Depilación,Crema decolorante rostro y cuerpo Deliplus piel sensible,3.7,,Deliplus,Caja,1 x 150 ml
Cuidado facial y corporal,Depilación,Cera caliente en tarro Deliplus piel sensible,4.1,3.9,Deliplus,Caja 1 tarro ,1 x 250 g
Cuidado facial y corporal,Depilación,Gel para depilar con cuchilla Deliplus piel sensible,2.8,,Deliplus,Bote,1 x 200 ml
Cuidado facial y corporal,Depilación,Bandas de cera facial Pure Veet piel sensible,4.95,,,Paquete 20 bandas,
Cuidado facial y corporal,Depilación,Cera caliente Profesional en perlas Deliplus piel normal,4.5,,Deliplus,Bote,1 x 300 g
Cuidado facial y corporal,Depilación,Bandas de cera cuerpo y piernas Pure Veet piel sensible,5.5,,,Caja 20 bandas,
Cuidado facial y corporal,Depilación,Cera roll-on depilación con bandas Deliplus piel normal,4.25,,Deliplus,Caja,1 x 100 ml
Cuidado facial y corporal,Depilación,Crema depilatoria Pure Veet piel sensible,5.0,,,Bote,1 x 200 ml
Cuidado facial y corporal,Depilación,Crema depilatoria Veet for men piel sensible,5.0,,,Bote,1 x 200 ml
Cuidado facial y corporal,Depilación,Crema depilatoria facial Deliplus piel sensible,2.55,2.0,Deliplus,Caja,1 x 20 ml
Cuidado facial y corporal,Depilación,Cera caliente en cazuela Deliplus piel sensible,3.1,2.9,Deliplus,Caja 1 tarro ,1 x 100 g
