categoria,subcategoria,descripcion,unidades,precio,marca
Frescos,Charcutería,Paté Finas Hierbas Pack de 2 Unidades 2 x 50 Gr,"14,50 € / 1 Kg","1,45 €",LA CUINA
Frescos,Charcutería,Chorizo Vela 140 Gr,"14,21 € / 1 Kg","1,99 €",PALACIOS
Frescos,Charcutería,Lomo de pavo 2 x 40 Gr,"35,63 € / 1 Kg","2,85 €",BOADAS
Frescos,Charcutería,Mortadela Siciliana Fina 500 Gr,"4,00 € / 1 Kg","2,00 €",ELPOZO
Frescos,Charcutería,Pate Hígado de Cerdo Lata Pack de 3 3 x 78 Gr,"5,77 € / 1 Kg","1,35 €",CONSUM
Frescos,Charcutería,Chistorra 200 Gr,"12,75 € / 1 Kg","2,55 €",ARGAL
Frescos,Charcutería,Pechuga de Pollo sin Grasa 340 Gr,"10,15 € / 1 Kg","3,45 €",ELPOZO
Frescos,Charcutería,Chorizo de Pavo 2 x 75 Gr,"19,67 € / 1 Kg","2,95 €",GOIKOA
Frescos,Charcutería,Pate de Hígado de Cerdo 50% menos grasa Pack 2 x 73 Gr,"27,05 € / 1 Kg","3,95 €",LA PIARA
Frescos,Charcutería,Hueso de Jamón,"4,00 € / 1 Kg","1,20 €",ARGAL
Frescos,Charcutería,Paté Suave Natural Pack de 2 2 x 75 Gr,"10,00 € / 1 Kg","1,50 €",LA PIARA
Frescos,Charcutería,Pate de Hígado de Cerdo Lata 75 Gr,"26,53 € / 1 Kg","1,99 €",LA PIARA
Frescos,Charcutería,Paté Higado de Cerdo Suave Pack de 3 240 Gr,"10,63 € / 1 Kg","2,55 €",APIS
Frescos,Charcutería,Jamón Curado Reducido en Sal 50 Gr,"22,00 € / 1 Kg","1,10 €",NAVIDUL
Frescos,Charcutería,Pechuga de Pavo sin Grasa Reducido Sal 340 Gr,"10,15 € / 1 Kg","3,45 €",ELPOZO
Frescos,Charcutería,Chorizo Extra Picante 4x60 (240gr),"10,08 € / 1 Kg","2,42 €",CONSUM
Frescos,Charcutería,Bloc Hígado de Pato 2 x 40 Gr,"79,88 € / 1 Kg","6,39 €",MARTIKO
Frescos,Charcutería,Pate de Atún en Aceite Pack de 2 Latas 2 x 75 Gr,"26,60 € / 1 Kg","3,99 €",LA PIARA
Frescos,Charcutería,Relleno para Sándwich Atún 180 Gr,"22,17 € / 1 Kg","3,99 €",BOCADELIA
Frescos,Charcutería,Cecina 80 Gr,"37,38 € / 1 Kg","2,99 €",PALCARSA
Frescos,Charcutería,Salchichas de Pavo 7 Unidades 3 x 140 Gr,"3,81 € / 1 Kg","1,60 €",CONSUM
Frescos,Charcutería,Salchichas Frankfurt 4 Unidades 4 x 140 Gr,"4,02 € / 1 Kg","2,25 €",CAMPOFRÍO
Frescos,Charcutería,Pate Picante Lata Pack de 2 2 x 73 Gr,"27,05 € / 1 Kg","3,95 €",LA PIARA
Frescos,Charcutería,Paté de Hígado de Cerdo Lata 225 Gr,"17,29 € / 1 Kg","3,89 €",LA PIARA
Frescos,Charcutería,Pate Tapa Negra Iberico Lata Pack de 2 2 x 73 Gr,"27,05 € / 1 Kg","3,95 €",LA PIARA
Frescos,Charcutería,Chorizo de León Extra dulce 100 Gr,"21,50 € / 1 Kg","2,15 €",PALCARSA
Frescos,Charcutería,Jamón de Bellota 100% Raza Ibérica 90 Gr,"122,11 € / 1 Kg","10,99 €",MONTARAZ
Frescos,Charcutería,Salchichas con Queso 7 Unidades 3 x 140 Gr,"2,86 € / 1 Kg","1,20 €",CONSUM
Frescos,Charcutería,Mortadela Fina con Aceitunas 500 Gr,"4,00 € / 1 Kg","2,00 €",ELPOZO
Frescos,Charcutería,Paté Ibérico Pack de 2 Unidades 2 x 50 Gr,"14,50 € / 1 Kg","1,45 €",LA CUINA
Frescos,Charcutería,Olivada Arbequina Tarro 135 Gr,"12,96 € / 1 Kg","1,75 €",D'ATENEA
Frescos,Charcutería,Bloc Foie Gras de Pato Lata 130 Gr,"53,46 € / 1 Kg","6,95 €",SOROA
Frescos,Charcutería,Chorizo Dulce Extra 250 Gr,"15,96 € / 1 Kg","3,99 €",PALACIOS
Frescos,Charcutería,Paté de Anchoa Tarro 160 Gr,"9,94 € / 1 Kg","1,59 €",APIS
Frescos,Charcutería,Paté Superior Pato 2 x 75 Gr,"25,93 € / 1 Kg","3,89 €",MARTIKO
Frescos,Charcutería,Paté Superior Oca 2 x 75 Gr,"25,93 € / 1 Kg","3,89 €",MARTIKO
Frescos,Charcutería,Crema de Jamón de York Pack de 3 3 x 80 Gr,"12,92 € / 1 Kg","3,10 €",APIS
Frescos,Charcutería,Paleta Duroc 100 Gr,"32,90 € / 1 Kg","3,29 €",LA HOGUERA
Frescos,Charcutería,Jamón Serrano Reserva Como Cortado a Mano 80 Gr,"37,38 € / 1 Kg","2,99 €",BOADAS
Frescos,Charcutería,Paté de Bellota Negra Jamón Ibérico 125 Gr,"14,32 € / 1 Kg","1,79 €",APIS
Frescos,Charcutería,Paté de Atún Lata Pack de 2 2 x 75 Gr,"18,60 € / 1 Kg","2,79 €",CALVO
Frescos,Charcutería,Paté de Atún 0% Materia Grasa 2 x 75 Gr,"18,60 € / 1 Kg","2,79 €",CALVO
Frescos,Charcutería,Longaniza de Payés 80 Gr,"24,88 € / 1 Kg","1,99 €",BOADAS
Frescos,Charcutería,Manteca de Cerdo Ibérico 400 Gr,"8,88 € / 1 Kg","3,55 €",ELPOZO
Frescos,Charcutería,Longaniza de Pagés 250 Gr,"18,36 € / 1 Kg","4,59 €",SOLÀ
Frescos,Charcutería,Sobrasada Picante 200 Gr,"12,25 € / 1 Kg","2,45 €",ZAGAL
Frescos,Charcutería,Taco de Jamón Curado,"17,09 € / 1 Kg","4,27 €",ARGAL
Frescos,Charcutería,Chorizo de Jabugo Pieza 120 Gr,"17,42 € / 1 Kg","2,09 €",CUYAR
Frescos,Charcutería,Crema de Membrillo 400 Gr,"6,38 € / 1 Kg","2,55 €",EL QUIJOTE
Frescos,Charcutería,Dulce de Frutas 400 Gr,"5,98 € / 1 Kg","2,39 €",EL QUIJOTE
Frescos,Charcutería,Salchichas Bockwurst Frasco 250 Gr,"18,76 € / 1 Kg","4,69 €",MEICA
Frescos,Charcutería,Jamón Cocido Lonchas Cuida-T Red.Sal 65 Gr,"15,38 € / 1 Kg","1,00 €",CAMPOFRÍO
Frescos,Charcutería,Lonchas Pavo Cuida-T 65 Gr,"15,38 € / 1 Kg","1,00 €",CAMPOFRÍO
Frescos,Charcutería,Taco Lomo Ibérico Cebo Campo 50% Raza Ibérica,"34,50 € / 1 Kg","10,36 €",MONTARAZ
Frescos,Charcutería,Delisandwich Cangrejo 130 Gr,"13,00 € / 1 Kg","1,69 €",SERRANO
Frescos,Charcutería,Salami Finas Hierbas Finas Lonchas 150 Gr,"18,33 € / 1 Kg","2,75 €",SOLÀ
Frescos,Charcutería,Mortadela Ahumada 150 Gr,"14,60 € / 1 Kg","2,19 €",MRM
Frescos,Charcutería,Membrillo en Lonchas 150 Gr,"19,93 € / 1 Kg","2,99 €",SANTA TERESA
Frescos,Charcutería,Tarrina de Lomo Lonchas 250 Gr,"26,36 € / 1 Kg","6,59 €",ARCOS
Frescos,Charcutería,Pechuga de Pavo Braseada Finíssimas 115 Gr,"16,96 € / 1 Kg","1,95 €",CAMPOFRÍO
Frescos,Charcutería,Lomo Curado Reducido en Sal 40 Gr,"2,75 € / 100 Gr","1,10 €",NAVIDUL
Frescos,Charcutería,Longaniza Extra Reserva Exentis 80 Gr,"37,38 € / 1 Kg","2,99 €",CAN DURAN
Frescos,Charcutería,Mortadela Siciliana Lonchas 225 Gr,"6,67 € / 1 Kg","1,50 €",ELPOZO
Frescos,Charcutería,Mortadela con Aceitunas Lonchas 225 Gr,"6,67 € / 1 Kg","1,50 €",ELPOZO
Frescos,Charcutería,Mortadela de Pavo Lonchas 225 Gr,"8,89 € / 1 Kg","2,00 €",ELPOZO
Frescos,Charcutería,Paleta Cebo de Campo 50% Raza Ibérica 80 Gr,"64,38 € / 1 Kg","5,15 €",MONTARAZ
Frescos,Charcutería,Salchicha Doble Leche 140 Gr,"6,57 € / 1 Kg","0,92 €",CAMPOFRÍO
Frescos,Charcutería,Salchichón de Toledo 260 Gr,"19,04 € / 1 Kg","4,95 €",EMB. ESPAÑA
Frescos,Charcutería,Tiras de Pollo Asado 125 Gr,"18,00 € / 1 Kg","2,25 €",LA BROCHE
Frescos,Charcutería,U Snack Jamón Serrano 60 Gr,"19,83 € / 1 Kg","1,19 €",C.SERRANO
Frescos,Charcutería,Jamón Serrano Reserva Salamanca 80 Gr,"30,00 € / 1 Kg","2,40 €",BOADAS
Frescos,Charcutería,Salchichón Regio 70 Gr,"25,00 € / 1 Kg","1,75 €",ARGAL
Frescos,Charcutería,Membrillo Bio 290 Gr,"14,79 € / 1 Kg","4,29 €",SANTA TERESA
Frescos,Charcutería,Salchichas Bratwurst 2 Unidades 2 x 200 Gr,"6,43 € / 1 Kg","2,57 €",CONSUM
Frescos,Charcutería,Surtido Paté y Cremas York y Jamón 3 x 46 Gr,"14,13 € / 1 Kg","1,95 €",IBERITOS
Frescos,Charcutería,Salchichas Frankfurt 2 Unidades 2 x 200 Gr,"6,28 € / 1 Kg","2,51 €",CONSUM
Frescos,Charcutería,Salchichas Viena 2 Unidades 2 x 175 Gr,"5,09 € / 1 Kg","1,78 €",CONSUM
Frescos,Charcutería,Pollo Asado al Horno Lonchas 150 Gr,"15,00 € / 1 Kg","2,25 €",CARLOTEÑA
Frescos,Charcutería,Jamón Serrano Natural Gran Reserva 100 Gr,"34,50 € / 1 Kg","3,45 €",REDONDO I.
Frescos,Charcutería,Pechuga Pavo Braseada Finas Lonchas 160 Gr,"14,06 € / 1 Kg","2,25 €",CONSUM
Frescos,Charcutería,Foie Gras Entero de Pato Micuit Skin 100 Gr,"83,00 € / 1 Kg","8,30 €",MARTIKO
Frescos,Charcutería,Jamón Cocido Braseado Finas Lonchas 160 Gr,"11,19 € / 1 Kg","1,79 €",CONSUM
Frescos,Charcutería,Jamón de Pato Lonchas Pack 2 Unidades 2 x 30 Gr,"66,50 € / 1 Kg","3,99 €",MARTIKO
Frescos,Charcutería,Longaniza Imperial de Pavo 230 Gr,"13,16 € / 1 Kg","3,29 €",ELPOZO
Frescos,Charcutería,Lomo Sajonia 100 Gr,"19,90 € / 1 Kg","1,99 €",GEMI
Frescos,Charcutería,Pavo Trufado Bi Pack 2 x 60 Gr,"13,25 € / 1 Kg","1,59 €",SERRANO
Frescos,Charcutería,Lomo Embuchado 2 Unidades 2 x 50 Gr,"21,90 € / 1 Kg","2,19 €",BOADAS
Frescos,Charcutería,Cabecero de Lomo 2 Unidades 2 x 50 Gr,"22,50 € / 1 Kg","2,25 €",BOADAS
Frescos,Charcutería,Paté Pimienta Tarro 160 Gr,"7,19 € / 1 Kg","1,15 €",CONSUM
Frescos,Charcutería,Paté Finas Hierbas Tarro 160 Gr,"7,19 € / 1 Kg","1,15 €",CONSUM
Frescos,Charcutería,Paté Ibérico Monodosis 3 x 50 Gr,"10,33 € / 1 Kg","1,55 €",APIS
Frescos,Charcutería,Paté Campaña Tarro 160 Gr,"7,19 € / 1 Kg","1,15 €",CONSUM
Frescos,Charcutería,Paté Atún Tarro 160 Gr,"8,69 € / 1 Kg","1,39 €",CONSUM
Frescos,Charcutería,Chorizo Ibérico 200 Gr,"13,25 € / 1 Kg","2,65 €",IBHER
Frescos,Charcutería,Salchichón Ibérico 200 Gr,"13,25 € / 1 Kg","2,65 €",IBHER
Frescos,Charcutería,Crema Jamón York 160 Gr,"8,75 € / 1 Kg","1,40 €",ARGAL
Frescos,Charcutería,Salchichón Ibérico Extra,"16,50 € / 1 Kg","5,79 €",ENTRECAÑOS
Frescos,Charcutería,Chorizo Ibérico Extra,"16,50 € / 1 Kg","8,25 €",ENTRECAÑOS
Frescos,Charcutería,Taco Lomo 100% Natural 50% Duroc,"19,90 € / 1 Kg","8,19 €",LA HOGUERA
Frescos,Charcutería,Vegasalada Untable Vegetariano 150 Gr,"17,67 € / 1 Kg","2,65 €",DELITUSS
Frescos,Charcutería,Jamón de Cebo en Tapas 50% Raza Ibérica 90 Gr,"66,56 € / 1 Kg","5,99 €",LOS IBÉRICOS
Frescos,Charcutería,Paleta de Cebo en Tapas 50% Raza Ibérica 100 Gr,"55,90 € / 1 Kg","5,59 €",LOS IBÉRICOS
Frescos,Charcutería,Lomo de Cebo en Tapas 50% Raza Ibérica 90 Gr,"44,33 € / 1 Kg","3,99 €",LOS IBÉRICOS
Frescos,Charcutería,Chorizo Ibérico Extra en Tapas 80 Gr,"28,00 € / 1 Kg","2,24 €",LOS IBÉRICOS
Frescos,Charcutería,Salchichón Ibérico Extra en Tapas 80 Gr,"28,00 € / 1 Kg","2,24 €",LOS IBÉRICOS
Frescos,Charcutería,Lomo de Bellota 100 % Ibérico- Sin Aditivos 80 Gr,"64,88 € / 1 Kg","5,19 €",MONTARAZ
Frescos,Charcutería,Membrillo para Untar 175 Gr,"12,29 € / 1 Kg","2,15 €",SANTA TERESA
Frescos,Charcutería,Cabeza de Cerdo de Primera 150 Gr,"12,33 € / 1 Kg","1,85 €",PICKEN
Frescos,Charcutería,Lacón Asado 200 Gr,"10,95 € / 1 Kg","2,19 €",TELLO
Frescos,Charcutería,Alterpavo 90 Gr,"29,44 € / 1 Kg","2,65 €",LA SELVA
Frescos,Charcutería,Alterbacon 90 Gr,"31,00 € / 1 Kg","2,79 €",LA SELVA
Frescos,Charcutería,Pétalos Pechuga Pavo 90 Gr,"28,78 € / 1 Kg","2,59 €",NOEL
Frescos,Charcutería,Jamón Serrano Reserva Loncheado 2 x 170 Gr,"14,68 € / 1 Kg","4,99 €",SIERRA SERRA
Frescos,Charcutería,Chorizo Extra Reserva 50% Duroc 125 Gr,"22,80 € / 1 Kg","2,85 €",BOADAS
Frescos,Charcutería,Salchichón Extra Reserva 50% Duroc 125 Gr,"22,80 € / 1 Kg","2,85 €",BOADAS
Frescos,Charcutería,Redondo de Pollo Asado 250 Gr,"13,00 € / 1 Kg","3,25 €",CARLOTEÑA
Frescos,Charcutería,Redondo Pollo con Bacon 250 Gr,"13,00 € / 1 Kg","3,25 €",CARLOTEÑA
Frescos,Charcutería,Salchicha Picante Bockwurst 170 Gr,"17,00 € / 1 Kg","2,89 €",PICKEN
Frescos,Charcutería,Medallón Mousse de Pato 90 Gr,"27,22 € / 1 Kg","2,45 €",LA CUINA
Frescos,Charcutería,Chorizo de León Extra Picante 100 Gr,"21,50 € / 1 Kg","2,15 €",PALCARSA
Frescos,Charcutería,Salchichón de León Extra en Lonchas 100 Gr,"21,50 € / 1 Kg","2,15 €",PALCARSA
Frescos,Charcutería,Pechuga de Pavo Corte Fresco 120 Gr,"19,92 € / 1 Kg","2,39 €",1954
Frescos,Charcutería,Fuet con Trufa Duroc 170 Gr,"16,41 € / 1 Kg","2,79 €",LEGADO
Frescos,Charcutería,Delicia de Sobrasada con Miel 150 Gr,"15,67 € / 1 Kg","2,35 €",EL ZAGAL
Frescos,Charcutería,Butifarra Catalana 150 Gr,"13,27 € / 1 Kg","1,99 €",NOEL
Frescos,Charcutería,Pechuga de Pavo Family sin Grasa y Reducida Sal 2 x 200 Gr,"8,98 € / 1 Kg","3,59 €",ELPOZO
Frescos,Charcutería,Bolitas de Fuet 50 Gr,"25,00 € / 1 Kg","1,25 €",GOIKOA
Frescos,Charcutería,Mousse de Pato 75 Gr,"16,67 € / 1 Kg","1,25 €",DU PRINCE
Frescos,Charcutería,Mousse de Pato con Arándanos 75 Gr,"16,67 € / 1 Kg","1,25 €",DU PRINCE
Frescos,Charcutería,Mousse de Pato Pimienta Negra 75 Gr,"16,67 € / 1 Kg","1,25 €",DU PRINCE
Frescos,Charcutería,Jamón de Trevélez Lonchas Finas 120 Gr,"29,17 € / 1 Kg","3,50 €",J.VALLEJO
Frescos,Charcutería,Paté Tapa Negra con Pedro Ximénez 110 Gr,"19,55 € / 1 Kg","2,15 €",LA PIARA
Frescos,Charcutería,Fiambre de Sandwich Finas Lonchas 250 Gr,"6,16 € / 1 Kg","1,54 €",CONSUM
Frescos,Charcutería,Mortadela con Aceitunas Finas Lonchas 250 Gr,"6,36 € / 1 Kg","1,59 €",CONSUM
Frescos,Charcutería,Mortadela Finas Lonchas 250 Gr,"6,36 € / 1 Kg","1,59 €",CONSUM
Frescos,Charcutería,Snack Mini Fuet de Pavo 50 Gr,"26,00 € / 1 Kg","1,30 €",CAMPOFRÍO
Frescos,Charcutería,Espetec Extra 150 Gr,"15,67 € / 1 Kg","2,35 €",CAN DURAN
Frescos,Charcutería,Jamon Extra Natural Raza Duroc 130 Gr,"21,15 € / 1 Kg","2,75 €",1954-LEGADO
Frescos,Charcutería,Jamón Cocido Extra Family 2 x 200 Gr,"8,73 € / 1 Kg","3,49 €",EL POZO
Frescos,Charcutería,Pechuga de Pavo Family 2 x 200 Gr,"8,98 € / 1 Kg","3,59 €",EL POZO
Frescos,Charcutería,Salchichas Bockwurst 330 Gr,"7,24 € / 1 Kg","2,39 €",EL POZO KING
Frescos,Charcutería,Jamón Cocido Extra Corte Charcutería 200 Gr,"12,05 € / 1 Kg","2,41 €",CONSUM
Frescos,Charcutería,Pechuga de Pavo Extra Corte Charcutería 140 Gr,"17,79 € / 1 Kg","2,49 €",CONSUM
Frescos,Charcutería,Salchichas King Big Classic 3 x 200 Gr,"4,17 € / 1 Kg","2,50 €",EL POZO KING
Frescos,Charcutería,Salchichas Frankfurt sabor Ahumado 3 x 165 Gr,"2,38 € / 1 Kg","1,18 €",CONSUM
Frescos,Charcutería,Jamón de Teruel DOP Medias Lonchas 120 Gr,"29,58 € / 1 Kg","3,55 €",ARCOIRIS
Frescos,Charcutería,Paté Superior de Pato Francés 150 Gr,"26,60 € / 1 Kg","3,99 €",SIVORÉ
Frescos,Charcutería,Panceta Natural Curada Duroc 120 Gr,"16,25 € / 1 Kg","1,95 €",EDIGAPA
Frescos,Charcutería,Fuet Espetec Extra 170 Gr,"11,71 € / 1 Kg","1,99 €",CONSUM
Frescos,Charcutería,Lonchas con Verduras 90 Gr,"17,67 € / 1 Kg","1,59 €",VERDAY
Frescos,Charcutería,Jamón Cocido Extra Duroc 150 Gr,"13,33 € / 1 Kg","2,00 €",1954
Frescos,Charcutería,Pasta de Aceitunas de Kalamata 135 Gr,"18,44 € / 1 Kg","2,49 €",ILIADA
Frescos,Charcutería,Pechuga de Pollo Braseado Finas Lonchas 115 Gr,"13,04 € / 1 Kg","1,50 €",EL POZO
Frescos,Charcutería,Tiras de Bacon 2 x 50 Gr,"15,00 € / 1 Kg","1,50 €",EL POZO
Frescos,Charcutería,Fiambre de York Maxi 450 Gr,"5,56 € / 1 Kg","2,50 €",EL POZO
Frescos,Charcutería,Fiambre de Pechuga de Pavo Mini 380 Gr,"7,89 € / 1 Kg","3,00 €",EL POZO
Frescos,Charcutería,Pechuga de Pavo Lonchas Finas 115 Gr,"13,04 € / 1 Kg","1,50 €",EL POZO
Frescos,Charcutería,Jamón Cocido L.Finas Bien Star 115 Gr,"13,04 € / 1 Kg","1,50 €",EL POZO
Frescos,Charcutería,Pechuga de Pavo Bien Star 115 Gr,"13,04 € / 1 Kg","1,50 €",EL POZO
Frescos,Charcutería,Taquitos de Jamón Serrano 2 x 75 Gr,"14,67 € / 1 Kg","2,20 €",LORIENTE
Frescos,Charcutería,Salchichas Wieners Pavo 3 x 200 Gr,"5,65 € / 1 Kg","3,39 €",O.MAYER
Frescos,Charcutería,Salchicha Bratwurst 300 Gr,"12,97 € / 1 Kg","3,89 €",PICKEN
Frescos,Charcutería,Salchicha Frankfurt 300 Gr,"12,83 € / 1 Kg","3,85 €",PICKEN
Frescos,Charcutería,Pétalos de Paleta de Cebo Ibérica 80 Gr,"52,50 € / 1 Kg","4,20 €",BOADAS
Frescos,Charcutería,Pétalos de Chorizo Ibérico Extra 80 Gr,"31,13 € / 1 Kg","2,49 €",BOADAS
Frescos,Charcutería,Snack Fuet Extra 90 Gr,"21,00 € / 1 Kg","1,89 €",CASADEMONT
Frescos,Charcutería,Chopped de Pavo sin Lactosa 95 Gr,"10,53 € / 1 Kg","1,00 €",CAMPOFRÍO
Frescos,Charcutería,Surtido de Patés Pack de 4 4 x 23 Gr,"14,02 € / 1 Kg","1,29 €",IBERITOS
Frescos,Charcutería,Dados de Jamón Cocido 150 Gr,"10,60 € / 1 Kg","1,59 €",SERRANO
Frescos,Charcutería,Paté de Chorizo Ibérico Tarro 125 Gr,"16,80 € / 1 Kg","2,10 €",APIS
Frescos,Charcutería,Fuet Buenasierra Pack de 2 2 x 110 Gr,"12,95 € / 1 Kg","2,85 €",ARGAL
Frescos,Charcutería,Pechuga de Pavo Dados 150 Gr,"10,60 € / 1 Kg","1,59 €",SERRANO
Frescos,Charcutería,Longaniza de Aragón Duroc 250 Gr,"13,00 € / 1 Kg","3,25 €",ARCO IRIS
Frescos,Charcutería,Salchichas Bockwurst 2 x 200 Gr,"5,00 € / 1 Kg","2,00 €",CONSUM
Frescos,Charcutería,Paté de Campagne Tradicional 80 Gr,"18,13 € / 1 Kg","1,45 €",LA CUINA
Frescos,Charcutería,Cabeza de Jabalí Ibérica a la Trufa 150 Gr,"15,67 € / 1 Kg","2,35 €",PICKEN
Frescos,Charcutería,Bocadelia de Cangrejo Bote 170 Gr,"23,47 € / 1 Kg","3,99 €",BOCADELIA
Frescos,Charcutería,Lacón en Tapas Cortado a Mano 150 Gr,"19,93 € / 1 Kg","2,99 €",MRM
Frescos,Charcutería,Tabla de Paté Tradicional Pimienta-Ibérico-F.hierb 3 x 40 Gr,"17,42 € / 1 Kg","2,09 €",LA CUINA
Frescos,Charcutería,Tabla Pato Gourmet Pimienta Verde- Setas 3 x 40 Gr,"19,08 € / 1 Kg","2,29 €",LA CUINA
Frescos,Charcutería,Paté de Pimienta Frasco 125 Gr,"10,80 € / 1 Kg","1,35 €",TARRADELLAS
Frescos,Charcutería,Paté Finas Hierbas Frasco 125 Gr,"10,80 € / 1 Kg","1,35 €",TARRADELLAS
Frescos,Charcutería,Frankfurt Plant Based 200 Gr,"19,95 € / 1 Kg","3,99 €",BETT.BALANCE
Frescos,Charcutería,Paté de Pato C/Cebolla Caramelizada 75 Gr,"30,00 € / 1 Kg","2,25 €",MARTIKO
Frescos,Charcutería,Longaniza de Pascua 180 Gr,"16,61 € / 1 Kg","2,99 €",SERRANO
Frescos,Charcutería,Hummus con Curry Bote 200 Gr,"14,75 € / 1 Kg","2,95 €",PEKIS
Frescos,Charcutería,Jamón de Pavo Lonchas Finas 70 Gr,"14,29 € / 1 Kg","1,00 €",CAMPOFRÍO
Frescos,Charcutería,Pizcas de Jamón 2 x 40 Gr,"20,00 € / 1 Kg","1,60 €",LORIENTE
Frescos,Charcutería,Paleta Curada Reserva 130 Gr,"19,15 € / 1 Kg","2,49 €",BOADAS
Frescos,Charcutería corte,Chorizo Tradición,"15,20 € / 1 Kg","16,90 €
15,20 €",REVILLA
Frescos,Charcutería corte,Salchichón Extra,"14,85 € / 1 Kg","16,50 €
14,85 €",ROLFHO
Frescos,Charcutería corte,Membrillo Artesano Natural sin Gluten,"12,75 € / 1 Kg","14,50 €
12,75 €",SANTA TERESA
Frescos,Charcutería corte,Pollo Relleno 97% Carne Sin Almendra,"13,40 € / 1 Kg","14,90 €
13,40 €",CARLOTEÑA
Frescos,Charcutería corte,Jamón Cocido Extra 91% Carne,"13,95 € / 1 Kg","15,50 €
13,95 €",BONNATUR
Frescos,Charcutería corte,Jamón Gran Reserva 100% Natural 18 Meses,"22,39 € / 1 Kg","24,90 €
22,39 €",REDONDO I.
Frescos,Charcutería corte,Longaniza de Pascua,"18,90 € / 1 Kg","0,76 €",SERRANO
Frescos,Charcutería corte,Mortadela de Pavo,"10,50 € / 1 Kg","10,50 €",ELPOZO
Frescos,Charcutería corte,Paté a la Pimienta Pasteurizado,"12,50 € / 1 Kg","12,50 €",LA CUINA
Frescos,Charcutería corte,Salami Extra,"11,90 € / 1 Kg","11,90 €",ARGAL
Frescos,Charcutería corte,Paté de Campaña Pasteurizado,"10,50 € / 1 Kg","10,50 €",CHIPALI
Frescos,Charcutería corte,media pieza 250 gr aprox.,"24,90 € / 1 Kg","24,90 €",ARGAL
Frescos,Charcutería corte,Mortadela Estilo Italiano,"12,99 € / 1 Kg","12,99 €",O.MAYER
Frescos,Charcutería corte,Chorizo Extra Vela Dulce,"13,90 € / 1 Kg","13,90 €",GOIKOA
Frescos,Charcutería corte,Salchichón Ibérico de Bellota,"32,50 € / 1 Kg","32,50 €",MONTARAZ
Frescos,Charcutería corte,Rulo Mousse de Pato,"17,50 € / 1 Kg","17,50 €",LA CUINA
Frescos,Charcutería corte,Jamón Reserva 12 Mes Peso Aproximado 7-8 K,"10,86 € / 1 Kg","76,00 €",NAVIDUL
Frescos,Charcutería corte,"Jamón Cebo de Campo 50% Ibérico Aprox. 7,5 kg.","23,33 € / 1 Kg","175,00 €",MONTARAZ
Frescos,Charcutería corte,Codillo de Jamón precortado,"2,75 € / 1 Kg","2,07 €",ARGAL
Frescos,Charcutería corte,Mortadela Ibérica,"9,89 € / 1 Kg","9,89 €",LEGADO POZO
Frescos,Charcutería corte,Salchichón Cular,"17,50 € / 1 Kg","17,50 €",SOLÀ
Frescos,Charcutería corte,Lomo de Cebo de Campo 50% Raza Ibérica,"39,90 € / 1 Kg","39,90 €",MONTARAZ
Frescos,Charcutería corte,Mortadela Siciliana Fina,"8,95 € / 1 Kg","8,95 €",ELPOZO
Frescos,Charcutería corte,Mortadela con Aceitunas,"8,95 € / 1 Kg","8,95 €",ELPOZO
Frescos,Charcutería corte,Mortadela de Pavo con Aceitunas,"10,50 € / 1 Kg","10,50 €",ELPOZO
Frescos,Charcutería corte,"Jamón G.Reserva Duroc Peso Aproximado 7,5 K","10,67 € / 1 Kg","80,00 €",LA HOGUERA
Frescos,Charcutería corte,Chorizo de Cantimpalos,"18,50 € / 1 Kg","3,15 €",LA HOGUERA
Frescos,Charcutería corte,Bacón 1/2 Pieza 5 M sin Lactosa,"13,90 € / 1 Kg","13,90 €",MONELLS
Frescos,Charcutería corte,Chopped de Pavo,"12,50 € / 1 Kg","12,50 €",ARGAL
Frescos,Charcutería corte,Sobrasada Etiqueta Negra,"16,50 € / 1 Kg","16,50 €",ZAGAL
Frescos,Charcutería corte,Sobrasada Cular,"12,90 € / 1 Kg","12,90 €",ZAGAL
Frescos,Charcutería corte,Crema de Sobrasada Casera,"12,90 € / 1 Kg","12,90 €",LA CUINA
Frescos,Charcutería corte,Chorizo Ibérico de Bellota,"32,50 € / 1 Kg","32,50 €",MONTARAZ
Frescos,Charcutería corte,Bloque HÍgado Pato 60% Pasteurizado,"89,90 € / 1 Kg","89,90 €",MARTIKO
Frescos,Charcutería corte,Botifarra Negra El Noiet,"11,90 € / 1 Kg","11,90 €",FALGAS
Frescos,Charcutería corte,Lomo Bellota 100% Raza Ibérica,"62,50 € / 1 Kg","62,50 €",MONTARAZ
Frescos,Charcutería corte,Panceta Curada Doble,"14,90 € / 1 Kg","14,90 €",NANA
Frescos,Charcutería corte,Chorizo de León Granel,"18,90 € / 1 Kg","4,54 €",PALCARSA
Frescos,Charcutería corte,Chorizo de León Picante Granel,"18,90 € / 1 Kg","4,54 €",PALCARSA
Frescos,Charcutería corte,Jamón Reserva 12 Meses,"31,90 € / 1 Kg","31,90 €",NAVIDUL
Frescos,Charcutería corte,Jamón Cebo de Campo 50% Ibérico 24 Meses,"54,90 € / 1 Kg","54,90 €",MONTARAZ
Frescos,Charcutería corte,Pechuga de Pavo,"13,95 € / 1 Kg","13,95 €",ARGAL
Frescos,Charcutería corte,Jamón Cocido Extra 92% Carne G.Selección,"16,90 € / 1 Kg","16,90 €",MONELLS
